id,name,lat,long
10740,Bar Restaurant Margineda,42.479561,1.488836
11386,Restaurant El Rací_ de la Fina,42.547239,1.514697
10990,Granja Xamfríæ,42.507508,1.520061
10742,Bar Restaurant Meritxell,42.470049,1.493119
10992,Restaurant Barcelona,42.476344,1.49009
10998,Bar Hotel Isard,42.50806,1.525206
10748,Bar Muntanya,42.464966,1.491775
11394,Restaurant El Xalet,42.572907,1.483916
10750,Cafeteria ObíÂlix,42.56642,1.469593
11396,Restaurant Els Pessons,42.574299,1.620532
11002,Bar Hotel La Planada,42.553998,1.532082
10752,Bar Off Piste,42.574801,1.481846
11398,Restaurant Els Teus Sentits,42.507216,1.520719
11004,Restaurant Hotel Peralba,42.476229,1.488716
10754,Bar Orelles,42.506496,1.53388
11400,Restaurant Fíæbrica de Gel,42.566329,1.598071
11006,Restaurant Hotel Roc de Sant Miquel,42.580973,1.663871
10756,Bar Fora de joc,42.509739,1.531016
11402,Restaurant La Braseria la Neu,42.60023,1.532078
11008,Restaurant Segle XX,42.581257,1.638079
10758,Cafeteria Panoríæmix,42.569644,1.477747
11010,Bar Jijonenca,42.508291,1.521628
11404,Restaurant Font Blanca,42.576877,1.517158
10760,Bar Hotel Parador de Caní_lich,42.474671,1.451595
11012,Granja La Gormanderia II,42.508533,1.538716
11406,Restaurant Fontanella,42.576731,1.667105
42530,Bar Mí_n de Fantasia,42.532722,1.575687
11014,Granja pastisseria Les Caldes,42.509881,1.540693
10762,Bar Pasta Express de Neu,42.540892,1.733721
11408,Restaurant Gaspíæ,42.550891,1.526034
42987,Bar Coto Restaurant,42.467292,1.49217
11020,Granja OP Pastisseria,42.546101,1.514139
137169,Bar Restaurant Cisco de Sans,42.507063,1.520414
43315,Bar Cerveseria Caní_lich,42.463301,1.488245
11410,Restaurant Gastroní_mic,42.536523,1.49163
10764,Restaurant Polar Base,42.574801,1.481846
137170,Cantina de la Adelita,42.507417,1.520829
43328,River CafíÂ,42.454597,1.486916
137172,Bodega Albert,42.508804,1.521323
11022,Cafeteria Orxateria Valenciana,42.499978,1.508217
11412,Restaurant Andburger Zero,42.508173,1.522186
10768,Snack-Bar Quim,42.556818,1.533344
137187,Restaurant l'Isard,42.507961,1.525173
43441,Bar Taraníæ,42.508748,1.53999
137192,CafíÂ l'Isard,42.507961,1.525173
11026,Cafeteria Pa amb Xocolata,42.464135,1.490718
11414,Restaurant Hotel Bruxelles,42.576944,1.666526
43443,Bar Hotel Tudel,42.508941,1.539349
137193,Restaurant Hotel Cervol,42.503042,1.513337
137199,Restaurant Monxi el Pirata,42.496386,1.500394
11028,Pastisseria Casal,42.535888,1.582283
43458,Snack-Bar Restaurant Cuco,42.511804,1.540645
11416,Restaurant Hotel Confort,42.586836,1.615841
10772,Snack-Bar Rací_ d'en Tobira,42.50546,1.519032
137207,Restaurant Pastisseria l'Spigata,42.506498,1.522884
43480,Cafeteria Forn de Llenya Vilarrubla,42.50867,1.541234
11030,Pastisseria La Camarguesa,42.540394,1.733705
137209,Bar Restaurant Tapes i Mes,42.505581,1.516102
10774,Snack-Bar Restaurant Domenech,42.506842,1.518806
11418,Restaurant Hotel del Bisset,42.5429,1.523355
11036,Pixel CafíÂ,42.541963,1.731752
137210,CafíÂ Noir,42.507711,1.531595
43483,Cafeteria Granja Mil fulls,42.509355,1.542616
137211,Forn de pa d'Antoni,42.506433,1.515782
10776,Snack-Bar L'Oregon,42.542441,1.734434
43498,Bar Lurdes,42.512414,1.541441
137212,Bar Restaurant Ponte de Lima,42.505872,1.517235
11038,Restaurant Quarts de Quinze,42.508204,1.521741
11422,Restaurant Hotel del Tarter,42.578793,1.649998
137254,Bar Restaurant Miquel,42.453208,1.487352
43500,Bar Residencia Ní_ria,42.509146,1.541097
10778,Bar Restaurant Riau,42.512546,1.538875
137256,Cafeteria Art i Pa III,42.465243,1.490964
11424,Restaurant Hotel Diplomíætic,42.505386,1.528712
11042,Bar Totaneta,42.507382,1.531852
137257,Restaurant Jaleo,42.510989,1.538244
137258,Restaurant Atlíæntida (Hotel Metrí_polis),42.510261,1.540948
44537,Restaurant Pizzeria Angelo & Express,42.507428,1.533085
10780,Snack-Bar Ries Baixes,42.50512,1.526113
11046,Restaurant Big Ben,42.508125,1.535535
11426,Restaurant Hotel El Xalet,42.579733,1.650197
44538,Restaurant La Rabassa,42.447761,1.508746
137265,Restaurant Delicies Turques,42.508217,1.538245
11428,Restaurant Hotel Erts,42.561651,1.497772
10782,Bar Restaurant Roses,42.468039,1.493789
11048,Restaurant Blau Envalira,42.54207,1.73172
137267,Mama Dolí_a,42.512219,1.539166
10784,Bar Jocs Esportius Sant Juliíæ,42.469616,1.493132
44539,Bar Amnesia,42.510135,1.532432
137268,Cafeteria La Ratatouille,42.510915,1.538861
137269,Bar Restaurant Santa Anna,42.509164,1.541588
11050,Restaurant Cantíæbric a Taula,42.465402,1.491233
11430,Restaurant Hotel Folch,42.467562,1.493623
44540,Restaurant Hotel Mila,42.533531,1.61051
137272,Snack-Bar Ancora,42.509976,1.54224
10786,Bar Salamanca,42.510126,1.541825
11432,Restaurant Hotel Galanthus,42.582498,1.663721
11052,Restaurant Casa del Bistec,42.50856,1.535983
44541,Bar L'Alternativa,42.50815,1.521841
10788,Bar Sant Romíæ,42.567038,1.489768
137274,Restaurant Koy Hermitage,42.575556,1.671111
44542,Restaurant Andburger Zero,42.536265,1.583022
137287,Restaurant La Tofana,42.575556,1.671111
10790,Bar Segle XXI,42.532836,1.576763
44544,Restaurant la Coma & Self-service,42.631596,1.48696
11436,Restaurant Hotel CíÂntric,42.508339,1.531348
137292,Restaurant Hotel Xalet Montana,42.576948,1.666083
137297,Restaurant Can Fontbernat,42.534384,1.58285
11056,Restaurant Cesar II,42.509161,1.54182
44545,Restaurant El Rací_ del Prat de les Mines,42.601631,1.534695
10792,Bar Serra do Geres,42.50894,1.543134
137298,Bar Restaurant Funicamp,42.535615,1.587349
11438,Restaurant Hotel Cosmos,42.510118,1.53821
44547,Cafeteria D Delicios,42.507661,1.531674
10794,Bar Restaurant Sevilla,42.509322,1.542297
11058,Restaurant Chez Paulo,42.542951,1.735008
137301,Underground Bar,42.541503,1.731763
11440,Restaurant Hotel Kandahar,42.542046,1.731709
137309,Restaurant Bistrot,42.531902,1.573605
44554,Restaurant Andburger Zero,42.532118,1.695904
137310,Bar Xurrasqueria Moní_anense,42.533863,1.580241
11060,Restaurant Cuina Manxí_ria Imperial,42.508307,1.540744
137311,Bar Cal l'Entrepíæ,42.535931,1.492492
11442,Restaurant Hotel Les Truites,42.542971,1.734987
44555,Restaurant Hotel Mirtil,42.541813,1.732986
10802,Bar Restaurant Tarragona,42.505064,1.52593
137400,Restaurant Pastisseria l'Espiga d'Or,42.506773,1.530297
44556,Restaurant l'Husky,42.540862,1.731893
11446,Restaurant Hotel Montecarlo,42.532212,1.573877
10804,Bar Restaurant Terra Alta,42.506449,1.529406
137516,Snack-Bar Harlem,42.506732,1.520757
11064,Restaurant Delicius,42.507756,1.534138
44557,Underground Sports Bar and Grill,42.541683,1.732036
11448,Restaurant Hotel Naudi,42.577086,1.665963
137526,Restaurant Cal Sinquede,42.508327,1.521739
10806,Bar Tertí_lia,42.507696,1.53428
44558,Restaurant La Gratinada,42.540883,1.733738
11066,Restaurant Cubil,42.531777,1.698922
138018,Restaurant La Vita íÂ Vegan,42.510399,1.541987
10808,Bar Tinc 7,42.566455,1.598961
44560,Bar Winsord (Hotel Mercure),42.507775,1.527516
11068,Restaurant El Gran Cafí©,42.505699,1.520045
11452,Restaurant Hotel Oros,42.536339,1.582332
138621,Hardbreak,42.507245,1.526054
44562,Restaurant La Borda,42.540705,1.733794
11454,Restaurant Emo - Hotel Palomí©,42.565187,1.490855
11070,Restaurant El Mussol,42.510464,1.541187
44563,Restaurant Granja Camps Elisis,42.540705,1.733794
11456,Restaurant Hotel Paris,42.535896,1.581838
44564,Bar El Raval,42.507488,1.528972
11072,Restaurant El Provení_al,42.539169,1.733372
10812,Bar Tres Estanys,42.531777,1.698922
11458,Restaurant Hotel Parma,42.54339,1.732728
11074,Restaurant El Rací_ del Garrí_,42.533489,1.579902
44565,Bar Entre amics,42.504075,1.523066
10816,Bar Restaurant Turí_stic,42.511922,1.535114
11460,Restaurant Hotel Pere d'Urg,42.534864,1.580288
11076,Bar El Rací_ d'en Guizzi,42.505654,1.527749
44566,Cafeteria L'altra Grandalla,42.507349,1.530136
10818,Bar Valipas,42.534761,1.580025
11464,Restaurant Ermitage,42.465481,1.491528
11078,Restaurant El Rebost del Padrí_,42.506896,1.521099
44567,Bar l'Amic,42.504336,1.514594
10820,Snack-Bar Valireta,42.462754,1.49034
44574,Bar Pa I Mí©s,42.507553,1.521359
11080,Restaurant El Refugi (Hotel Tropical),42.512886,1.551229
11468,Restaurant Hotel Soldeu Maistre,42.577215,1.666269
10822,Bar Restaurant Verí_n,42.466373,1.492545
11082,Restaurant El Refugi Alpí_,42.508964,1.529095
44575,Cafeteria Pastisseria Reina,42.507553,1.521359
11470,Restaurant El Rací_ dels Avets - Hotel St. Gothard,42.566297,1.490368
10824,Snack-Bar Wi-Fi CafíÂ,42.507429,1.527518
11084,Restaurant El Prat del Roure,42.510882,1.535988
44580,Cafeteria Santa Gloria,42.5079,1.533591
11472,Restaurant Hotel Sucaríæ,42.574139,1.518471
10828,Bar Restaurant Xenius,42.469499,1.492939
44583,Cafeteria l'Spigata,42.50675,1.523319
11086,Restaurant Camp del Serrat,42.517434,1.568223
11474,Restaurant Hotel Univers,42.537026,1.582278
10830,Bar Stop Vermell,42.506067,1.528932
44584,Frankfurt del Toni,42.50658,1.517322
11088,Restaurant El Tall a Taula,42.507123,1.531254
11476,Restaurant Hotel Vall Ski,42.579773,1.659729
44585,Cafeteria La Botiga del TíÂ,42.508151,1.522528
10832,Creperia l'Iguana,42.566654,1.599458
11090,Restaurant El Teatre del Vi,42.531777,1.698922
11480,Restaurant Hotel Xalet Bringuí©,42.61982,1.540039
44587,Bar PortuguíÂs,42.504408,1.514688
11092,Restaurant Els Flocs,42.539465,1.733442
10834,Restaurant La Taverna de la Iaia,42.576966,1.667457
44589,Bar Restaurant Espanyol,42.505026,1.514361
11484,Restaurant Kronos (Fenix Hotel),42.509553,1.539615
10836,Granja Cafeteria Trilogia,42.532559,1.576954
11094,Restaurant Hotel Roc de Caldes,42.510632,1.547141
44593,Bar 3R Temps,42.505457,1.516846
11486,Restaurant Hotel Rutllan,42.547378,1.513238
11096,Restaurant Els Planells,42.631681,1.500527
10838,Snack-Bar Vermell i Negre,42.5056,1.523682
44596,Cafeteria l'Elixir,42.50771,1.52371
11488,Restaurant La BohíÂme,42.507864,1.523602
44598,Restaurant Pollastre Ríæpid,42.504694,1.514824
11098,Restaurant íŠs Andorra (Andorra Park Hotel),42.50924,1.523066
10840,Restaurant Viena,42.495343,1.505299
11490,Restaurant La Borda Xica,42.544883,1.513736
11100,Restaurant La Cabana - Espiolets,42.578208,1.64619
44602,Hostel & Pub Barri Antic,42.506883,1.52099
10844,Frankfurt A On Anem,42.535595,1.582028
10408,Restaurant Abbasid Dí_ner Kebab,42.508632,1.535267
44603,Cafeteria 42 Tu I Te,42.505773,1.528464
11492,Cafeteria La Brasserie,42.508378,1.527057
11102,Restaurant Eureka,42.508726,1.540189
10846,CaffíÂ Di Fiore,42.508633,1.535859
10412,Bar Aquí_ T'espero,42.511726,1.540594
11494,Restaurant La Braza,42.540892,1.733753
10414,Bar Arbre de Gel,42.534599,1.587085
11104,Restaurant Eximi,42.508054,1.522881
10416,Bar Armada,42.5049,1.514727
44607,Restaurant La Taverna d'Ali,42.506881,1.529877
11498,Restaurant La Caleta,42.577226,1.665361
10848,Bar Pulka,42.531777,1.698922
11106,Restaurant Fontanella (Hotel Exe Prisma),42.510522,1.539052
44608,Cafeteria Cigne & Delicious,42.463992,1.506151
11500,Restaurant La Cantina dels Racons,42.562469,1.590292
10850,Restaurant Borda de Conangle,42.441131,1.500406
44611,Bar Salta Lalinda,42.504536,1.514701
10420,Bar Restaurant El fill d'AstíÂrix,42.542939,1.731902
11502,Pizzeria La Capricciosa,42.542459,1.517305
44612,Bar Ranxo Apart,42.503497,1.513575
11110,Restaurant El Grill (Hotel Novotel),42.507603,1.527379
10852,Restaurant Borda de les Pubilles,42.46258,1.50197
10424,Bar del Centre,42.465253,1.490756
11504,Restaurant La Cava Ronaldo,42.508355,1.52195
44616,Bar Els Barrers,42.496677,1.498109
11112,Restaurant Helios (Hotel Delfos),42.508141,1.538451
10854,Restaurant Borda del Rector,42.582664,1.662712
11506,Restaurant La Coma Snowfood,42.629059,1.497882
44618,Restaurant El Burg,42.50457,1.51511
10426,Bar del Parc,42.534603,1.578662
11114,Restaurant Hong Kong,42.508889,1.536718
10430,Bar Jamaica,42.495736,1.499248
10856,Restaurant Borda del Tremat,42.534481,1.583163
11508,Restaurant La Cí_pula (Hotel Plaza),42.506836,1.532335
44626,Bar Segura de la Serra,42.50557,1.514631
10858,Restaurant Borda d'Erts,42.561817,1.496243
44628,Bar Tam Tam,42.504201,1.515057
11510,Restaurant La Dama Blanca (Hotel Andorra Center),42.507681,1.520456
10432,Restaurant L'Estela,42.505165,1.51842
44637,Cafeteria Andorra 2000,42.506073,1.529479
10860,Restaurant Borda Estevet,42.503297,1.519555
11118,Restaurant Hotel Antic,42.58032,1.518885
11512,Restaurant La Dama del Llac,42.52187,1.570423
10434,Bar Restaurant Pic Nic,42.49225,1.496713
44648,Cafeteria La Yoghourteria by Danone,42.508948,1.534742
11120,Restaurant Hotel Arans,42.582182,1.518978
10436,Restaurant TríÂvol Verd,42.499751,1.508866
11514,Restaurant La Font d'Arans,42.58232,1.519289
10862,Restaurant Borda l'Arena,42.47751,1.472608
44652,Restaurant Sol i Neu Club Hermitage,42.575867,1.669719
11122,Restaurant Hotel Babot,42.555038,1.540418
11516,Restaurant La Graella,42.541975,1.733769
10438,Restaurant Pontones,42.496096,1.502635
10864,Restaurant Borda l'Era del Rossell,42.553602,1.590453
44653,Restaurant Cal Bonavida,42.566501,1.600053
11124,Restaurant Hotel Bringuí©,42.618723,1.539245
11518,Restaurant La Llum d'Oli,42.569071,1.488556
10442,Bar Versalles,42.508119,1.521652
44655,Restaurant El Rebost El Coll de la Botella,42.536523,1.49163
11520,Restaurant La Marmita,42.531777,1.698922
10444,Bar Vilarí_ II,42.593373,1.525549
11126,Restaurant Hotel Catalunya,42.541829,1.733308
44657,Restaurant La Taula dels Amics,42.565872,1.598074
11522,Restaurant Pizzeria La Mosquera,42.536501,1.583169
10446,Bar Benlloch 36,42.506607,1.518479
11128,Restaurant Celler d'en Toni,42.507117,1.531842
10448,Bar Bocateria Os d'or,42.506445,1.530624
11130,Restaurant Hotel Central,42.542916,1.733683
11524,Restaurant l'Ensegur,42.599679,1.531616
44658,Restaurant La Coma,42.579602,1.659126
10872,Restaurant La Llar de l'Artesíæ - Borda Popaire,42.559522,1.685831
44659,Restaurant Hotel Llop Gris,42.578119,1.648361
11526,Restaurant La Nova Forquilla,42.507793,1.53594
10450,Snack-Bar Eurocenter,42.46629,1.491745
10874,Restaurant Borda Raubert,42.559281,1.503268
11134,Restaurant Hotel Cims Pas,42.542347,1.734306
11532,Restaurant La Palmera de la Neu,42.576897,1.667068
44660,Restaurant Alberg Borda Jovell,42.536143,1.516434
10876,Restaurant Borda Vella,42.534888,1.579188
11136,Restaurant Hotel Coma,42.555887,1.535333
11534,Restaurant La Piazza Txindoki,42.507587,1.53144
44662,Restaurant Manacor Grill,42.579005,1.641378
10878,Restaurant La Borda de l'Avi,42.551515,1.510363
11138,Restaurant Hotel Coma-Bella,42.446503,1.494613
11536,Restaurant La Piazza II,42.507562,1.531456
44665,Restaurant Capriccioso,42.534772,1.53382
10880,Cafeteria 1978 CafíÂ,42.508691,1.54068
11140,Restaurant Confort,42.542145,1.732342
44667,Restaurant La Cort de Popaire,42.577401,1.666639
11538,Restaurant La Pinosa,42.507777,1.534277
10882,Cafeteria Andorra Center,42.507671,1.520488
11142,Restaurant Co-Prí_nceps,42.468223,1.49339
44676,Restaurant Merlot,42.577587,1.665186
11540,Restaurant Pizzeria La Plazzeta,42.508477,1.536839
10886,Cafeteria Rialb,42.61851,1.538966
44701,Restaurant Hotel Espel,42.51061,1.54204
11144,Restaurant Hotel Coray,42.535188,1.584949
11542,Restaurant La Relliscada,42.565852,1.597959
10888,Cafeteria Art i Pa,42.507081,1.519077
44703,Restaurant Andburger Zero,42.509106,1.537873
11146,Restaurant Hotel de Les Neus,42.543192,1.734177
10890,Cafeteria Art i Pa SL II,42.507079,1.530951
44711,Restaurant El Serch,42.512199,1.535392
11148,Restaurant Hotel Font d'Argent,42.541736,1.731999
44712,Restaurant Hotel Panorama,42.50778,1.540967
11546,Restaurant La Sangria,42.551958,1.590224
10892,CafíÂ de la Repí_blica,42.544877,1.523793
11150,Restaurant Les Closes,42.508663,1.536895
44735,Restaurant Nogreda,42.500946,1.519072
10898,Cafí© Principal,42.462966,1.490962
11152,Restaurant Hotel Panda,42.543394,1.733372
44746,Restaurant Bar Nou,42.509705,1.531118
11548,Restaurant La Tagliatella,42.508647,1.537131
10900,Cafeteria Self-Service CCA,42.508282,1.530308
44748,Restaurant Ií_ (Centre Wellness Iní_u),42.51127,1.537525
11155,Restaurant Hotel Síælvia d'Or,42.50858,1.527969
11550,Restaurant La Tapad'era,42.508117,1.538435
44749,Restaurant Oxalis,41.953669,2.639749
11156,Restaurant Hotel Sant Eloi,42.458155,1.487768
10908,Bar l'Automí_bil (Hotel Tropical),42.512483,1.550789
11552,Restaurant La Taverna del Pa amb Tomíæquet,42.508679,1.539105
44758,Restaurant Hotel Sant Jordi,42.506434,1.518407
10910,Cafeteria Restaurant Marticella,42.508426,1.533666
11160,Restaurant Hotel Sporting,42.541714,1.733775
44759,Restaurant Font del Puial,42.506747,1.517038
11554,Restaurant La Taverna d'Excalibur,42.508742,1.54021
10914,Cafeteria Coll Blanc,42.533856,1.720304
11164,Restaurant Cheese's Art,42.508647,1.537979
44760,Restaurant Pizzeria Angelo & Friends,42.507336,1.533083
11556,Restaurant La Torrada,42.553063,1.487925
10916,Cafeteria Croissant Express,42.541734,1.732868
44761,Restaurant La Brasa d'en Josep,42.494074,1.499897
11166,Restaurant La Cirera,42.534597,1.587114
11558,Restaurant La Vaqueria,42.531777,1.698922
10918,Granja Diva,42.50995,1.531635
44769,Restaurant La Adelita Taqueria Cantina Mexicana,42.507764,1.52194
11168,Restaurant La Copa,42.541819,1.731825
11560,Restaurant L'Abarset,42.579031,1.649518
44771,Restaurant Mí©s Bo,42.509972,1.531451
10920,Cafeteria Dolí_ i Salat,42.510514,1.541085
11170,Restaurant La Cuina d'en Marvic,42.508691,1.54057
11562,Restaurant L'Aigí_eta,42.505191,1.525394
44772,Restaurant Aparthotel Font Verd,42.507347,1.530704
10922,Restaurant l'Arrosseria 2,42.555637,1.533433
11172,Restaurant La Di Roma,42.540924,1.733651
11564,Restaurant L'Arrosseria,42.507168,1.521413
44773,Restaurant L'Aquari,42.500273,1.517553
10924,Cafeteria El Rací_ del Xurro,42.507018,1.528655
11174,Restaurant La Malagueta,42.542084,1.73165
44942,Restaurant Vietnam Gourmet,42.506615,1.530659
11568,Restaurant L'EntrecíÇte,42.509248,1.539443
10926,Pastisseria El Tortell III,42.50735,1.531788
11176,Restaurant La Raclette,42.541789,1.73223
44943,Restaurant Coma,42.506925,1.520784
11570,Restaurant L'Era d'en Jaume,42.596366,1.526912
11178,Restaurant La Taverna Italiana,42.508691,1.54006
45445,Granja Restaurant L'Estacií_,42.505593,1.527784
11572,Restaurant L'Ermita,42.553883,1.590266
11182,Restaurant La Toscana (Hotel Tropical),42.512886,1.551229
45642,Bon Dia Cafí© Temíætic,42.508389,1.521566
45772,Ciber CafíÂ Selenites,42.508714,1.521395
11184,Restaurant L'Enoteca,42.510031,1.539752
11576,Restaurant Les Fargues,42.563167,1.526764
45783,Restaurant Nostrum S.L.,42.506762,1.530468
11186,Restaurant Les Barques,42.508527,1.535892
11580,Bar l'Estadi,42.502415,1.514611
45818,Restaurant Andorra Doner Kebab,42.50678,1.528792
11188,Restaurant McDonald's,42.507979,1.524892
11582,Borda Eulari,42.534937,1.524735
45831,Restaurant La terrassa del Solíæ,42.566261,1.598771
46075,Frankfurt Callaueta,42.506326,1.529112
11192,Restaurant Nou Vertical,42.556628,1.533637
11584,Restaurant L'Hort de Casa,42.561838,1.496402
46078,Restaurant Viena Escaldes,42.508743,1.53602
11194,Restaurant Pizzeria Magna,42.508125,1.529127
11586,Restaurant L'Hortell,42.631851,1.499709
46420,Vodka Bar,42.531712,1.698895
11196,Restaurant Pizzeria Primavera,42.507026,1.529996
11588,Restaurant Llac i Cel,42.521617,1.571345
46683,Restaurant El Kilombo,42.506245,1.518115
11198,Restaurant Pizzeria Uruguaia,42.462984,1.491147
11590,Restaurant L'Ovella,42.533848,1.587986
46938,Cafeteria La Caseta de xocolata,42.508748,1.53999
47038,Borda Casa Vella Palí©s,42.543661,1.523312
11200,Restaurant Pizzeria VeníÂcia,42.462614,1.491177
11592,Restaurant Ca la Lydia,42.544467,1.47836
11594,Restaurant Mallador del Guillem,42.535706,1.583233
11202,Restaurant Plat'in,42.507485,1.531799
68114,Cafeteria Cafí© Cal Pepo,42.512816,1.534898
11596,Restaurant Mama Marí_a,42.50807,1.524965
