id,name,lat,long
8846,La Terminal,42.508531,1.533856
7768,Alex Boutique,42.508444,1.527199
45640,Merceria Lola Botona,42.506202,1.530996
9360,Piccadilly,42.50875,1.537303
8428,Estacií_ de Servei REPSOL - ENCAMP,42.533354,1.584641
8848,Lacoste,42.508274,1.52611
45641,Carlin Ofimarket,42.506331,1.531308
7770,Alex Boutique,42.508663,1.530318
9364,Pollyanna Dona,42.508683,1.536697
8430,Estacií_ de Servei REPSOL - ESCALDES,42.508355,1.54506
8850,Lacoste - Illa Carlemany,42.508546,1.53484
45764,D-Kora,42.506115,1.529279
7772,Lacmann - Outlet Sabates,42.507773,1.529728
8432,Estacií_ de Servei REPSOL - ESTELA 1,42.505037,1.515185
45765,Bugaderia Valdeorras,42.506861,1.520937
7774,Alex Boutique - Outlet nens,42.506545,1.529956
8434,Estacií_ de Servei REPSOL - ESTELA 2,42.505052,1.515348
45766,Supermercat Sant Moritz,42.573483,1.483159
7778,Alfa Electrí_nics,42.508187,1.525764
9376,Pneumíætics Unio,42.504663,1.522757
8856,Les 1000 Pipes,42.508505,1.532314
45767,Moda Alexandra,42.506615,1.530659
8436,Estacií_ de Servei REPSOL - SANTA COLOMA,42.490613,1.495133
9378,Pneumíætics Vilana,42.473806,1.491909
45768,La Teva Idea de Casa,42.506115,1.529279
8438,Estacií_ de Servei Sant Marc,42.559193,1.589311
9380,Pollyanna Home & Dona,42.508525,1.534057
8860,Levi's,42.508693,1.534671
9382,Pollyanna Home & Dona - Molines,42.50877,1.53789
45773,Toc's,42.508444,1.520769
7790,Alimentacií_ Silleda,42.511423,1.534207
9384,Pollyanna Nadons,42.508655,1.537973
8868,Llenceria Merceria Fanny,42.508966,1.542903
45781,Perruqueria Ma íóngels,42.506441,1.529131
8444,Estacií_ de Servei TOTAL Araujo,42.537888,1.72075
9386,Pollyanna Nens,42.508981,1.540782
7801,Andorrana Moto Accessoris,42.503848,1.514131
45806,Diana Descans,42.506265,1.528873
8874,Llibreria Llibre Idees,42.508526,1.534612
8446,Estacií_ de Servei TOTAL Canillo,42.565938,1.596035
9388,Pollyanna Seventeen,42.50753,1.530522
7803,Anna,42.507247,1.529211
45807,Q&Diet,42.507297,1.530982
8878,Llibreria Francesa,42.508812,1.541228
8448,Estacií_ de Servei TOTAL Cedre,42.496767,1.501211
9390,Pollyanna Seventeen,42.508683,1.536697
45808,Perruqueria Stop Model,42.508493,1.522495
9392,Pons Ceríæmica i Banys,42.500855,1.509808
8450,Estacií_ de Servei TOTAL La Margineda,42.479448,1.48912
8882,Llibreria i Papereria Granma 2,42.512408,1.535447
7811,Armeria Andorrana,42.506288,1.529726
45809,Supermercat La Posta,42.577236,1.665099
8452,Estacií_ de Servei TOTAL La Massana I,42.536368,1.520936
8884,Llibreria la Puí_a,42.506905,1.521061
7813,Armeria Dolsa,42.507795,1.524289
45810,Esports Canaro,42.579988,1.659718
8454,Estacií_ de Servei TOTAL La Massana II,42.536667,1.520193
8888,Llorer&Co,42.506589,1.531818
45811,Merceria Labors i Retalls,42.510373,1.53311
8456,Estacií_ de Servei TOTAL La Riberola,42.453382,1.487245
8890,Lopti-k,42.50799,1.528844
7821,Art i Pedra,42.505494,1.527716
45812,Tabacs El Tamarro,42.510398,1.53273
8892,L'íñs Blanc 2,42.542797,1.73272
8458,Estacií_ de Servei TOTAL La Traba,42.574459,1.620955
7823,ATIRR,42.500267,1.508662
9400,Princep Electrí_nic,42.507281,1.531603
45813,Sanitat House,42.508184,1.534087
8460,Estacií_ de Servei TOTAL Pic Maiíæ,42.540183,1.720211
9402,Pull&Bear,42.50874,1.536021
8896,N. 10,42.507627,1.522424
45816,Tiki Shop,42.509259,1.529982
7827,Auteuil,42.54233,1.733745
8462,Estacií_ de Servei TOTAL Port d'Envalira,42.539501,1.72076
9406,Punt a Punt,42.507526,1.521175
7831,Auto Competicio,42.491158,1.495524
8466,Estacií_ de Servei TOTAL Sant Eloi,42.457443,1.486872
45817,Chocolat Factory,42.508291,1.534113
9412,Centre Comercial Punt de Trobada - E.Leclerc,42.439294,1.476116
8906,Macro 2,42.508378,1.527462
45821,Xarcuteria IbíÂrica,42.50774,1.531766
8468,Estacií_ de Servei TOTAL Santa Coloma,42.497598,1.503464
7833,Auto Diesel Volvo SA,42.467787,1.49311
9415,Punt Roma,42.508323,1.532968
8910,Madison,42.541949,1.732514
45820,Perruqueria K & S,42.50751,1.521358
8480,Estacií_ de Servei BP Sant Juliíæ de Lí_ria,42.45509,1.486904
7835,Auto Electric Bravo,42.500577,1.509221
8912,Magandor,42.544443,1.732149
7837,Auto Electricitat Celso,42.505034,1.52531
9422,Centre Comercial Pyrí©ní©es Andorra (Pas de la Casa),42.543372,1.732405
45822,Comercial J.A,42.507413,1.531726
8924,Mango - MNG,42.508489,1.535082
8926,Mango Outlet,42.508788,1.53079
9431,Pyrí©ní©es Motors / BMW / MINI / BMW Motorrad,42.482149,1.489875
45830,Solarcheck,42.49771,1.502148
7839,Auto Moto Racing II,42.5423,1.73189
8930,Marina 1,42.468282,1.492462
45902,Audio Limit,42.506523,1.529133
7841,Auto Moto Racing I,42.500947,1.510022
9435,Quars Centre,42.508394,1.529939
8934,Marquet Gourmeterie,42.509533,1.539759
8936,Marrecs,42.508361,1.526445
9437,Quars Escaldes,42.508764,1.536225
7843,Auto Moto Racing III Urban,42.508669,1.538324
9439,Quars Escaldes (Luxe),42.508764,1.536225
8942,Marroquineria Safari,42.508742,1.533662
45951,Albert Jove,42.507334,1.531756
7845,Auto Rallye S.A.,42.50104,1.518114
8498,Ferba S.L.,42.506197,1.528692
8504,Ferreteria del Pas,42.542146,1.731494
46063,Quadre nostre,42.506982,1.531775
8946,Marroquineria Safari (Pas de la Casa),42.543169,1.731854
7847,Auto Recanvis March,42.468128,1.492598
9445,Quars L'Illa,42.508526,1.534612
8506,Ferreteria del Poble,42.512543,1.536252
8948,Marroquineria Safari (Pas de la Casa),42.542894,1.735038
9447,Quars Megastore,42.50869,1.52963
7849,Auto Seleccio Ford,42.505224,1.521992
46074,Esports Pic Negre 5,42.577867,1.648522
8960,Martí_ Equipaments,42.531409,1.573142
8512,Ferreteria Mavid S.A.,42.476359,1.48949
9453,Quars Megastore (Luxe),42.507997,1.525371
7853,Auto Recanvis March,42.49044,1.49631
8962,Martimotos,42.542349,1.732735
8518,Ferreteria Principat,42.464115,1.490838
7855,Automí_bils Pyrí©ní©es / Mercedes-Benz,42.482149,1.489875
9457,Quars Pas 1 (Luxe),42.542331,1.733836
8964,Martimotos / Dainese D-Store,42.504309,1.514614
46076,Zoom.in,42.508975,1.528623
9459,Quars Pas 3,42.542354,1.734043
7859,Automotor Servei S.A.,42.493507,1.497745
46080,La Tendeta,42.674502,2.942735
8966,Martimotos / Enducross & RoadRacing,42.504343,1.514646
8970,Massimo Dutti,42.508519,1.535543
9463,Quars Radio Club,42.508648,1.540304
8524,Filatelia M. Abad,42.515,1.531696
46081,Dulce Diseí±o,42.508941,1.539349
7861,Auto-Stop,42.493157,1.497817
8972,Masters 9,42.542333,1.733238
9465,Records El Matiner,42.508956,1.528848
8526,Floristeria íóngels,42.512348,1.534867
46082,Mi Natura,42.507307,1.519779
7863,Luo Men's Wear 2,42.507877,1.523658
8974,Materials Riba S.A.,42.500864,1.512567
46128,Outlet Sempre Moda,42.505597,1.528142
9467,Quiosc Punt i Ratlla,42.50827,1.521641
7867,Basar Aragones,42.50822,1.521606
8978,Maxi Mercat,42.543511,1.732796
8530,Floristeria Flors del Paradí_s 2,42.507809,1.523226
9469,Quiosc Toni,42.509549,1.540755
46129,Equivalenza,42.506878,1.530373
7869,Basar Bon Dia,42.506672,1.530265
9471,Radio Auto Muntatges JR2,42.532896,1.577373
8532,Floristeria Isidre Planas,42.463818,1.490857
7871,Basar Josep Ribot,42.462515,1.491123
46132,G.E.A.,42.507073,1.526068
8986,Menfis,42.507389,1.520224
9475,Rami,42.508734,1.541139
7873,Basar Valira Trens,42.508521,1.540935
46133,Aqua Fauna,42.505881,1.528875
8536,Floristeria Magní_lia Flors,42.50815,1.522589
8988,Mephisto Shop,42.507872,1.533172
9477,Natturals,42.506993,1.531155
46134,Perruqueria Enrico Noval,34.239654,-118.367082
7875,Basar Valira 7,42.509056,1.540736
7877,Basar Valira Joguines,42.509204,1.540717
46409,Supermercat Veritas,42.507995,1.528886
8540,Floristeria Punt Verd - Centre de Jardineria,42.493744,1.498453
9479,Rapsodia,42.507208,1.531375
9481,Rdecora,42.507039,1.529988
8994,Merceria i Confeccions Lidia,42.506352,1.515759
9483,Recanvis Molina,42.493155,1.49782
8996,Merceria Marisol,42.534079,1.515567
9485,Records de La Massana,42.546062,1.514069
8544,Font del Marge,42.504445,1.515024
9499,Ricard Mora Antiquari,42.510563,1.541702
8546,Font del Marge II,42.541501,1.732087
8998,Mes Labors,42.535283,1.581956
8550,Foto Clic,42.50862,1.536924
46419,Alain Afflelou Andorra,42.508876,1.534746
9501,Rip Curl Shop,42.508545,1.534443
9000,Microsistemes Principat,42.504637,1.518677
7885,Bershka,42.508438,1.53024
8554,Foto Míægic,42.50754,1.527443
9503,Rival,42.507308,1.530583
7889,Bigfoot Esports,42.538505,1.519547
9012,Calzedonia,42.508493,1.534194
8558,Foto Peig,42.508502,1.522559
8560,Fotografí_a Claverol,42.508481,1.527482
9014,Mí_tics,42.50858,1.53631
9020,Mobi Plus,42.505526,1.519324
9514,Roca & Ribes,42.508758,1.533108
7895,Botons Basic,42.508101,1.522787
46662,Supermercat Moles,42.574801,1.481846
9516,Outlet Roca & Ribes,42.507825,1.52328
9022,Mobles Andorrans,42.499221,1.506374
46663,Clip perruqueria,42.506485,1.529299
7899,Boutique Cathyan,42.54552,1.51496
9520,Royal Cigar Encamp,42.536086,1.582197
9024,Mobles Diana,42.506835,1.52878
7901,Boutique Outlet (Punt de Trobada),42.44739,1.481671
9522,Royal Cigar Pas de la Casa,42.543708,1.732643
9026,Mobles la Fabrica,42.507234,1.527483
46665,Bespoke Closet,42.507621,1.52243
9526,S.O.S. Informíætica,42.511754,1.540618
7905,Buick,42.508633,1.53712
9028,Mobles Sant Roma,42.512333,1.539116
46666,Esports Dansa-Jazz,42.50759,1.52391
9034,Modes KMK,42.46386,1.491389
9528,Sabateria Andarax 2,42.503923,1.514241
46668,Salí_ de bellesa Semiramis,42.507186,1.531468
7907,C.d.C.,42.507267,1.531018
9530,Sabateria Clarks,42.507538,1.533259
9036,Molo,42.506846,1.529872
9532,Sabateria Escarpi,42.50704,1.529371
7911,Calí_ats Pavi,42.509993,1.542106
9038,Mí_n de l'infant,42.447417,1.481985
46678,Outlet Sempre Moda 2,42.542774,1.734449
9534,Sabateria Galy,42.508347,1.529331
7913,Republic of Kids,42.508699,1.534958
9536,Sabateria Galy,42.50879,1.533344
9044,Caprabo - Illa Carlemany,42.508686,1.534797
46679,K-Perruquers,42.506485,1.529299
9048,Moto Equip,42.543175,1.734359
46681,A Concept,42.507324,1.529954
9052,Moto TíÂcnica Pirinenca,42.490886,1.495279
9538,Sabateria la Forí_a,42.508238,1.536283
7917,Carmania,42.494445,1.498952
9540,Sabateria Laura,42.5429,1.731983
9054,Moto Tríæfic,42.541781,1.733563
46682,Cebado,42.507398,1.529871
9542,Sabateria Lottusse,42.50859,1.535866
7919,Cíærniques Jaume S.A.,42.531635,1.573008
46684,Montserrat,42.507002,1.532427
9544,Sabateria Marta,42.465139,1.492961
9058,Motor Espai / Skoda,42.493153,1.497817
46947,Double Agent,42.510075,1.537884
9548,Sabateria Muntanya Blanca,42.508946,1.528838
