id,name,lat,long,type,adj_type
11290,Restaurant Can Manel,42.506403,1.515821,gastronomy,gastronomy
136927,Pub Camping Pla,42.566167,1.610184,gastronomy,gastronomy
136928,Havana Club,42.54237,1.731387,gastronomy,gastronomy
11692,Restaurant Trattoria Riba Escorxada,42.578441,1.645994,gastronomy,gastronomy
136930,Disco-Pub Mil.linium,42.509487,1.530513,gastronomy,gastronomy
11292,Restaurant Can Pep,42.582928,1.662691,gastronomy,gastronomy
136931,Restaurant Hotel Euro EsquÍ_ E.T.,42.579095,1.657939,gastronomy,gastronomy
136936,Restaurant Hotel Refugi dels Isards,42.543279,1.735089,gastronomy,gastronomy
11694,Restaurant Trovi Punt de Trobada,42.448035,1.481756,gastronomy,gastronomy
136938,Bar Restaurant La Perla Negra,42.541767,1.731738,gastronomy,gastronomy
11294,Restaurant Can Pere,42.535422,1.524911,gastronomy,gastronomy
11696,Restaurant Valira (CÍ_mping),42.501703,1.515169,gastronomy,gastronomy
136939,Dylan's,42.579725,1.649518,gastronomy,gastronomy
11298,Restaurant El Cap Bo,42.508734,1.532335,gastronomy,gastronomy
136951,Pub-discoteca Tumbao,42.506628,1.534118,gastronomy,gastronomy
11700,Restaurant Versailles,42.50792,1.522079,gastronomy,gastronomy
136954,Madison CafÍÎ,42.540899,1.731786,gastronomy,gastronomy
136959,Pub Son Son,42.505971,1.517744,gastronomy,gastronomy
11300,Restaurant Carmen,42.475836,1.48732,gastronomy,gastronomy
11702,Restaurant VersiÍ_ Original V.O,42.544765,1.514955,gastronomy,gastronomy
136962,Restaurant Hotel Solana Arinsal,42.571347,1.486049,gastronomy,gastronomy
11302,Restaurant Casa Canut - La Barra del Canut,42.508568,1.535704,gastronomy,gastronomy
11704,Restaurant Vilarrasa,42.508272,1.521311,gastronomy,gastronomy
136966,BrocÍ©liAnd,42.508031,1.522261,gastronomy,gastronomy
137020,Taverna a Batea,42.533708,1.580936,gastronomy,gastronomy
137021,Restaurant Alaska (Aparthotel Alaska),42.5417,1.731425,gastronomy,gastronomy
11304,Restaurant Casa Canut - La Grandalla dels Set PÍÎtals,42.50856,1.535704,gastronomy,gastronomy
11706,Restaurant San Telmo,42.465734,1.495101,gastronomy,gastronomy
137104,Restaurant Judith,42.543314,1.733028,gastronomy,gastronomy
11306,Bar Restaurant Casa Leon Armengol,42.556722,1.533226,gastronomy,gastronomy
137106,Restaurant Lizarran,42.541365,1.732675,gastronomy,gastronomy
137108,Restaurant El Xalet Suisse,42.541063,1.731557,gastronomy,gastronomy
137112,Restaurant El Fogo Negre,42.541989,1.731826,gastronomy,gastronomy
11710,Restaurant Solaris,42.541435,1.730176,gastronomy,gastronomy
137113,Restaurant Hotel Llac Negre,42.544702,1.73121,gastronomy,gastronomy
137116,Bar RacÍ_ de l'EntrepÍ_,42.542032,1.734076,gastronomy,gastronomy
137117,Snack-Bar El Xalet,42.542984,1.734258,gastronomy,gastronomy
11712,Restaurant Sushi and Gong,42.508043,1.522707,gastronomy,gastronomy
137119,Restaurant Oh! Burger Lounge,42.541593,1.732696,gastronomy,gastronomy
137121,Bernardo Monteiro,42.541767,1.731741,gastronomy,gastronomy
11310,Restaurant Casa Teresa,42.507955,1.528832,gastronomy,gastronomy
137122,Paddy's Irish Bar,42.541553,1.732319,gastronomy,gastronomy
11714,Restaurant Taverna Americana,42.543461,1.732138,gastronomy,gastronomy
137130,La Taverna del Pas,42.543323,1.731925,gastronomy,gastronomy
11312,Restaurant Cava Moreneta,42.535633,1.581645,gastronomy,gastronomy
137131,Snack-Bar Manzano (Apartaments TurÍ_stics Manzano),42.541808,1.730663,gastronomy,gastronomy
137132,Restaurant L'Entrecot de FranÍ_a,42.54379,1.732167,gastronomy,gastronomy
11716,Restaurant Taverna Andaluza,42.506207,1.530814,gastronomy,gastronomy
137133,Restaurant Hotel La Cabana,42.552952,1.533135,gastronomy,gastronomy
11314,Restaurant Central Germans Ferreira,42.505596,1.525997,gastronomy,gastronomy
11720,Restaurant Taverna Cal Forest,42.508758,1.537238,gastronomy,gastronomy
137135,Casa AuvinyÍ_,42.453412,1.492416,gastronomy,gastronomy
137136,Restaurant Aparthotel Rialb,42.617493,1.537913,gastronomy,gastronomy
11316,Restaurant Centre Comercial SÍ_per U,42.508289,1.530415,gastronomy,gastronomy
11722,Restaurant The Burger Lounge,42.508632,1.535267,gastronomy,gastronomy
11318,Restaurant Cerro Otto,42.56984,1.487614,gastronomy,gastronomy
137139,Restaurant Hotel Sant Miquel,42.568208,1.52154,gastronomy,gastronomy
11724,Restaurant Bar Xup Xup,42.508189,1.539191,gastronomy,gastronomy
137138,Celler Mas Berenguer,42.459707,1.485573,gastronomy,gastronomy
11322,Restaurant Cisco's,42.572778,1.483981,gastronomy,gastronomy
137143,Bar Restaurant Babi,42.55656,1.533835,gastronomy,gastronomy
11324,Restaurant Comtes d'Urgell (Hotel Comtes d'Urgell),42.510704,1.541176,gastronomy,gastronomy
137144,Restaurant Istanbul Kebab i Pizzeria,42.545416,1.514973,gastronomy,gastronomy
11732,Restaurant El Grill - Expresso,42.536523,1.49163,gastronomy,gastronomy
137145,La Taverna de Pal,42.535931,1.492492,gastronomy,gastronomy
137149,Restaurant RÍ_stic,42.535931,1.492492,gastronomy,gastronomy
137150,Refugi d'Arinsal,42.573616,1.469886,gastronomy,gastronomy
11326,Restaurant Caldea,42.511597,1.537338,gastronomy,gastronomy
11737,Snack-Bar Bufet Arinsal,42.573107,1.470905,gastronomy,gastronomy
137151,Borda SabatÍ© 1944,42.445663,1.475496,gastronomy,gastronomy
11742,Granja La Clariana,42.504281,1.51401,gastronomy,gastronomy
11328,Restaurant DÍ©jÍ_ Vu,42.571914,1.484574,gastronomy,gastronomy
137153,Casa Beal,42.472395,1.497311,gastronomy,gastronomy
11744,Restaurant Lorenzo's,42.505499,1.518999,gastronomy,gastronomy
137157,Restaurant Luis XV (Hotel Diana Park),42.573994,1.482189,gastronomy,gastronomy
11332,Restaurant del Prat Gran,42.548338,1.512991,gastronomy,gastronomy
137158,Restaurant Hotel Xalet VerdÍ_,42.574732,1.48193,gastronomy,gastronomy
11746,Cafeteria Passatemps DolÍ_,42.506864,1.525624,gastronomy,gastronomy
11334,Restaurant L'OlivÍ©,42.50771,1.531911,gastronomy,gastronomy
11750,Restaurant El Pa Torrat,42.506808,1.528883,gastronomy,gastronomy
11336,Restaurant Delizioso,42.532971,1.524096,gastronomy,gastronomy
137162,Restaurant Apartaments TurÍ_stics Sant RomÍ_,42.567222,1.489946,gastronomy,gastronomy
137163,Bar Ciutat Invicta,42.541588,1.5162,gastronomy,gastronomy
11754,Restaurant La Quadra,42.476378,1.488862,gastronomy,gastronomy
11338,Restaurant Deu Sol,42.586124,1.665158,gastronomy,gastronomy
137164,El Xiringuito de Pal,42.535931,1.492492,gastronomy,gastronomy
137166,Snack-Bar El RacÍ_ dels Amics,42.542161,1.517366,gastronomy,gastronomy
137168,CrÍ_pes and Go,42.535931,1.492492,gastronomy,gastronomy
11340,Restaurant Don Denis,42.508386,1.536407,gastronomy,gastronomy
11760,Bar RacÍ_ d'en Pere,42.509043,1.542935,gastronomy,gastronomy
11342,Restaurant Don Pernil,42.494932,1.497703,gastronomy,gastronomy
11762,Bar Sinatra,42.508434,1.536326,gastronomy,gastronomy
11766,Pizzeria Cal CubÍ_,42.506433,1.516054,gastronomy,gastronomy
11346,Restaurant Dos CaÍ_adors,42.507524,1.522368,gastronomy,gastronomy
11768,Cafeteria Veritas,42.50811,1.528988,gastronomy,gastronomy
11348,Restaurant Dylan's,42.579928,1.651629,gastronomy,gastronomy
11770,Restaurant El Pi (Hotel Roc Blanc),42.509264,1.539438,gastronomy,gastronomy
11350,Restaurant El Bon RacÍ_,42.495106,1.504494,gastronomy,gastronomy
14114,Restaurant The Family Arms,42.507496,1.522937,gastronomy,gastronomy
11352,Restaurant El Bosc,42.56979,1.487682,gastronomy,gastronomy
18064,Restaurant Eatalian Republic,42.50704,1.526075,gastronomy,gastronomy
11354,Restaurant El Carlit de Neu,42.54071,1.733775,gastronomy,gastronomy
18421,Restaurant Pas del Cabirol,42.577933,1.62904,gastronomy,gastronomy
11356,Restaurant El CarrerÍ_,42.53003,1.572536,gastronomy,gastronomy
18431,Restaurant El Saler,42.580575,1.640753,gastronomy,gastronomy
11358,Restaurant El Cresper,42.534682,1.580105,gastronomy,gastronomy
19676,Restaurant Piolet,42.577572,1.664482,gastronomy,gastronomy
11360,Restaurant El CrostÍ_,42.508159,1.522191,gastronomy,gastronomy
20707,Restaurant El Rebost IbÍÎric,42.508583,1.535268,gastronomy,gastronomy
11362,Restaurant El Cyrano de Bergerac,42.533943,1.580331,gastronomy,gastronomy
37473,Snack-Bar Pas 83,42.540804,1.731848,gastronomy,gastronomy
11364,Restaurant El FaisÍ_,42.507908,1.522285,gastronomy,gastronomy
37483,Bar Bo & Gola,42.541365,1.732678,gastronomy,gastronomy
11366,Restaurant Roc de les Bruixes - El Forn,42.56593,1.601536,gastronomy,gastronomy
37486,Bar Font Negre,42.542198,1.732591,gastronomy,gastronomy
37526,Little Rock CafÍÎ,42.53883,1.73325,gastronomy,gastronomy
37549,Bar Chez AndrÍ©,42.542719,1.73453,gastronomy,gastronomy
11368,Restaurant El Gargantua,42.539477,1.73349,gastronomy,gastronomy
37691,Bar Restaurant La Borrufa,42.543335,1.732908,gastronomy,gastronomy
11370,Restaurant El Greco,42.507943,1.535511,gastronomy,gastronomy
37694,Bar El ComerÍ_,42.542193,1.73249,gastronomy,gastronomy
11372,Bufet El Grill (Grans Magatzem PyrÍ©nÍ©es),42.508141,1.523709,gastronomy,gastronomy
37798,Bar Restaurant O Menjar Beure i DiversiÍ_,42.556516,1.535308,gastronomy,gastronomy
11374,Restaurant El Japo,42.508907,1.528738,gastronomy,gastronomy
39459,Snack-Bar El Bull,42.545625,1.514739,gastronomy,gastronomy
11376,Restaurant El JardÍ_ (Hotel Mercure),42.507726,1.527459,gastronomy,gastronomy
39462,Sport Bar,42.534772,1.53382,gastronomy,gastronomy
39463,Bar Don Piacere (Sabors Familiars),42.547039,1.513696,gastronomy,gastronomy
39465,Cafeteria T de Te,42.545845,1.514239,gastronomy,gastronomy
39466,Pub IrlandÍÎs MÍ_gic La Massana,42.54704,1.515309,gastronomy,gastronomy
39470,Cafeteria La Rialla,42.545027,1.514859,gastronomy,gastronomy
39484,Cusi CafÍÎ,42.541533,1.518012,gastronomy,gastronomy
39510,Bar Ski CafÍÎ,42.584632,1.470776,gastronomy,gastronomy
39698,Pub IrlandÍ©s Magic Canillo,42.560094,1.601805,gastronomy,gastronomy
39701,Restaurant Pizzeria l'Avet,42.544102,1.73466,gastronomy,gastronomy
39704,Bar Hotel les Terres,42.578859,1.628948,gastronomy,gastronomy
39737,Bar The Arp,42.566654,1.599458,gastronomy,gastronomy
39743,Bar Les Tres BBB,42.59688,1.676155,gastronomy,gastronomy
41241,Restaurant Refugi Les Portelles,42.627764,1.494364,gastronomy,gastronomy
42386,Bar Orlando,42.534374,1.585628,gastronomy,gastronomy
42429,Bar Tirant lo Blanc,42.535511,1.585396,gastronomy,gastronomy
42443,Cafeteria Fleca i Pastisseria l'Espiga,42.534199,1.579873,gastronomy,gastronomy
42509,Bar la Parada,42.531494,1.573338,gastronomy,gastronomy
42526,Bar Ankara Kebab Pizzes,42.532722,1.575687,gastronomy,gastronomy
11756,Restaurant L'Escenari de Pizzes,42.509834,1.531166,gastronomy,gastronomy
11344,Restaurant Pizzeria Donky,42.571413,1.470365,gastronomy,gastronomy
11650,Restaurant La Borda,42.573436,1.477747,gastronomy,gastronomy
10946,Granja Fleca Font,42.555611,1.532255,gastronomy,gastronomy
10514,Cafeteria Flor de Neu,42.532722,1.575932,gastronomy,gastronomy
10934,Cafeteria Fleca Font,42.507437,1.521542,gastronomy,gastronomy
10932,Cafeteria Fleca Font,42.545303,1.515244,gastronomy,gastronomy
10928,Cafeteria Fleca Font,42.53552,1.581559,gastronomy,gastronomy
10930,Cafeteria Fleca Font,42.508671,1.538,gastronomy,gastronomy
10948,Cafeteria Forn del Barri,42.506634,1.531332,gastronomy,gastronomy
10498,Frankfurt Cerveseria LÍ_ria,42.467337,1.493636,gastronomy,gastronomy
39473,Cafeteria Fred Oh!,42.545373,1.514135,gastronomy,gastronomy
137167,Fugazzeta,42.57154,1.48572,gastronomy,gastronomy
39668,Glassbar 1850,42.545185,1.733628,gastronomy,gastronomy
10954,Granja La Grandalla,42.507864,1.521129,gastronomy,gastronomy
10866,Restaurant Borda Pairal 1630,42.505701,1.521424,gastronomy,gastronomy
10868,Restaurant Borda Patxeta,42.565977,1.566067,gastronomy,gastronomy
11628,Restaurant del Llac de Pessons,42.531966,1.700209,gastronomy,gastronomy
11062,Restaurant Dehesa Santa MarÍ_a,42.508632,1.535267,gastronomy,gastronomy
10564,Restaurant Pans & Company,42.508632,1.535267,gastronomy,gastronomy
11708,Restaurant Pizza Roma,42.508632,1.535267,gastronomy,gastronomy
11108,Restaurant Fresc Co,42.509174,1.527422,gastronomy,gastronomy
11608,Restaurant Mola Park,42.511194,1.53969,gastronomy,gastronomy
10672,Bar Igloo,42.570465,1.479721,gastronomy,gastronomy
138645,Bowling Lounge Andorra,42.504728,1.526209,leisure,entertain
135604,L'essÍÎncia de les Valls,42.468431,1.491658,leisure,entertain
135578,Can Sona,42.453749,1.463714,leisure,entertain
37079,Celler Mas Berenguer,42.459707,1.485573,leisure,entertain
19239,Cinemes Illa Carlemany,42.508686,1.534797,leisure,entertain
15830,360 Extrem - Centre freestyle indoor d'Andorra,42.498788,1.505604,leisure,entertain
9913,Bloc CafÍÎ,42.505278,1.518463,leisure,entertain
7468,Hotel Xalet la Pastorella,42.535002,1.528212,lodging,lodging
7470,Apartaments Moblats AdministraciÕ_ i GerÕŒncia Les Abelletes,42.538295,1.733278,lodging,lodging
7472,Apartaments Moblats AgÕŒncia Pedrous,42.540192,1.733671,lodging,lodging
7474,Apartaments Moblats AgÕŒncia Trekking S.T.,42.541222,1.731859,lodging,lodging
7476,Apartaments Moblats AltÕ_ssim,42.541724,1.731437,lodging,lodging
7478,Apartaments Moblats Crest,42.541887,1.730392,lodging,lodging
7480,Apartaments Moblats Pas,42.541098,1.73135,lodging,lodging
7486,Apartaments Moblats Els Avets,42.542743,1.73183,lodging,lodging
7488,Apartaments Moblats Frontera Blanca II,42.538309,1.733273,lodging,lodging
7492,Apartaments Moblats GrifÕ_ Vacances,42.538876,1.733246,lodging,lodging
7494,Apartaments Moblats Hola Andorra,42.515063,1.531543,lodging,lodging
7496,Apartaments Moblats Lauranna,42.550591,1.510919,lodging,lodging
7498,Apartaments Moblats LCB,42.538661,1.733281,lodging,lodging
7500,Apartaments Moblats Llorsa - La Solana,42.533819,1.588006,lodging,lodging
7502,Apartaments Moblats Maragall,42.507394,1.530154,lodging,lodging
7506,Apartaments Moblats Seturia,42.545367,1.474038,lodging,lodging
7510,Apartaments Moblats Solaris,42.54141,1.730175,lodging,lodging
7522,Apartaments TurÕ_stics Bonet,42.545646,1.475805,lodging,lodging
7528,Apartaments TurÕ_stics Cristiania,42.556404,1.532705,lodging,lodging
7112,Hotel Abba Suites Hotel,42.5333,1.51779,lodging,lodging
7532,Apartaments TurÕ_stics del Meligar,42.53276,1.576858,lodging,lodging
7114,Hotel Abba Xalet Suites,42.533162,1.517711,lodging,lodging
7538,Apartaments TurÕ_stics Giberga,42.542987,1.523178,lodging,lodging
7120,Hotel Exe PrÕ_ncep,42.507744,1.534205,lodging,lodging
7540,Apartaments TurÕ_stics K2,42.541224,1.730886,lodging,lodging
7122,Hotel Exe Prisma,42.50822,1.538606,lodging,lodging
7124,Hotel Andorra Center,42.507682,1.520488,lodging,lodging
7544,Apartaments TurÕ_stics La Neu II,42.600368,1.532173,lodging,lodging
7126,Hotel Andorra Palace,42.508359,1.527255,lodging,lodging
7548,Apartaments TurÕ_stics Manzano,42.540505,1.731354,lodging,lodging
7550,Apartaments TurÕ_stics Mitxeu,42.598396,1.529734,lodging,lodging
7128,Hotel Andorra Park Hotel,42.509442,1.523425,lodging,lodging
7130,Hotel AnyÕ_s Park,42.532917,1.523835,lodging,lodging
7554,Apartaments TurÕ_stics Prat de les Mines,42.600368,1.532951,lodging,lodging
7132,Aparthotel Arans Ordino 3000,42.581081,1.519032,lodging,lodging
7134,Hotel Arbre de Gel-ADG,42.534441,1.586793,lodging,lodging
7136,Hotel Arinsal,42.573648,1.482994,lodging,lodging
7560,Apartaments TurÕ_stics Sant Moritz,42.571747,1.484496,lodging,lodging
7138,Hotel Art Hotel,42.507214,1.527408,lodging,lodging
7562,Apartaments TurÕ_stics Sant RomÕ_,42.567222,1.489946,lodging,lodging
7144,Hotel Babot,42.555038,1.540418,lodging,lodging
7146,Hotel Barcelona,42.476113,1.490146,lodging,lodging
7566,Apartaments TurÕ_stics VilarÕ_,42.593364,1.525726,lodging,lodging
7148,Hotel BellpÕ_,42.503829,1.514091,lodging,lodging
7568,Apartaments TurÕ_stics VilarÕ_ II,42.593249,1.526015,lodging,lodging
7570,Aparthotel Alaska,42.5417,1.731425,lodging,lodging
7152,Hotel BringuÕ©,42.618474,1.53895,lodging,lodging
7572,Aparthotel Annapurna,42.566467,1.524021,lodging,lodging
7154,Hotel El Pradet,42.618474,1.538944,lodging,lodging
7574,Aparthotel AnyÕ_s Park,42.533041,1.5241,lodging,lodging
7158,Hotel Cal Ruiz,42.543949,1.733222,lodging,lodging
7576,Aparthotel Casa Vella,42.554614,1.532123,lodging,lodging
7160,Hotel Camel.lot,42.54087,1.731046,lodging,lodging
7578,Aparthotel CÕ_ndor,42.541524,1.732063,lodging,lodging
7162,Hotel Camp del Serrat,42.517247,1.567755,lodging,lodging
7580,Aparthotel Conseller,42.509857,1.546293,lodging,lodging
7582,Aparthotel Cosmos,42.509768,1.541009,lodging,lodging
7166,A Casa Canut Hotel GastronÕ_mic,42.50861,1.539888,lodging,lodging
7584,Aparthotel el Pedral,42.534633,1.579864,lodging,lodging
7586,Aparthotel el Serch,42.512206,1.535371,lodging,lodging
7168,Hotel Casado,42.54222,1.732364,lodging,lodging
7170,Hotel Cassany,42.50792,1.524836,lodging,lodging
7172,Hotel Catalunya,42.541797,1.73334,lodging,lodging
7590,Aparthotel Fijat,42.596282,1.526051,lodging,lodging
7174,Hotel Celler d'en Toni,42.507082,1.531712,lodging,lodging
7592,Aparthotel Fontverd,42.507433,1.530849,lodging,lodging
7176,Hotel Central,42.542939,1.733785,lodging,lodging
7178,Hotel CÕ©rvol,42.503042,1.513337,lodging,lodging
7596,Aparthotel Iceberg,42.512873,1.534991,lodging,lodging
7182,Hotel Cims,42.542356,1.734129,lodging,lodging
7598,Aparthotel La Neu,42.59944,1.53166,lodging,lodging
7600,Aparthotel Les Olimpiades,42.54054,1.73135,lodging,lodging
7184,Hotel Coma,42.555887,1.535333,lodging,lodging
7186,Hotel Coma Bella,42.446677,1.495046,lodging,lodging
7604,Aparthotel l'Orri de Rusca,42.531644,1.573327,lodging,lodging
7188,Hotel Comapedrosa,42.571949,1.483951,lodging,lodging
7606,Hotel Patagonia Austral,42.577778,1.479011,lodging,lodging
7190,Hotel Kyriad Comtes d'Urgell,42.510717,1.541189,lodging,lodging
7192,Hotel Confort d'Envalira,42.559122,1.686382,lodging,lodging
7608,Aparthotel PobladÕ_,42.573108,1.483739,lodging,lodging
7194,Hotel Confort,42.542364,1.732289,lodging,lodging
7610,Aparthotel Rialb,42.617607,1.538057,lodging,lodging
7616,CÕ_mping Borda d'Ansalonga,42.565198,1.525044,lodging,lodging
7200,Hotel Cosmos,42.509768,1.541009,lodging,lodging
7618,CÕ_mping Casal,42.567015,1.603091,lodging,lodging
7620,CÕ_mping Internacional,42.533847,1.576583,lodging,lodging
7202,Hotel Crest,42.577183,1.479646,lodging,lodging
7622,CÕ_mping Janramon,42.569188,1.605065,lodging,lodging
7204,Hotel Cristina,42.54087,1.731046,lodging,lodging
7626,CÕ_mping Pla,42.566167,1.610184,lodging,lodging
7206,Hotel de les Neus,42.543036,1.734139,lodging,lodging
7628,CÕ_mping Santa Creu,42.565412,1.600362,lodging,lodging
7208,Hotel de les Pistes,42.541608,1.73199,lodging,lodging
7630,CÕ_mping Valira,42.50185,1.516155,lodging,lodging
7210,Hotel de l'Isard,42.508026,1.525243,lodging,lodging
7632,CÕ_mping Xixerella,42.553041,1.488092,lodging,lodging
7212,Hotel del Bisset,42.54249,1.522884,lodging,lodging
7216,Hotel del Pui,42.547184,1.514869,lodging,lodging
7220,Tulip Inn Andorra Delfos Hotel,42.508155,1.538545,lodging,lodging
7644,PensiÕ_ Caliu d'en Josep,42.536445,1.582715,lodging,lodging
7222,Hotel Diana Parc,42.573994,1.482189,lodging,lodging
7646,PensiÕ_ els Escalls,42.513331,1.535503,lodging,lodging
7648,PensiÕ_ Garcia,42.50549,1.516113,lodging,lodging
7224,Hotel DiplomÕ_tic,42.50527,1.527775,lodging,lodging
7650,PensiÕ_ La Rosa,42.507277,1.520383,lodging,lodging
7226,Hotel el Xalet,42.579534,1.649536,lodging,lodging
7652,PensiÕ_ Roser,42.51188,1.534956,lodging,lodging
7654,ResidÕŒncia Aldosa,42.543281,1.52278,lodging,lodging
7230,Hotel Erts,42.561536,1.497363,lodging,lodging
7658,ResidÕŒncia Benito,42.508549,1.53425,lodging,lodging
7232,Hotel Espel,42.510253,1.533567,lodging,lodging
7660,ResidÕŒncia Daina,42.565706,1.49068,lodging,lodging
7234,Hotel Eureka,42.508655,1.539982,lodging,lodging
7662,ResidÕŒncia Indalo,42.509891,1.53141,lodging,lodging
7664,ResidÕŒncia Serveis d'Hoteleria Finet,42.580396,1.648791,lodging,lodging
7666,ResidÕŒncia Serveis d'Hoteleria Finet 2,42.580396,1.648791,lodging,lodging
7668,Alberg Borda Jovell,42.536362,1.516475,lodging,lodging
7242,Hotel Festa Brava,42.508418,1.522494,lodging,lodging
7670,Alberg la Comella,42.50029,1.528897,lodging,lodging
7246,Hotel Folch,42.468136,1.493996,lodging,lodging
7674,Natur Refugi Cortals de Sispony,42.526944,1.486389,lodging,lodging
7676,Refugi Borda de Sorteny,42.622625,1.564135,lodging,lodging
7250,Hotel Font d'Argent Pas de la Casa,42.541611,1.73198,lodging,lodging
7678,Refugi Cabana de la Vall del Riu,42.595639,1.613198,lodging,lodging
7680,Refugi Cabana de SiscarÕ_,42.595028,1.70597,lodging,lodging
7254,Hotel GaspÕ_,42.550891,1.526034,lodging,lodging
7682,Refugi de Cabana Sorda,42.611607,1.672414,lodging,lodging
7256,Gran Hotel Font,42.547109,1.513616,lodging,lodging
7684,Refugi de Claror,42.470144,1.563911,lodging,lodging
7686,Refugi de Comaubaga,42.60677,1.550525,lodging,lodging
7688,Refugi Comapedrosa,42.579029,1.449351,lodging,lodging
7690,Refugi Cabana de CÕ_ms de Jan,42.618449,1.638779,lodging,lodging
7264,Hotel Guineu,42.540675,1.731345,lodging,lodging
7692,Refugi de Fontverd,42.492098,1.594511,lodging,lodging
7694,Refugi de FrancolÕ_,42.489924,1.426265,lodging,lodging
7266,Hotel Hesperia,42.508995,1.529004,lodging,lodging
7696,Refugi de JuclÕ_,42.607382,1.715725,lodging,lodging
7268,Hotel HimÕ_laia Pas,42.540904,1.730934,lodging,lodging
7698,Refugi de Cabana de la Portella,42.57202,1.720525,lodging,lodging
7700,Refugi de l'Angonella,42.607964,1.496086,lodging,lodging
7702,Refugi dels Agols,42.511109,1.608926,lodging,lodging
7704,Refugi de les Fonts,42.590111,1.47893,lodging,lodging
7706,Refugi de l'Illa,42.495007,1.656434,lodging,lodging
7708,Refugi de MontmalÕ_s,42.499198,1.68067,lodging,lodging
7710,Refugi de Perafita,42.479718,1.578246,lodging,lodging
7278,Hotel Mola Parc,42.511494,1.538708,lodging,lodging
7712,Refugi de Prat Primer,42.478471,1.550277,lodging,lodging
7714,Refugi de Rialb,42.640377,1.561245,lodging,lodging
7280,Hotel Husa Xalet BesolÕ_,42.568504,1.489549,lodging,lodging
7282,Hotel Husa Xalet VerdÕ_,42.574732,1.48193,lodging,lodging
7716,Refugi de Ribaescorjada,42.567645,1.641166,lodging,lodging
7718,Refugi del Pla de les Pedres,42.553653,1.678862,lodging,lodging
7284,Hotel Tropical,42.512878,1.551186,lodging,lodging
7720,Refugi d'Ensagents,42.517032,1.642044,lodging,lodging
7286,Hotel Jaume I,42.504471,1.514228,lodging,lodging
7722,Refugi Pla de l'Estany,42.594046,1.460502,lodging,lodging
7724,Refugi Riu dels Orris,42.485051,1.639777,lodging,lodging
7288,Hotel Kandahar,42.541374,1.732171,lodging,lodging
7726,Refugi Roca de Pimes,42.433707,1.53576,lodging,lodging
7290,Hotel La Burna,42.535732,1.516121,lodging,lodging
7728,Refugi de Collet MartÕ_,42.473056,1.468056,lodging,lodging
13697,ResidÕŒncia Jaume I,42.504106,1.514329,lodging,lodging
7292,Hotel La Cabana,42.552952,1.533135,lodging,lodging
34437,Refugi Borda Les Reineres d'Incles,42.592642,1.670741,lodging,lodging
7302,Hotel les 7 Claus,42.513871,1.533118,lodging,lodging
38513,Apartaments Moblats Esquirol,42.566654,1.599458,lodging,lodging
7304,Hotel Les Closes,42.508616,1.536852,lodging,lodging
38541,Xalet A.M.P Grup,42.567534,1.602579,lodging,lodging
7306,Hotel Les Fonts,42.50757,1.531045,lodging,lodging
38550,Apartaments Pisos a Dies,42.507927,1.5211,lodging,lodging
7310,Hotel les Truites,42.543173,1.734788,lodging,lodging
38551,Apartaments TurÕ_stics La Neu,42.600066,1.532546,lodging,lodging
7312,Hotel Llac Negre,42.544702,1.73121,lodging,lodging
38574,Apartaments Moblats Neres Pas,42.542332,1.730789,lodging,lodging
38575,Apartaments Moblats 3000,42.542367,1.731393,lodging,lodging
38738,Apartaments Moblats EngaÕËt,42.543744,1.732116,lodging,lodging
7316,Hotel MÕ_gic Pas,42.542603,1.732152,lodging,lodging
38739,Hotel Mirtil,42.541813,1.732986,lodging,lodging
7318,Hotel MÕ_gic La Massana,42.545659,1.51746,lodging,lodging
38740,Hotel Antic,42.575691,1.519196,lodging,lodging
7320,Hotel MÕ_gic Andorra,42.509324,1.530297,lodging,lodging
7322,Hotel MÕ_gic Canillo,42.563421,1.601418,lodging,lodging
38749,ResidÕŒncia Nuria,42.509146,1.541097,lodging,lodging
7326,Hotel Marfany,42.508726,1.536756,lodging,lodging
38750,Apartaments Moblats Dormir per Nits,42.51008,1.538786,lodging,lodging
38751,PensiÕ_ Rossell,42.509066,1.543737,lodging,lodging
7328,Hotel Mercure,42.507704,1.527663,lodging,lodging
42676,Casa Rural de les Arnes,42.534968,1.576744,lodging,lodging
7330,Hotel Meta,42.54289,1.732656,lodging,lodging
42690,Borda del MollÕ_,42.533531,1.61051,lodging,lodging
43092,Casa Mariola,42.564865,1.527369,lodging,lodging
7332,Hotel MetrÕ_polis,42.510261,1.540948,lodging,lodging
97169,Zona d'acampada Font de Ferrosins,42.592642,1.670741,lodging,lodging
7338,Hotel MontanÕ©,42.572654,1.483896,lodging,lodging
7342,Hotel Mu,42.573326,1.518329,lodging,lodging
7344,Hotel Natur Marco Polo,42.543074,1.516682,lodging,lodging
102801,Hotel Valmar,42.508443,1.532698,lodging,lodging
102802,Aparthotel Sant Andreu,42.57595,1.481677,lodging,lodging
102803,Apartaments Moblats Mont Blanc,42.547985,1.515387,lodging,lodging
7348,Hotel Niunit,42.618507,1.538923,lodging,lodging
102857,Apartaments TurÕ_stics Xixerella,42.553269,1.488508,lodging,lodging
123295,Casa Rural Cal Batlle,42.576044,1.51867,lodging,lodging
7352,Hotel Novotel,42.507661,1.527676,lodging,lodging
126354,Hotel Eurostars Andorra Centre,42.50839,1.524709,lodging,lodging
126356,Hotel Cubil,42.542561,1.731532,lodging,lodging
