id,name,lat,long,type
39510,Bar Ski Caf’å,42.584632,1.470776,gastronomy
39698,Pub Irland’©s Magic Canillo,42.560094,1.601805,gastronomy
39701,Restaurant Pizzeria l'Avet,42.544102,1.73466,gastronomy
39704,Bar Hotel les Terres,42.578859,1.628948,gastronomy
39737,Bar The Arp,42.566654,1.599458,gastronomy
39743,Bar Les Tres BBB,42.59688,1.676155,gastronomy
41241,Restaurant Refugi Les Portelles,42.627764,1.494364,gastronomy
42386,Bar Orlando,42.534374,1.585628,gastronomy
42429,Bar Tirant lo Blanc,42.535511,1.585396,gastronomy
42443,Cafeteria Fleca i Pastisseria l'Espiga,42.534199,1.579873,gastronomy
42509,Bar la Parada,42.531494,1.573338,gastronomy
42526,Bar Ankara Kebab Pizzes,42.532722,1.575687,gastronomy
11756,Restaurant L'Escenari de Pizzes,42.509834,1.531166,gastronomy
11344,Restaurant Pizzeria Donky,42.571413,1.470365,gastronomy
11650,Restaurant La Borda,42.573436,1.477747,gastronomy
10946,Granja Fleca Font,42.555611,1.532255,gastronomy
10514,Cafeteria Flor de Neu,42.532722,1.575932,gastronomy
10934,Cafeteria Fleca Font,42.507437,1.521542,gastronomy
10932,Cafeteria Fleca Font,42.545303,1.515244,gastronomy
10928,Cafeteria Fleca Font,42.53552,1.581559,gastronomy
10930,Cafeteria Fleca Font,42.508671,1.538,gastronomy
10948,Cafeteria Forn del Barri,42.506634,1.531332,gastronomy
10498,Frankfurt Cerveseria L’_ria,42.467337,1.493636,gastronomy
39473,Cafeteria Fred Oh!,42.545373,1.514135,gastronomy
137167,Fugazzeta,42.57154,1.48572,gastronomy
39668,Glassbar 1850,42.545185,1.733628,gastronomy
10954,Granja La Grandalla,42.507864,1.521129,gastronomy
10866,Restaurant Borda Pairal 1630,42.505701,1.521424,gastronomy
10868,Restaurant Borda Patxeta,42.565977,1.566067,gastronomy
11628,Restaurant del Llac de Pessons,42.531966,1.700209,gastronomy
11062,Restaurant Dehesa Santa Mar’_a,42.508632,1.535267,gastronomy
10564,Restaurant Pans & Company,42.508632,1.535267,gastronomy
11708,Restaurant Pizza Roma,42.508632,1.535267,gastronomy
11108,Restaurant Fresc Co,42.509174,1.527422,gastronomy
11608,Restaurant Mola Park,42.511194,1.53969,gastronomy
10672,Bar Igloo,42.570465,1.479721,gastronomy
131746,Centre de Congressos d'Andorra la Vella,42.507019,1.522528,leisure
136159,Els Escaubells,42.497958,1.517362,leisure
9903,Esports Bringu’©,42.618721,1.539199,leisure
46076,Zoom.in,42.508975,1.528623,leisure
47044,Patrick Cava,42.542779,1.731836,leisure
47511,Supermercat Compra B’© (Dia),42.54633,1.521851,leisure
47514,Natur House,42.468909,1.493325,leisure
7999,Centre Cultural i de Congressos Lauredi’_,42.465117,1.490817,leisure
71544,Teatre de les Fontetes,42.546634,1.514526,leisure
71551,Auditori Nacional d'Andorra,42.556877,1.534552,leisure
47513,L'Escala Electr’_nic Store,42.545185,1.733628,leisure
139009,Epic Andorra,42.495116,1.498189,leisure
138645,Bowling Lounge Andorra,42.504728,1.526209,leisure
135604,L'ess’åncia de les Valls,42.468431,1.491658,leisure
135578,Can Sona,42.453749,1.463714,leisure
131049,Excursions del Pirineu,42.504496,1.524378,leisure
44599,Tramuntanya,42.543756,1.523033,leisure
44597,Xplorand,42.555101,1.532977,leisure
44595,Peu de gat,42.535789,1.581941,leisure
43875,100% Natura - Guies de muntanya,42.549892,1.511669,leisure
97563,VSL Sports (Viu Sense L’_mits),42.462122,1.498815,leisure
37079,Celler Mas Berenguer,42.459707,1.485573,leisure
19239,Cinemes Illa Carlemany,42.508686,1.534797,leisure
20524,Gicafer,42.554123,1.533532,leisure
15830,360 Extrem - Centre freestyle indoor d'Andorra,42.498788,1.505604,leisure
9901,Pas a Pas,42.533224,1.582809,leisure
9895,Muntanya Activa,42.536384,1.582662,leisure
9897,Guies d'Andorra - Natura i Aventura,42.566246,1.596558,leisure
9889,Desconnecta i Aventura't,42.530271,1.599106,leisure
9913,Bloc Caf’å,42.505278,1.518463,leisure
9883,Ensagents Aventures,42.567778,1.601667,leisure
9885,Excursionisme Vertical,42.556504,1.532292,leisure
9891,Guies de Muntanya Adictes,42.506317,1.521835,leisure
18864,VOLTA'L- Andorra Segway Tour,42.54607,1.514838,leisure
103483,MTB Aventures,42.546453,1.524095,leisure
19314,Palau de Gel,42.56593,1.597832,leisure
7468,Hotel Xalet la Pastorella,42.535002,1.528212,lodging
7470,Apartaments Moblats Administracií_ i GeríÂncia Les Abelletes,42.538295,1.733278,lodging
7472,Apartaments Moblats AgíÂncia Pedrous,42.540192,1.733671,lodging
7474,Apartaments Moblats AgíÂncia Trekking S.T.,42.541222,1.731859,lodging
7476,Apartaments Moblats Altí_ssim,42.541724,1.731437,lodging
7478,Apartaments Moblats Crest,42.541887,1.730392,lodging
7480,Apartaments Moblats Pas,42.541098,1.73135,lodging
7486,Apartaments Moblats Els Avets,42.542743,1.73183,lodging
7488,Apartaments Moblats Frontera Blanca II,42.538309,1.733273,lodging
7492,Apartaments Moblats Grifí_ Vacances,42.538876,1.733246,lodging
7494,Apartaments Moblats Hola Andorra,42.515063,1.531543,lodging
7496,Apartaments Moblats Lauranna,42.550591,1.510919,lodging
7498,Apartaments Moblats LCB,42.538661,1.733281,lodging
7500,Apartaments Moblats Llorsa - La Solana,42.533819,1.588006,lodging
7502,Apartaments Moblats Maragall,42.507394,1.530154,lodging
7506,Apartaments Moblats Seturia,42.545367,1.474038,lodging
7510,Apartaments Moblats Solaris,42.54141,1.730175,lodging
7522,Apartaments Turí_stics Bonet,42.545646,1.475805,lodging
7528,Apartaments Turí_stics Cristiania,42.556404,1.532705,lodging
7112,Hotel Abba Suites Hotel,42.5333,1.51779,lodging
7532,Apartaments Turí_stics del Meligar,42.53276,1.576858,lodging
7114,Hotel Abba Xalet Suites,42.533162,1.517711,lodging
7538,Apartaments Turí_stics Giberga,42.542987,1.523178,lodging
7120,Hotel Exe Prí_ncep,42.507744,1.534205,lodging
7540,Apartaments Turí_stics K2,42.541224,1.730886,lodging
7122,Hotel Exe Prisma,42.50822,1.538606,lodging
7124,Hotel Andorra Center,42.507682,1.520488,lodging
7544,Apartaments Turí_stics La Neu II,42.600368,1.532173,lodging
7126,Hotel Andorra Palace,42.508359,1.527255,lodging
7548,Apartaments Turí_stics Manzano,42.540505,1.731354,lodging
7550,Apartaments Turí_stics Mitxeu,42.598396,1.529734,lodging
7128,Hotel Andorra Park Hotel,42.509442,1.523425,lodging
7130,Hotel Anyí_s Park,42.532917,1.523835,lodging
7554,Apartaments Turí_stics Prat de les Mines,42.600368,1.532951,lodging
7132,Aparthotel Arans Ordino 3000,42.581081,1.519032,lodging
7134,Hotel Arbre de Gel-ADG,42.534441,1.586793,lodging
7136,Hotel Arinsal,42.573648,1.482994,lodging
7560,Apartaments Turí_stics Sant Moritz,42.571747,1.484496,lodging
7138,Hotel Art Hotel,42.507214,1.527408,lodging
7562,Apartaments Turí_stics Sant Romíæ,42.567222,1.489946,lodging
7144,Hotel Babot,42.555038,1.540418,lodging
7146,Hotel Barcelona,42.476113,1.490146,lodging
7566,Apartaments Turí_stics Vilarí_,42.593364,1.525726,lodging
7148,Hotel Bellpí_,42.503829,1.514091,lodging
7568,Apartaments Turí_stics Vilarí_ II,42.593249,1.526015,lodging
7570,Aparthotel Alaska,42.5417,1.731425,lodging
7152,Hotel Bringuí©,42.618474,1.53895,lodging
7572,Aparthotel Annapurna,42.566467,1.524021,lodging
7154,Hotel El Pradet,42.618474,1.538944,lodging
7574,Aparthotel Anyí_s Park,42.533041,1.5241,lodging
7158,Hotel Cal Ruiz,42.543949,1.733222,lodging
7576,Aparthotel Casa Vella,42.554614,1.532123,lodging
7160,Hotel Camel.lot,42.54087,1.731046,lodging
7578,Aparthotel Cí_ndor,42.541524,1.732063,lodging
7162,Hotel Camp del Serrat,42.517247,1.567755,lodging
7580,Aparthotel Conseller,42.509857,1.546293,lodging
7582,Aparthotel Cosmos,42.509768,1.541009,lodging
7166,A Casa Canut Hotel Gastroní_mic,42.50861,1.539888,lodging
7584,Aparthotel el Pedral,42.534633,1.579864,lodging
7586,Aparthotel el Serch,42.512206,1.535371,lodging
7168,Hotel Casado,42.54222,1.732364,lodging
7170,Hotel Cassany,42.50792,1.524836,lodging
7172,Hotel Catalunya,42.541797,1.73334,lodging
7590,Aparthotel Fijat,42.596282,1.526051,lodging
7174,Hotel Celler d'en Toni,42.507082,1.531712,lodging
7592,Aparthotel Fontverd,42.507433,1.530849,lodging
7176,Hotel Central,42.542939,1.733785,lodging
7178,Hotel Cí©rvol,42.503042,1.513337,lodging
7596,Aparthotel Iceberg,42.512873,1.534991,lodging
7182,Hotel Cims,42.542356,1.734129,lodging
7598,Aparthotel La Neu,42.59944,1.53166,lodging
7600,Aparthotel Les Olimpiades,42.54054,1.73135,lodging
7184,Hotel Coma,42.555887,1.535333,lodging
7186,Hotel Coma Bella,42.446677,1.495046,lodging
7604,Aparthotel l'Orri de Rusca,42.531644,1.573327,lodging
7188,Hotel Comapedrosa,42.571949,1.483951,lodging
7606,Hotel Patagonia Austral,42.577778,1.479011,lodging
7190,Hotel Kyriad Comtes d'Urgell,42.510717,1.541189,lodging
7192,Hotel Confort d'Envalira,42.559122,1.686382,lodging
7608,Aparthotel Pobladí_,42.573108,1.483739,lodging
7194,Hotel Confort,42.542364,1.732289,lodging
7610,Aparthotel Rialb,42.617607,1.538057,lodging
7616,Cíæmping Borda d'Ansalonga,42.565198,1.525044,lodging
7200,Hotel Cosmos,42.509768,1.541009,lodging
7618,Cíæmping Casal,42.567015,1.603091,lodging
7620,Cíæmping Internacional,42.533847,1.576583,lodging
7202,Hotel Crest,42.577183,1.479646,lodging
7622,Cíæmping Janramon,42.569188,1.605065,lodging
7204,Hotel Cristina,42.54087,1.731046,lodging
7626,Cíæmping Pla,42.566167,1.610184,lodging
7206,Hotel de les Neus,42.543036,1.734139,lodging
7628,Cíæmping Santa Creu,42.565412,1.600362,lodging
7208,Hotel de les Pistes,42.541608,1.73199,lodging
7630,Cíæmping Valira,42.50185,1.516155,lodging
7210,Hotel de l'Isard,42.508026,1.525243,lodging
7632,Cíæmping Xixerella,42.553041,1.488092,lodging
7212,Hotel del Bisset,42.54249,1.522884,lodging
7216,Hotel del Pui,42.547184,1.514869,lodging
7220,Tulip Inn Andorra Delfos Hotel,42.508155,1.538545,lodging
7644,Pensií_ Caliu d'en Josep,42.536445,1.582715,lodging
7222,Hotel Diana Parc,42.573994,1.482189,lodging
7646,Pensií_ els Escalls,42.513331,1.535503,lodging
7648,Pensií_ Garcia,42.50549,1.516113,lodging
7224,Hotel Diplomíætic,42.50527,1.527775,lodging
7650,Pensií_ La Rosa,42.507277,1.520383,lodging
7226,Hotel el Xalet,42.579534,1.649536,lodging
7652,Pensií_ Roser,42.51188,1.534956,lodging
7654,ResidíÂncia Aldosa,42.543281,1.52278,lodging
7230,Hotel Erts,42.561536,1.497363,lodging
7658,ResidíÂncia Benito,42.508549,1.53425,lodging
7232,Hotel Espel,42.510253,1.533567,lodging
7660,ResidíÂncia Daina,42.565706,1.49068,lodging
7234,Hotel Eureka,42.508655,1.539982,lodging
7662,ResidíÂncia Indalo,42.509891,1.53141,lodging
7664,ResidíÂncia Serveis d'Hoteleria Finet,42.580396,1.648791,lodging
7666,ResidíÂncia Serveis d'Hoteleria Finet 2,42.580396,1.648791,lodging
7668,Alberg Borda Jovell,42.536362,1.516475,lodging
7242,Hotel Festa Brava,42.508418,1.522494,lodging
7670,Alberg la Comella,42.50029,1.528897,lodging
7246,Hotel Folch,42.468136,1.493996,lodging
7674,Natur Refugi Cortals de Sispony,42.526944,1.486389,lodging
7676,Refugi Borda de Sorteny,42.622625,1.564135,lodging
7250,Hotel Font d'Argent Pas de la Casa,42.541611,1.73198,lodging
7678,Refugi Cabana de la Vall del Riu,42.595639,1.613198,lodging
7680,Refugi Cabana de Siscarí_,42.595028,1.70597,lodging
7254,Hotel Gaspíæ,42.550891,1.526034,lodging
7682,Refugi de Cabana Sorda,42.611607,1.672414,lodging
7256,Gran Hotel Font,42.547109,1.513616,lodging
7684,Refugi de Claror,42.470144,1.563911,lodging
7686,Refugi de Comaubaga,42.60677,1.550525,lodging
7688,Refugi Comapedrosa,42.579029,1.449351,lodging
7690,Refugi Cabana de Cí_ms de Jan,42.618449,1.638779,lodging
7264,Hotel Guineu,42.540675,1.731345,lodging
7692,Refugi de Fontverd,42.492098,1.594511,lodging
7694,Refugi de Francolí_,42.489924,1.426265,lodging
7266,Hotel Hesperia,42.508995,1.529004,lodging
7696,Refugi de Juclíæ,42.607382,1.715725,lodging
7268,Hotel Himíælaia Pas,42.540904,1.730934,lodging
7698,Refugi de Cabana de la Portella,42.57202,1.720525,lodging
7700,Refugi de l'Angonella,42.607964,1.496086,lodging
7702,Refugi dels Agols,42.511109,1.608926,lodging
7704,Refugi de les Fonts,42.590111,1.47893,lodging
7706,Refugi de l'Illa,42.495007,1.656434,lodging
7708,Refugi de Montmalí_s,42.499198,1.68067,lodging
7710,Refugi de Perafita,42.479718,1.578246,lodging
7278,Hotel Mola Parc,42.511494,1.538708,lodging
7712,Refugi de Prat Primer,42.478471,1.550277,lodging
7714,Refugi de Rialb,42.640377,1.561245,lodging
7280,Hotel Husa Xalet Besolí_,42.568504,1.489549,lodging
7282,Hotel Husa Xalet Verdí_,42.574732,1.48193,lodging
7716,Refugi de Ribaescorjada,42.567645,1.641166,lodging
7718,Refugi del Pla de les Pedres,42.553653,1.678862,lodging
7284,Hotel Tropical,42.512878,1.551186,lodging
7720,Refugi d'Ensagents,42.517032,1.642044,lodging
7286,Hotel Jaume I,42.504471,1.514228,lodging
7722,Refugi Pla de l'Estany,42.594046,1.460502,lodging
7724,Refugi Riu dels Orris,42.485051,1.639777,lodging
7288,Hotel Kandahar,42.541374,1.732171,lodging
7726,Refugi Roca de Pimes,42.433707,1.53576,lodging
7290,Hotel La Burna,42.535732,1.516121,lodging
7728,Refugi de Collet Martí_,42.473056,1.468056,lodging
13697,ResidíÂncia Jaume I,42.504106,1.514329,lodging
7292,Hotel La Cabana,42.552952,1.533135,lodging
34437,Refugi Borda Les Reineres d'Incles,42.592642,1.670741,lodging
7302,Hotel les 7 Claus,42.513871,1.533118,lodging
38513,Apartaments Moblats Esquirol,42.566654,1.599458,lodging
7304,Hotel Les Closes,42.508616,1.536852,lodging
38541,Xalet A.M.P Grup,42.567534,1.602579,lodging
7306,Hotel Les Fonts,42.50757,1.531045,lodging
38550,Apartaments Pisos a Dies,42.507927,1.5211,lodging
7310,Hotel les Truites,42.543173,1.734788,lodging
38551,Apartaments Turí_stics La Neu,42.600066,1.532546,lodging
7312,Hotel Llac Negre,42.544702,1.73121,lodging
38574,Apartaments Moblats Neres Pas,42.542332,1.730789,lodging
38575,Apartaments Moblats 3000,42.542367,1.731393,lodging
38738,Apartaments Moblats Engaí¿t,42.543744,1.732116,lodging
7316,Hotel Míægic Pas,42.542603,1.732152,lodging
38739,Hotel Mirtil,42.541813,1.732986,lodging
7318,Hotel Míægic La Massana,42.545659,1.51746,lodging
38740,Hotel Antic,42.575691,1.519196,lodging
7320,Hotel Míægic Andorra,42.509324,1.530297,lodging
7322,Hotel Míægic Canillo,42.563421,1.601418,lodging
38749,ResidíÂncia Nuria,42.509146,1.541097,lodging
7326,Hotel Marfany,42.508726,1.536756,lodging
38750,Apartaments Moblats Dormir per Nits,42.51008,1.538786,lodging
38751,Pensií_ Rossell,42.509066,1.543737,lodging
7328,Hotel Mercure,42.507704,1.527663,lodging
42676,Casa Rural de les Arnes,42.534968,1.576744,lodging
7330,Hotel Meta,42.54289,1.732656,lodging
42690,Borda del Mollíæ,42.533531,1.61051,lodging
43092,Casa Mariola,42.564865,1.527369,lodging
7332,Hotel Metrí_polis,42.510261,1.540948,lodging
97169,Zona d'acampada Font de Ferrosins,42.592642,1.670741,lodging
7338,Hotel Montaní©,42.572654,1.483896,lodging
7342,Hotel Mu,42.573326,1.518329,lodging
7344,Hotel Natur Marco Polo,42.543074,1.516682,lodging
102801,Hotel Valmar,42.508443,1.532698,lodging
102802,Aparthotel Sant Andreu,42.57595,1.481677,lodging
102803,Apartaments Moblats Mont Blanc,42.547985,1.515387,lodging
7348,Hotel Niunit,42.618507,1.538923,lodging
102857,Apartaments Turí_stics Xixerella,42.553269,1.488508,lodging
123295,Casa Rural Cal Batlle,42.576044,1.51867,lodging
7352,Hotel Novotel,42.507661,1.527676,lodging
126354,Hotel Eurostars Andorra Centre,42.50839,1.524709,lodging
126356,Hotel Cubil,42.542561,1.731532,lodging
7356,Hotel Ordino,42.555648,1.533525,lodging
126358,Hotel Ferreira,42.542726,1.733938,lodging
7358,Hotel Oriol,42.509165,1.539414,lodging
126364,Borda Rural de Conangle,42.442182,1.501974,lodging
7360,Hotel Oros,42.535216,1.585078,lodging
126373,Alberg Naturlandia,42.441145,1.500569,lodging
7362,Hotel Palarine,42.564499,1.492464,lodging
126376,Xalet Carlemany,42.564396,1.493417,lodging
7364,Hotel Palomí©,42.565,1.491278,lodging
126379,Pensií_ Barri Antic,42.506883,1.52099,lodging
7366,Hotel Panda,42.543489,1.733568,lodging
126380,Apartaments moblats P&C Apartaments,42.51012,1.531959,lodging
7368,Hotel Panorama,42.507858,1.54127,lodging
126381,Apartaments moblats Rentseason,42.506916,1.531751,lodging
7372,Hotel Parador de Caní_lich,42.474572,1.451803,lodging
7376,Hotel Parma,42.543381,1.732741,lodging
7378,Hotel Peralba,42.476112,1.48867,lodging
126412,Apartaments turí_stics Can Font Bernat,42.534453,1.528751,lodging
126413,Apartaments moblats Com Casa,42.532335,1.576569,lodging
126414,Apartaments moblats M&P Gestií_ d'Apartaments,42.541906,1.730728,lodging
7384,Hotel Petit Hotel,42.543327,1.731629,lodging
126415,Apartaments moblats Ashome,42.564219,1.595661,lodging
7386,Hotel Pic Maiíæ,42.539902,1.720484,lodging
126420,Apartaments moblats Casa Armengol,42.582452,1.518044,lodging
7388,Hotel Pitiusa,42.508893,1.532869,lodging
7390,Hotel Plaza,42.506852,1.532303,lodging
7394,Hotel La Planada,42.553998,1.532082,lodging
130976,Casa Rural Casa Vella Garibaldi,42.54539,1.474247,lodging
130987,Hotel Continental,42.510914,1.541693,lodging
7396,Hotel President,42.50318,1.513442,lodging
130992,Apartaments l'Era d'Ayma,42.572883,1.483891,lodging
7398,Hotel Princesa Parc,42.574086,1.481784,lodging
130993,Apartaments Moblats Fercamp Vacances,42.571944,1.484003,lodging
7400,Hotel Pyrí©ní©es,42.507378,1.519777,lodging
131000,Xalet A.M.P Grup IV,42.553059,1.487392,lodging
131014,Apartaments moblats Grup A.M.P Promocions,42.568745,1.489491,lodging
7404,Hotel Refugi dels Isards,42.543279,1.735089,lodging
7406,Hotel Reial Pirineus (Palau Alpí_),42.542327,1.73088,lodging
7410,Hotel Roc Blanc,42.509234,1.53945,lodging
7412,Hotel Roc de Caldes,42.51064,1.546991,lodging
7418,Hotel Rutllan,42.54739,1.513179,lodging
7420,Hotel Sant Eloi,42.458047,1.487658,lodging
7422,Hotel Sant Gothard,42.56465,1.491952,lodging
7424,Hotel Sant Jordi,42.506358,1.518425,lodging
7426,Hotel Sant Miquel,42.568399,1.52151,lodging
7428,Hotel Santa Bíærbara de la Vall d'Ordino,42.556876,1.533574,lodging
7432,Hotel Siracusa,42.509055,1.54322,lodging
7438,Hotel Sol-Park,42.462189,1.488795,lodging
7440,Sport Hotel 4*,42.576056,1.669715,lodging
7442,Sport Hotel Hermitage & Spa 5*,42.575556,1.671111,lodging
7444,Sport Hotel Village 4*,42.576296,1.668515,lodging
7446,Hotel Sporting,42.541787,1.733635,lodging
7448,Hotel Sucaríæ,42.574127,1.518315,lodging
7450,Hotel Termes Carlemany,42.50913,1.543418,lodging
7452,Hotel Tí_voli,42.50775,1.531814,lodging
7454,Hotel Tudel,42.508679,1.539427,lodging
7462,Hotel Solana Arinsal,42.571347,1.486049,lodging
7464,Hotel Xalet Bringuí©,42.6188,1.539327,lodging
7238,Hotel Insitu Eurotel,42.51388,1.53308,lodging
7300,Hotel l'Ermita,42.553845,1.590553,lodging
7240,Golden Tulip Andorra FíÂnix Hotel,42.509507,1.539899,lodging
7434,Hotel Ski Plaza,42.565599,1.598321,lodging
7248,Hotel Font d'Argent Canillo,42.567309,1.600766,lodging
7354,Hotel Obaga Blanca,42.562948,1.593688,lodging
7150,Hotel Bonavida,42.566588,1.600154,lodging
7416,Hotel Roc del Castell,42.5675,1.601269,lodging
7588,Aparthotel Els Meners,42.570051,1.604887,lodging
7602,Aparthotel Llempo,42.566302,1.598805,lodging
7558,Apartaments Turí_stics Sant Bernat,42.565557,1.600045,lodging
126395,Apartaments turí_stics Casa Nova Regi,42.56667,1.599775,lodging
7556,Apartaments Turí_stics Roc del Castell,42.56698,1.601478,lodging
7672,Casa de Colí_nies Aina,42.56969,1.605738,lodging
7308,Hotel Les Terres,42.577538,1.627803,lodging
102798,Apartaments Moblats Inter Esquí_,42.577619,1.628401,lodging
102799,Hotel Ransol,42.580516,1.635429,lodging
7430,Hotel Segle XX,42.581194,1.638347,lodging
7542,Apartaments Turí_stics Ona Dorada El Tarter,42.581312,1.639125,lodging
7314,Hotel Llop Gris,42.578106,1.648428,lodging
7350,Hotel Ní_rdic,42.578003,1.649802,lodging
7214,Hotel del Clos,42.58029,1.649039,lodging
7218,Hotel del Tarter,42.578301,1.649629,lodging
7530,Apartaments Turí_stics del Clos,42.577785,1.650164,lodging
7564,Apartaments Turí_stics Superior - El Tarter,42.578758,1.650743,lodging
38748,Apartaments Moblats AgíÂncia i Serveis Privats 2011,42.579599,1.650116,lodging
130973,Apartaments moblats Finques Carolina,42.579529,1.65216,lodging
126399,Apartaments moblats Fita Lloguer,42.579471,1.64952,lodging
44894,Apartaments moblats Plaí_a,42.578678,1.650495,lodging
38543,Apartaments Moblats Xalet Saí_c,42.580149,1.651174,lodging
7508,Apartaments Moblats Solana de Ransol,42.581494,1.638969,lodging
130971,Apartaments moblats Vacances d'Or,42.578841,1.629198,lodging
126398,Apartaments moblats El Floc,42.580937,1.66086,lodging
19493,Alberg Mountain Hostel Tarter,42.579106,1.653244,lodging
7236,Hotel Euro Esquí_ E.T.,42.579095,1.657939,lodging
7252,Hotel Galanthus,42.582393,1.66435,lodging
7370,0Hotel Parador Canaro,42.579037,1.658769,lodging
7458,Hotel Vall Esquí_,42.579994,1.659944,lodging
7414,Hotel Roc de Sant Miquel,42.58097,1.664093,lodging
7524,Apartaments Turí_stics Borda Canaro,42.57807,1.657726,lodging
126421,Xalet turí_stic Terra del Cortal,42.58298,1.662793,lodging
126401,Apartaments moblats Novell II,42.579365,1.658837,lodging
126400,Apartaments moblats Sans Espais,42.580906,1.660849,lodging
7516,Apartaments Moblats Vacances Pirinenca,42.579482,1.642529,lodging
7270,Hotel Himíælaia Soldeu,42.57669,1.667116,lodging
7116,Hotel Piolets,42.577061,1.667051,lodging
7118,Hotel Piolets Park & Spa,42.577625,1.664158,lodging
7346,Hotel Naudi,42.576916,1.666111,lodging
7382,Hotel Peretol,42.560493,1.682185,lodging
7436,Hotel Soldeu Maistre,42.577371,1.665984,lodging
7466,Hotel Xalet Montana,42.576948,1.666083,lodging
7156,Hotel Bruxelles,42.576938,1.666255,lodging
7594,Aparthotel Hort de Popaire,42.57758,1.665271,lodging
7536,Apartaments Turí_stics Els Llacs,42.559522,1.685831,lodging
102800,Apartaments Turí_stics Glaí_,42.561034,1.683794,lodging
7552,Apartaments Turí_stics Pirineu,42.576592,1.668167,lodging
7520,Apartaments Turí_stics Bonell,42.578038,1.666438,lodging
7526,Apartaments Turí_stics Casa Vella Popaire,42.577671,1.665716,lodging
38741,Apartaments Moblats Pleta de Soldeu Tal,42.579599,1.650116,lodging
7512,Apartaments Moblats Soldeu Paradí_s Evasií_,42.576857,1.667368,lodging
7258,Hotel Grau Roig,42.5325,1.701111,lodging
7262,Hotel Guillem,42.535639,1.5833,lodging
7198,Hotel Coray,42.534999,1.584048,lodging
7228,Hotel Encamp,42.531516,1.573177,lodging
7336,Hotel Milíæ,42.532694,1.587163,lodging
7374,Hotel Parí_s,42.535897,1.581838,lodging
7380,Hotel Pere d'Urg,42.534991,1.58025,lodging
7456,Hotel Univers,42.53709,1.582498,lodging
7614,Aparthotel Shusski,42.534995,1.587752,lodging
7272,Hotel Holiday Inn,42.505658,1.519839,lodging
7636,Hostal Cal Forner,42.507249,1.519394,lodging
7334,Hotel Micolau,42.571914,1.484574,lodging
7640,Hostal Palanques,42.545842,1.514407,lodging
126396,Casa Rural Borda Patxeta,42.567283,1.584762,lodging
7324,Hotel Míægic Ski,42.546939,1.513624,lodging
7340,Hotel Montecarlo,42.532144,1.573975,lodging
7274,Hotel CíÂntric,42.508266,1.531144,lodging
7276,Hotel Imperial,42.468741,1.492655,lodging
9903,Esports Bringu_,42.618721,1.539199,nature
9926,Centre EqÙestre N÷rdic Aventura,42.577809,1.6502,nature
9930,Club HÕpic l'Aldosa de La Massana,42.54885,1.525536,nature
9932,Rutes a cavall pel Parc Natural del Comapedrosa,42.579042,1.476706,nature
139009,Epic Andorra,42.495116,1.498189,nature
137019,Andorra 3000 Mountain Guides,42.496488,1.498567,nature
131049,Excursions del Pirineu,42.504496,1.524378,nature
131040,Gica'm Excursions,42.556666,1.53366,nature
44599,Tramuntanya,42.543756,1.523033,nature
44597,Xplorand,42.555101,1.532977,nature
44595,Peu de gat,42.535789,1.581941,nature
44578,Zerolimits Adventure Professionals,42.627764,1.494364,nature
43875,100% Natura - Guies de muntanya,42.549892,1.511669,nature
97563,VSL Sports (Viu Sense LÕmits),42.462122,1.498815,nature
20524,Gicafer,42.554123,1.533532,nature
9901,Pas a Pas,42.533224,1.582809,nature
9895,Muntanya Activa,42.536384,1.582662,nature
9897,Guies d'Andorra - Natura i Aventura,42.566246,1.596558,nature
9889,Desconnecta i Aventura't,42.530271,1.599106,nature
9887,Experiència en Muntanya,42.555461,1.532813,nature
9883,Ensagents Aventures,42.567778,1.601667,nature
9907,Heliand - Vols en helic÷pter,42.547022,1.519876,nature
9885,Excursionisme Vertical,42.556504,1.532292,nature
9891,Guies de Muntanya Adictes,42.506317,1.521835,nature
9893,"La Moixera, EducaciÑ Ambiental",42.505883,1.516883,nature
18864,VOLTA'L- Andorra Segway Tour,42.54607,1.514838,nature
103483,MTB Aventures,42.546453,1.524095,nature
3083,Oficina de Turisme d'Andorra la Vella,42.508786,1.529126,services
3084,Oficina de Turisme d'Escaldes - Engordany,42.50913,1.542661,services
3085,Oficina de Turisme de Canillo,42.566438,1.599173,services
3086,Oficina de Turisme d'Encamp,42.536003,1.582061,services
12088,IF Rent / Lloguer de cotxes,42.50862,1.534455,services
3087,Oficina de Turisme de Pas de la Casa,42.54387,1.733858,services
12090,Cimex Auto-Rent,42.493773,1.498248,services
3088,Oficina de Turisme del Funicamp (Encamp),42.535311,1.588018,services
12094,Aparcament Prat de la Creu,42.506716,1.522489,services
3089,Oficina de Turisme d'Ordino,42.556485,1.532587,services
3090,Oficina de Turisme de La Massana,42.546789,1.514327,services
12096,Aparcament El Trillíæ,42.508635,1.525702,services
3091,Oficina de Turisme de Sant Juliíæ de Lí_ria,42.466688,1.492413,services
12098,Aparcament Parc Central,42.507336,1.528033,services
3092,Agregadoria de Turisme i Comerí_ d'Andorra a Madrid (Espanya),40.420433,-3.687534,services
12100,Aparcament Fener 1,42.507805,1.536675,services
97300,Aeroport de Toulouse - Blagnac,43.630686,1.373312,services
12102,Aparcament Fener 2,42.506941,1.532807,services
11772,Direct bus (Barcelona Ciutat),41.380154,2.139825,services
12104,Aparcament Tobira,42.504198,1.51894,services
