lat,lon,bc,degree
42.494351,1.536223,0.002270586,0.000424268
42.494386,1.536146,0.002981006,0.000424268
42.494421,1.536009,0.00369185,0.000424268
42.49453,1.535752,0.003903225,0.000424268
42.49458,1.535671,0.004114601,0.000424268
42.494845,1.535416,0.004325976,0.000424268
42.495079,1.535042,0.004536078,0.000424268
42.495133,1.535003,0.005246179,0.000424268
42.495373,1.534911,0.005455857,0.000424268
42.495579,1.534773,0.006163943,0.000424268
42.495644,1.534692,0.006873302,0.000424268
42.495734,1.534514,0.00708404,0.000424268
42.495904,1.534037,0.007294779,0.000424268
42.49608,1.533667,0.007503501,0.000424268
42.496128,1.5336,0.008212223,0.000424268
42.496574,1.533285,0.00842275,0.000424268
42.49669,1.533075,0.009549447,0.000424268
42.496644,1.533217,0.008630941,0.000424268
42.496671,1.532985,0.009759761,0.000424268
42.496682,1.533141,0.009339133,0.000424268
42.496371,1.532501,0.009970076,0.000424268
42.496267,1.532246,0.01018039,0.000424268
42.496238,1.532083,0.010387733,0.000424268
42.496251,1.531992,0.011091998,0.000424268
42.49628,1.531935,0.011795839,0.000424268
42.49633,1.531889,0.012502546,0.000424268
42.496436,1.531858,0.012708827,0.000424268
42.496928,1.53185,0.013411607,0.000424268
42.497336,1.531814,0.014113963,0.000424268
42.497524,1.531743,0.014819608,0.000424268
42.497583,1.531677,0.015024829,0.000424268
42.497612,1.531606,0.01573005,0.000424268
42.497646,1.531381,0.015938878,0.000424268
42.49769,1.531271,0.016147707,0.000424268
42.497844,1.531137,0.016356535,0.000424268
42.498069,1.530804,0.016565364,0.000424268
42.4977872,1.5313931,0.012367783,0.000424268
42.497795,1.5332836,0,0.000212134
42.4978009,1.5321456,0.003978459,0.000424268
42.4978029,1.5313532,0.012574171,0.000424268
42.4978048,1.5322466,0.003268463,0.000424268
42.4978107,1.5313293,0.013280559,0.000424268
42.4978323,1.5314463,0.012158318,0.000424268
42.4978342,1.5324699,0.003057725,0.000424268
42.497846,1.5321137,0.00468803,0.000424268
42.4978774,1.531316,0.013489812,0.000424268
42.4978872,1.5327119,0.002346562,0.000424268
42.4978911,1.5331719,0.000712224,0.000424268
42.497893,1.5328874,0.001635505,0.000424268
42.497895,1.5329884,0.000924024,0.000424268
42.4979087,1.5314941,0.011948853,0.000424268
42.4979107,1.5321509,0.005398132,0.000424268
42.4979185,1.5322014,0.005607809,0.000424268
42.4979323,1.5322546,0.006316319,0.000424268
42.4979362,1.5313373,0.013699065,0.000424268
42.4979499,1.5315393,0.011739388,0.000424268
42.4979597,1.532337,0.007025678,0.000424268
42.4979734,1.5324274,0.007234613,0.000424268
42.4979911,1.5313718,0.013904816,0.000424268
42.4980009,1.5316111,0.011529923,0.000424268
42.4980087,1.5324912,0.007942062,0.000424268
42.4980264,1.5316909,0.010822686,0.000424268
42.498042,1.5325151,0.008650678,0.000424268
42.4980538,1.5313984,0.014610567,0.000424268
42.4980754,1.531869,0.010615449,0.000424268
42.4980911,1.5324832,0.008860568,0.000424268
42.4980969,1.5320525,0.010405772,0.000424268
42.4981028,1.5322041,0.010196094,0.000424268
42.4981067,1.5324513,0.009070458,0.000424268
42.4981126,1.5322945,0.009986417,0.000424268
42.4981185,1.5323849,0.009278437,0.000424268
42.4981518,1.5314383,0.014815894,0.000424268
42.4983028,1.5314569,0.015521221,0.000424268
42.4983341,1.5314755,0.01573005,0.000424268
42.498389,1.5314862,0.015934846,0.000424268
42.4984224,1.5307762,0.020892825,0.000424268
42.498438,1.530592,0.037694606,0.000636402
42.49844,1.5308347,0.020190045,0.000424268
42.4984537,1.530521,0.037708825,0.000424268
42.4984772,1.5309118,0.019492146,0.000424268
42.4984949,1.5314915,0.016635504,0.000424268
42.4984989,1.5303617,0.044436117,0.000636402
42.4985655,1.5310554,0.019289047,0.000424268
42.4985733,1.5314862,0.017339981,0.000424268
42.4986164,1.5311272,0.019080856,0.000424268
42.4986341,1.5314542,0.017548386,0.000424268
42.4986596,1.5312017,0.018872664,0.000424268
42.4986733,1.5314064,0.01775679,0.000424268
42.4986792,1.5312708,0.018664472,0.000424268
42.4986811,1.5313745,0.017960631,0.000424268
42.5009773,1.5301211,0.032279619,0.000424268
42.5011059,1.5299821,0.032136813,0.000424268
42.5011802,1.5297941,0.032302964,0.000424268
42.5011954,1.5297166,0.033262507,0.000636402
42.5012224,1.5295788,0.002059423,0.000424268
42.5012485,1.5294371,0.001847623,0.000424268
42.5012787,1.5293063,0.001635823,0.000424268
42.5012947,1.5298213,0.031672306,0.000424268
42.5013068,1.5292382,0.000924024,0.000424268
42.501347,1.5292055,0.000712224,0.000424268
42.501357,1.5298813,0.031867579,0.000424268
42.5014052,1.5298785,0.031570896,0.000424268
42.5014113,1.5291891,0,0.000212134
42.5014635,1.5298758,0.031508105,0.000424268
42.5014836,1.5304127,0.031424854,0.000424268
42.5014956,1.5299167,0.031725477,0.000424268
42.5014956,1.5300393,0.031458678,0.000424268
42.5014956,1.5301729,0.031437292,0.000424268
42.5014976,1.5305898,0.031677238,0.000424268
42.5015097,1.5307506,0.031575924,0.000424268
42.5015157,1.5308623,0.0318879,0.000424268
42.5016403,1.5309604,0.032229756,0.000424268
42.5016845,1.5310858,0.032577458,0.000424268
42.5016965,1.531192,0.03305429,0.000424268
42.5017367,1.5312792,0.033036076,0.000424268
42.5017829,1.5313528,0.033519829,0.000424268
42.5017869,1.5327726,0.035429663,0.000424268
42.501801,1.5314291,0.033628087,0.000424268
42.501805,1.5328734,0.03556328,0.000424268
42.5018171,1.532669,0.035296872,0.000424268
42.5018311,1.5315708,0.033620486,0.000424268
42.5018372,1.5329415,0.0356084,0.000424268
42.5018431,1.5331979,0.049221043,0.000636402
42.5018553,1.5325873,0.034758889,0.000424268
42.5018633,1.531718,0.034116937,0.000424268
42.5018673,1.5330178,0.03607258,0.000424268
42.5018894,1.5319332,0.034235005,0.000424268
42.5018914,1.5320423,0.034354682,0.000424268
42.5018934,1.5323257,0.034475561,0.000424268
42.5019055,1.532402,0.034598509,0.000424268
42.5019075,1.532481,0.034723934,0.000424268
42.5040194,1.5520914,0.073317746,0.000636402
42.5115706,1.5604072,0.010537138,0.000424268
42.5117178,1.5604707,0.010329795,0.000424268
42.5067933,1.5329002,0.010144707,0.000424268
42.507299,1.5339933,0.001405781,0.000424268
42.5070815,1.5339987,0.000702179,0.000424268
42.507017,1.5338367,0.000564543,0.000636402
42.5075007,1.5337949,0.000213639,0.000424268
42.5070419,1.5339343,8.30E-06,0.000424268
42.5075758,1.5339933,0.000422715,0.000424268
42.5076153,1.5339182,1.06E-07,0.000424268
42.5071883,1.5338217,0.00075214,0.000424268
42.5075837,1.5338431,1.52E-06,0.000424268
42.5076193,1.5339719,0.000210809,0.000424268
42.5067732,1.5329058,0.010847637,0.000636402
42.5069154,1.5329902,0.000282895,0.000424268
42.5068963,1.5333761,0.001265588,0.000636402
42.5071092,1.533135,0.000251883,0.000424268
42.5068532,1.5332115,0.003077026,0.000636402
42.507469,1.5336983,0.002128238,0.000424268
42.5069945,1.5329741,8.06E-05,0.000424268
42.5074728,1.5337972,0.004211094,0.000848536
42.506967,1.5331554,0.001015209,0.000424268
42.5072027,1.5332815,0.000677231,0.000636402
42.5071052,1.5333121,0.000138698,0.000424268
42.5068682,1.533011,0.000494429,0.000424268
42.5070947,1.5331213,0.000556407,0.000636402
42.5068082,1.5330397,0.004438691,0.000636402
42.5070382,1.533022,1.00E-05,0.000424268
42.5073109,1.5334508,0.001123799,0.000636402
42.5070854,1.5334837,3.54E-05,0.000424268
42.5069286,1.5334992,0.000647435,0.000636402
42.5074213,1.5336236,0.001434531,0.000636402
42.5069684,1.5336512,0.000495671,0.000636402
42.5071368,1.5336339,5.71E-06,0.000424268
42.5074809,1.534171,0.011864521,0.000636402
42.5074769,1.5339933,0.007154536,0.000848536
42.5065399,1.5329521,0.000794685,0.000424268
42.5065239,1.5325235,0.001099903,0.000424268
42.506603,1.5332209,0.002379511,0.000424268
42.5065555,1.5334408,0.000958883,0.000424268
42.5066377,1.5328293,0.002824447,0.000636402
42.5065436,1.5328561,0.001451358,0.000424268
42.5063973,1.5324591,0.000177842,0.000424268
42.5065199,1.5327488,0.00131149,0.000424268
42.5064369,1.5329473,4.14E-05,0.000424268
42.5064922,1.5324216,0.000888527,0.000424268
42.5066306,1.5333818,0.001669303,0.000424268
42.5065676,1.533065,0.00308956,0.000424268
42.5065247,1.5328597,0.001535834,0.000636402
42.506516,1.5333282,0.000248357,0.000424268
42.5063617,1.5325235,6.23E-06,0.000424268
42.5066609,1.5329787,0.008315313,0.000636402
42.5065601,1.5330346,0.005289782,0.000636402
42.5003301,1.511899,0.005321731,0.000424268
42.5031918,1.5196634,0.055120272,0.000636402
42.5032604,1.5195825,0.05261544,0.000424268
42.5032658,1.5196189,0.003035257,0.000424268
42.5033649,1.51958,0.003236215,0.000424268
42.5034339,1.51958,0.003263848,0.000424268
42.5035375,1.5194299,0.000394898,0.000424268
42.5035383,1.5193679,0.00106799,0.000424268
42.5035393,1.5194359,0.000280676,0.000424268
42.5035554,1.5193082,0.03277158,0.000424268
42.5035568,1.5194968,0.000120717,0.000424268
42.5035849,1.519538,0.001514978,0.000424268
42.5035851,1.5196207,0.00321593,0.000424268
42.5035852,1.5191965,0.001964215,0.000424268
42.503591,1.5192572,0.03321384,0.000636402
42.5036197,1.519565,0.003127801,0.000636402
42.5036394,1.5192292,0.031770961,0.000424268
42.5036581,1.519656,0.001879535,0.000424268
42.5036693,1.5195761,0.002147642,0.000424268
42.5036749,1.5196889,0.004859776,0.000636402
42.503694,1.5192301,0.032212358,0.000636402
42.5037105,1.519565,0.002553061,0.000424268
42.5037298,1.5190612,0.032681329,0.000424268
42.5037467,1.5198293,0.004424749,0.000424268
42.5037437,1.5192551,5.13E-05,0.000424268
42.5037532,1.5195289,0.002686547,0.000424268
42.5037754,1.5197002,0.000897527,0.000424268
42.5037765,1.5193125,2.47E-05,0.000424268
42.503778,1.51958,0.00121669,0.000424268
42.5037793,1.519482,0.004453402,0.000636402
42.5037819,1.5198063,0.001070044,0.000424268
42.5037922,1.5193739,0.005044891,0.000636402
42.5037924,1.5194264,0.004335808,0.000424268
42.5037968,1.5191096,0.032826472,0.000424268
42.5058646,1.527123,8.17E-07,0.000424268
42.5058871,1.5270603,5.95E-05,0.000424268
42.5059165,1.5270266,0.021612717,0.000636402
42.5059178,1.5272508,0.000345912,0.000636402
42.5059244,1.5275592,0.000735264,0.000424268
42.50593,1.5275164,0.000161671,0.000424268
42.5059627,1.5273587,1.52E-06,0.000424268
42.5059869,1.5274417,0.000817468,0.000848536
42.5059942,1.527098,0.02161583,0.000636402
42.5059988,1.5274827,2.72E-06,0.000424268
42.5060124,1.5279939,0.000884846,0.000424268
42.5060341,1.5276381,0.000344053,0.000636402
42.506044,1.5280597,0.000973879,0.000424268
42.506053,1.5277215,0.000587517,0.000424268
42.5060726,1.5278254,0.001165021,0.000636402
42.5060947,1.5280873,0.001589258,0.000636402
42.506109,1.527202,0.022933819,0.000636402
42.5061184,1.5280383,0.000896601,0.000636402
42.5061771,1.5276572,0.023492291,0.000636402
42.5061971,1.5281963,0.001997639,0.000636402
42.5062155,1.5282158,1.74E-05,0.000424268
42.5062245,1.5273067,0.022908396,0.000636402
42.506264,1.5282495,1.71E-06,0.000424268
42.5062827,1.5277738,0.026489924,0.000848536
42.5063125,1.5282587,0.000196282,0.000424268
42.5063407,1.5282434,0.000940613,0.000636402
42.5063471,1.5273889,0.022792414,0.000636402
42.5063898,1.5278921,0.030322518,0.000848536
42.5064062,1.5282985,4.78E-07,0.000424268
42.5064141,1.5274337,0.00015839,0.000424268
42.5064637,1.5282954,0.000677826,0.000424268
42.5064773,1.5274605,0.000860224,0.000636402
42.5064914,1.5280044,0.031976897,0.000848536
42.5065009,1.5274705,3.84E-05,0.000424268
42.5065517,1.5274827,1.26E-05,0.000424268
42.5066025,1.5281271,0.033479849,0.000848536
42.5066115,1.5274888,0.000186424,0.000424268
42.5066404,1.5274967,0.000606122,0.000636402
42.5066566,1.5275011,8.30E-05,0.000424268
42.5066679,1.5275072,0.000573943,0.000424268
42.5066822,1.5282433,0.032919473,0.000636402
42.506763,1.5275736,0.002448629,0.000636402
42.5067775,1.5283821,0.037239454,0.000636402
42.5068304,1.5282989,0.003789094,0.000636402
42.5068891,1.5276617,0.004076214,0.000636402
42.506915,1.5284209,0.002441315,0.000636402
42.5069376,1.5277858,0.000571085,0.000424268
42.5069461,1.5277015,0.004135116,0.000636402
42.5069534,1.5278409,0.000854251,0.000636402
42.5069602,1.5284684,0.0002118,0.000424268
42.5069804,1.5286864,0.171721404,0.000636402
42.5069726,1.5277199,0.004258729,0.000424268
42.507003,1.5278898,0.00015546,0.000424268
42.5070594,1.5279388,0.001081974,0.000636402
42.5071125,1.5279679,0.00011694,0.000424268
42.5071373,1.5280016,1.32E-06,0.000424268
42.5071632,1.5280398,0.000807656,0.000636402
42.5072005,1.5281133,2.12E-07,0.000424268
42.5072039,1.5281424,2.12E-07,0.000424268
42.5072524,1.5275057,0.160644201,0.000424268
42.5072829,1.5278472,0.167358634,0.000848536
42.5072929,1.5279412,0.166832087,0.000636402
42.5072837,1.5274122,0.000131398,0.000424268
42.5073157,1.527656,0.001174837,0.000424268
42.5073076,1.527446,4.60E-05,0.000424268
42.5073742,1.5275944,0.000363593,0.000424268
42.507416,1.5275853,0.000371002,0.000424268
42.5075377,1.5276183,0.001235457,0.000636402
42.5084791,1.5283917,0.004717592,0.000424268
42.5086227,1.5286374,0.004770064,0.000424268
42.5088573,1.5286018,0.088798249,0.000636402
42.5090697,1.529756,0.000520724,0.000424268
42.508486,1.5224687,0.008706516,0.000848536
42.5082439,1.522493,0.004461643,0.000424268
42.5081612,1.5225596,0.004515335,0.000424268
42.5080776,1.5225735,0.006709868,0.000636402
42.508042,1.5227721,0.004788829,0.000424268
42.508042,1.5229064,0.004869173,0.000424268
42.508057,1.5230099,0.016117442,0.000636402
42.5080638,1.522391,0.003577554,0.000424268
42.5079674,1.5222746,0.005895999,0.000424268
42.5077535,1.5220163,0.001048721,0.000636402
42.5080184,1.5223362,0.005102998,0.000636402
42.5080691,1.5222375,0.002036812,0.000636402
42.5080552,1.522165,0.001575473,0.000424268
42.5079543,1.52202,0.00114915,0.000636402
42.5078902,1.521928,0,0.000212134
42.5081112,1.5218101,0.000524945,0.000636402
42.5080009,1.522322,0.006048243,0.000636402
42.5078652,1.522573,0.001847623,0.000424268
42.5075523,1.5222703,0.167656334,0.000424268
42.5080254,1.5219249,0.000513344,0.000424268
42.5079138,1.522216,0.006600552,0.000636402
42.5077822,1.5224194,0.006046077,0.000424268
42.5078539,1.5227134,0,0.000212134
42.5082274,1.5222055,0,0.000212134
42.5076783,1.5335902,0.086292193,0.000636402
42.5077456,1.5334857,4.45E-05,0.000424268
42.5082469,1.5409997,0.207047433,0.000848536
42.5091804,1.5411958,0.003904728,0.000424268
42.5091211,1.5416303,0.003352308,0.000424268
42.509304,1.5407916,0.078372833,0.000848536
42.509573,1.5403116,0.004170683,0.000636402
42.5080038,1.5375361,0.118872534,0.000424268
42.5089085,1.5426855,0.044317062,0.000636402
42.5084767,1.5429432,0.035462721,0.000424268
42.5075216,1.534884,0.034487299,0.000424268
42.507748,1.5359006,0.020983502,0.000424268
42.5082274,1.541346,0.03599627,0.000424268
42.5083974,1.5425584,0.035620279,0.000424268
42.5090211,1.5434639,0.038386663,0.000424268
42.5076915,1.5353298,0.03466516,0.000424268
42.5083381,1.5399405,0.154340087,0.000424268
42.5082985,1.5419844,0.035810998,0.000424268
42.5083618,1.5404287,0.154396645,0.000424268
42.5073269,1.5344788,0.034827983,0.000636402
42.5049461,1.5312836,0.131385092,0.000424268
42.5052546,1.5326676,0.001435469,0.000424268
42.5054662,1.5328864,0.001260852,0.000424268
42.5057509,1.5330796,0.001153874,0.000424268
42.5059645,1.5333049,0.001132113,0.000424268
42.5061306,1.5336482,0.001161223,0.000424268
42.506265,1.5337233,0.001010072,0.000424268
42.5058047,1.530764,0.134980346,0.000636402
42.5178105,1.5254377,0.018947367,0.000424268
42.5160743,1.5284584,0.024707235,0.000424268
42.5158849,1.5286779,0.025407892,0.000424268
42.5235099,1.5212396,0.007999681,0.000424268
42.5201673,1.5236165,0.014477078,0.000424268
42.5227368,1.5216909,0.009832024,0.000424268
42.5175931,1.5255933,0.019155346,0.000424268
42.5169496,1.5268465,0.020397918,0.000424268
42.5253903,1.5210758,0,0.000212134
42.5253621,1.5211221,0.000212118,0.000424268
42.5253087,1.5211087,0.000924236,0.000424268
42.5252,1.5210309,0.001136248,0.000424268
42.5248481,1.5208646,0.001559741,0.000424268
42.5247849,1.5208243,0.002271222,0.000424268
42.5190521,1.5241825,0.016506365,0.000424268
42.5167277,1.5272514,0.021999467,0.000424268
42.5164535,1.5277283,0.02359847,0.000424268
42.518028,1.5252124,0.018739387,0.000424268
42.522034,1.5220018,0.010746922,0.000424268
42.5163871,1.5279215,0.024299658,0.000424268
42.5162679,1.5281498,0.024506577,0.000424268
42.5172412,1.5261995,0.019571306,0.000424268
42.5229445,1.5215646,0.009624362,0.000424268
42.5198755,1.5236802,0.014682511,0.000424268
42.5194557,1.5237508,0.015387944,0.000424268
42.5236281,1.5211304,0.007791171,0.000424268
42.5167698,1.5271093,0.021797536,0.000424268
42.5184392,1.5247404,0.018323428,0.000424268
42.5157496,1.5287326,0.025614599,0.000424268
42.5155542,1.5288189,0.025814726,0.000424268
42.5170791,1.5263872,0.019779285,0.000424268
42.5153998,1.5289699,0.026514853,0.000424268
42.5150625,1.5293806,0.026920944,0.000424268
42.5149676,1.5293752,0.027620541,0.000424268
42.5149083,1.5294611,0.027826823,0.000424268
42.5148766,1.529622,0.028033104,0.000424268
42.5148134,1.5297668,0.028239386,0.000424268
42.5230532,1.5215083,0.009414261,0.000424268
42.5146303,1.5300069,0.02912956,0.000424268
42.5142875,1.5303408,0.030026207,0.000424268
42.5147185,1.5298848,0.02843824,0.000424268
42.514418,1.5302496,0.029828096,0.000424268
42.5223614,1.5218319,0.010539685,0.000424268
42.5207048,1.5233295,0.013068229,0.000424268
42.5216853,1.5223639,0.0114514,0.000424268
42.5191667,1.5240323,0.016297961,0.000424268
42.5169734,1.5267545,0.020195244,0.000424268
42.5241978,1.5207117,0.004612691,0.000424268
42.5238637,1.5208968,0.007159592,0.000424268
42.5241602,1.5206634,0.004822686,0.000424268
42.5241527,1.5206218,0.005531409,0.000424268
42.5237028,1.5210451,0.007580644,0.000424268
42.5245101,1.5206285,0.003192487,0.000424268
42.5239709,1.5207211,0.006949066,0.000424268
42.5242907,1.5206741,0.00390227,0.000424268
42.5237708,1.5209799,0.007370118,0.000424268
42.5240685,1.520632,0.006239707,0.000424268
42.517,1.526575,0.019987265,0.000424268
42.5186606,1.5245043,0.018115448,0.000424268
42.5192814,1.5238767,0.015592953,0.000424268
42.5214172,1.5229316,0.012158318,0.000424268
42.5204327,1.5235093,0.013771221,0.000424268
42.5189611,1.5243327,0.016710843,0.000424268
42.5173479,1.525883,0.019363326,0.000424268
42.5165572,1.5274605,0.022695669,0.000424268
42.5181822,1.5250515,0.018531407,0.000424268
42.5188073,1.5243185,0.017411289,0.000424268
42.5165002,1.5275743,0.023397281,0.000424268
42.523396,1.5212927,0.008706069,0.000424268
42.4979897,1.5103459,0.001983552,0.000424268
42.495684,1.5042393,0,0.000212134
42.4968308,1.5077334,0.001560272,0.000424268
42.496166,1.505118,0.001423811,0.000424268
42.5017299,1.5129839,0.003035869,0.000424268
42.4970523,1.5083986,0.001772283,0.000424268
42.4982048,1.5100137,0.002981006,0.000424268
42.4962494,1.5060275,0.00134826,0.000424268
42.4972566,1.5081679,0.002558574,0.000424268
42.5011682,1.512835,0.004747347,0.000424268
42.5007806,1.512556,0.004537351,0.000424268
42.4964576,1.5060222,0.002135399,0.000424268
42.4960358,1.5053463,0.000636354,0.000424268
42.5003535,1.5122878,0.004325976,0.000424268
42.4984525,1.5107911,0.002693973,0.000424268
42.5000925,1.5120786,0.004114601,0.000424268
42.5016976,1.5129553,0.028961037,0.000848536
42.4958183,1.5048688,0.000424448,0.000424268
42.4984867,1.5104156,0.004401528,0.000424268
42.4990364,1.5108877,0.004611629,0.000424268
42.4997207,1.5117943,0.003403968,0.000424268
42.4953774,1.5040823,0,0.000212134
42.4977866,1.5092569,0.002770161,0.000424268
42.4955454,1.5044075,0.000212224,0.000424268
42.5083117,1.5322582,0.039440158,0.000424268
42.508877,1.5323355,0.005532682,0.000424268
42.508241,1.5308395,0.009983522,0.000636402
42.5075629,1.5312619,0.052762781,0.000636402
42.5088395,1.5323416,0.005953735,0.000636402
42.508895,1.5329901,0,0.000212134
42.5074244,1.5170828,0.010262168,0.000424268
42.5076255,1.5173373,0.013157435,0.000424268
42.5081146,1.5178888,0.015081353,0.000424268
42.5083741,1.5182585,0.015751769,0.000424268
42.5088378,1.5285632,0.088819771,0.000636402
42.5089367,1.5283728,0.060319842,0.000424268
42.5090701,1.5282253,0.143971367,0.000636402
42.510022,1.5214807,0.009983579,0.000424268
42.5104207,1.5236176,0.005921771,0.000424268
42.5104119,1.5234092,0.00593166,0.000424268
42.5105015,1.5252618,0.004904253,0.000424268
42.5111051,1.5266896,0.004916069,0.000424268
42.5112817,1.5278679,0.00610244,0.000424268
42.5114695,1.5280405,0.006200537,0.000424268
42.5210399,1.5232239,0.012364812,0.000424268
42.5107446,1.5379741,0.025335551,0.000848536
42.510907,1.5380939,0.009816733,0.000424268
42.5106417,1.5392885,0.001653102,0.000424268
42.5103861,1.5387978,0.001176697,0.000424268
42.5104085,1.5388635,0.008287391,0.000636402
42.5051533,1.5164614,0.01504916,0.000424268
42.5053292,1.5167883,0.015452306,0.000424268
42.5054868,1.5172504,0.016233123,0.000424268
42.5054961,1.5176839,0.017015009,0.000424268
42.5129925,1.5360097,0.001479945,0.000424268
42.497795,1.5100621,0.006241086,0.000424268
42.5083466,1.5287162,7.02E-05,0.000424268
42.5085595,1.5290787,0.00025886,0.000424268
42.5087184,1.5295892,0.004095319,0.000424268
42.5088932,1.5294759,0.000787367,0.000424268
42.5086213,1.5287343,0.000165588,0.000424268
42.5106639,1.5374223,0.000921272,0.000636402
42.5016317,1.513184,0.004691456,0.000636402
42.5016153,1.5131707,0.001535216,0.000424268
42.5016811,1.512942,0.005531409,0.000424268
42.5020273,1.5135128,0.004530475,0.000424268
42.502225,1.5136731,0.00495739,0.000424268
42.5022949,1.5137693,0.005075758,0.000424268
42.5023722,1.5138829,0.005120962,0.000424268
42.5024732,1.5141701,0.005589942,0.000424268
42.5026011,1.5145461,0.006149824,0.000424268
42.5027666,1.5149235,0.006214206,0.000424268
42.5029481,1.5152194,0.006705459,0.000424268
42.5032372,1.5156319,0.00728239,0.000424268
42.5033919,1.5158301,0.007442372,0.000424268
42.5034994,1.5159962,0.007547882,0.000424268
42.5035789,1.516139,0.008105767,0.000424268
42.5036691,1.5163547,0.008671874,0.000424268
42.5037132,1.5165092,0.00925947,0.000424268
42.5037669,1.5167803,0.009902986,0.000424268
42.5037927,1.5170033,0.010047299,0.000424268
42.5038045,1.5173895,0.010692142,0.000424268
42.5038077,1.5175994,0.010872355,0.000424268
42.5037626,1.5179331,0.011022221,0.000424268
42.5037537,1.5183878,0.011674916,0.000424268
42.5036929,1.5189975,0.033826182,0.000636402
42.5044403,1.5211971,0.000212224,0.000424268
42.504555,1.521536,0.000636672,0.000424268
42.5046061,1.5217621,0.00106112,0.000424268
42.504513,1.522112,0.00625555,0.000424268
42.5047388,1.5227713,0.046685799,0.000424268
42.5050348,1.5238672,0.047336398,0.000424268
42.5051731,1.5241157,0.047439477,0.000424268
42.505528,1.5245196,0.047545275,0.000424268
42.5059661,1.5249027,0.048212004,0.000424268
42.5062244,1.5252439,0.048813938,0.000424268
42.5064739,1.5257849,0.001140075,0.000424268
42.5065996,1.5264151,0.001933278,0.000424268
42.5066213,1.5269874,0.001988571,0.000424268
42.5066806,1.5272524,0.002547041,0.000424268
42.5068993,1.527568,0.003891509,0.000424268
42.506807,1.5322201,0.000528857,0.000424268
42.5082489,1.5245431,0.084024212,0.000424268
42.5085568,1.5255677,0.08792885,0.000636402
42.5087623,1.5257549,0.00414647,0.000848536
42.5087919,1.5259668,0.000186492,0.000424268
42.5088364,1.5261733,0.000154517,0.000424268
42.50887,1.5263316,0.000680143,0.000424268
42.5087504,1.5265207,0.088073109,0.000636402
42.5088107,1.5256811,0.00124114,0.000424268
42.5088206,1.5255819,0.000529924,0.000424268
42.5088196,1.5254907,0.000318389,0.000424268
42.5087593,1.5251863,0.000106536,0.000424268
42.5086713,1.5247732,6.37E-07,0.000424268
42.5086377,1.5247477,0.00010659,0.000424268
42.5085636,1.524796,0.000318124,0.000424268
42.5086347,1.5251447,0.00102934,0.000424268
42.5087237,1.5255765,0.001740874,0.000424268
42.5083508,1.5258566,0.000709253,0.000424268
42.5071931,1.5267908,0.165496118,0.000636402
42.5080043,1.5263108,0.007010662,0.000636402
42.5077357,1.5264733,0.010837862,0.000636402
42.5074227,1.525227,0.000212118,0.000424268
42.5073766,1.5250422,0,0.000212134
42.5073762,1.5229742,7.43E-07,0.000424268
42.5072729,1.522528,0.000532002,0.000424268
42.5074747,1.5217092,0.167828434,0.000848536
42.5071933,1.5214814,0.001847623,0.000424268
42.5070444,1.5213088,0.001135929,0.000424268
42.506934,1.5212567,0.000924236,0.000424268
42.5072991,1.5196738,0.1364933,0.000636402
42.5070529,1.5198529,0.000924236,0.000424268
42.506821,1.5200058,0.000712224,0.000424268
42.5065018,1.5203318,0,0.000212134
42.5071261,1.5192957,0.135269129,0.000636402
42.5069364,1.5194167,0.00123888,0.000424268
42.5068956,1.5193906,0.001061969,0.000424268
42.5068116,1.5194134,0.000547967,0.000424268
42.5067251,1.5193352,0.000199866,0.000424268
42.5066339,1.5189607,0.023794015,0.000636402
42.5068955,1.5189087,0.091825859,0.000636402
42.506497,1.5189021,0.020315057,0.000424268
42.5063986,1.5189412,0.01977553,0.000424268
42.5063122,1.5191887,0.003494433,0.000424268
42.5061753,1.5194785,0.001847623,0.000424268
42.5061681,1.5197912,0.001635823,0.000424268
42.5061585,1.5199898,0.000924024,0.000424268
42.5063122,1.5200289,0.000212118,0.000424268
42.5063098,1.5201559,0,0.000212134
42.5067143,1.5192907,0.003556796,0.000636402
42.5066425,1.5193106,0.002955163,0.000424268
42.5065595,1.5192487,0.002781082,0.000424268
42.5064911,1.519209,0.002233535,0.000424268
42.5063624,1.5195028,0.002225744,0.000636402
42.5062088,1.5194075,0.002793616,0.000636402
42.5064324,1.5195779,0.001847623,0.000424268
42.506421,1.5196419,0.001135929,0.000424268
42.506465,1.5196596,0.000924236,0.000424268
42.5064927,1.5197281,0.000712224,0.000424268
42.5065204,1.5197767,0,0.000212134
42.5061851,1.5186663,0.016493764,0.000424268
42.5062633,1.5186509,0.016450307,0.000424268
42.5063333,1.5186001,0.016916374,0.000424268
42.5063708,1.5185846,0.016898714,0.000424268
42.5063953,1.5186191,0.017273121,0.000424268
42.5063805,1.5186663,0.017663354,0.000424268
42.5064506,1.5187039,0.000629122,0.000424268
42.5065988,1.5187989,0.001050586,0.000424268
42.5067323,1.5188673,0.001587579,0.000424268
42.5067795,1.5188629,0.001725073,0.000424268
42.5068007,1.5188519,0.001864549,0.000424268
42.5068208,1.5188182,0.068624107,0.000636402
42.5063953,1.5187398,0.018544975,0.000636402
42.506424,1.5187357,0.000694779,0.000424268
42.5063805,1.5187022,0.018058715,0.000424268
42.5063499,1.5188243,0.018324558,0.000424268
42.5063595,1.5190533,0.021197476,0.000636402
42.5069144,1.5187168,0.065806774,0.000636402
42.5067661,1.5184151,0.006726283,0.000424268
42.506543,1.518139,0.006534963,0.000424268
