motor,id
1,28450
1,28451
1,28452
1,28629
1,28630
1,2669
1,2846
1,2314
1,2491
1,2668
1,37443
1,37266
1,37090
1,37089
1,24863
1,24864
1,24687
1,24511
1,24510
1,24334
1,37438
1,37437
1,37263
1,37264
1,37265
1,37266
1,37261
1,37262
1,37090
1,37089
1,26619
1,26442
1,26443
1,26265
1,26266
1,26090
1,26088
1,26089
1,25911
1,25912
1,25913
1,25735
1,25736
1,25559
1,25560
1,25561
1,25557
1,25558
1,25207
1,25206
1,25384
1,25380
1,25381
1,1258
1,1259
1,1260
1,1261
1,1257
1,1437
1,1438
1,905
1,906
1,1081
1,1083
1,26659
1,26482
1,26660
1,26661
1,26838
1,26839
1,27016
1,26659
1,26660
1,26482
1,26483
1,26661
1,26837
1,26838
1,26837
1,26838
1,27014
1,27015
1,27016
1,27193
1,27016
1,27192
1,27193
1,27194
1,27191
1,27017
1,27014
1,27015
1,27016
1,26658
1,26835
1,26480
1,26481
1,26303
1,26304
1,26658
1,26481
1,26482
1,23476
1,23477
1,23653
1,23476
1,19923
1,19924
1,19746
1,19568
1,19569
1,19391
1,19213
1,19214
1,19036
1,18859
1,18682
1,18680
1,18681
1,18505
1,18503
1,18504
1,18858
1,18859
1,18681
1,18505
1,18505
1,18504
1,18327
1,18679
1,18680
1,18681
1,24720
1,24543
1,24542
1,24008
1,24009
1,24186
1,24187
1,24365
1,24364
1,23830
1,23831
1,23653
1,23653
1,23475
1,23476
1,23298
1,23653
1,23652
1,23474
1,23475
1,23473
1,23294
1,23295
1,23296
1,23115
1,23116
1,23117
1,22938
1,23293
1,23116
1,23470
1,23293
1,23294
1,23471
1,23294
1,24004
1,24005
1,23826
1,23827
1,23825
1,23649
1,23650
1,23647
1,23648
1,23470
1,23293
1,23115
1,23116
1,23647
1,23648
1,23471
1,23472
1,23295
1,23651
1,23474
1,23825
1,23649
1,23648
1,23472
1,23473
1,23296
1,23826
1,23825
1,23649
1,23650
1,23473
1,24005
1,23828
1,23829
1,23652
1,23828
1,23829
1,23652
1,23827
1,23828
1,23650
1,23651
1,23652
1,23649
1,23650
1,23648
1,23474
1,23470
1,23471
1,23473
1,23647
1,23470
1,23293
1,23116
1,20469
1,20470
1,20646
1,20293
1,26664
1,26840
1,26841
1,26487
1,1070
1,1071
1,1072
1,1249
1,1247
1,1070
1,3202
1,3200
1,3201
1,3378
1,3023
1,1247
1,1423
1,1424
1,715
1,892
1,893
1,713
1,714
1,1071
1,894
1,28082
1,28083
1,28079
1,28080
1,28081
1,28083
1,28084
1,28085
1,27909
1,27910
1,27911
1,27908
1,29505
1,29506
1,29507
1,29508
1,29501
1,29502
1,29503
1,29504
1,29499
1,29500
1,30919
1,30918
1,31095
1,31625
1,31979
1,31802
1,31448
1,31271
1,31272
1,31095
1,31623
1,31624
1,31978
1,31801
1,31446
1,31269
1,31269
1,31267
1,31268
1,31269
1,31270
1,31093
1,31094
1,31095
1,31267
1,30559
1,30560
1,30914
1,30737
1,30382
1,31090
1,31091
1,29851
1,29674
1,30028
1,29497
1,30205
1,27369
1,27192
1,32331
1,32332
1,32330
1,32155
1,31621
1,32330
1,32153
1,31975
1,31976
1,31798
1,31444
1,31267
1,29686
1,29686
1,29509
1,29508
1,13700
1,13522
1,13523
1,13345
1,13168
1,12991
1,25252
1,25253
1,22774
1,22775
1,22598
1,22597
1,22242
1,22243
1,22420
1,21712
1,21889
1,21888
1,22243
1,22244
1,22420
1,22066
1,22945
1,22946
1,22944
1,22769
1,22770
1,22771
1,23477
1,23301
1,23300
1,23124
1,22947
1,22770
1,20468
1,20114
1,20291
1,19937
1,19760
1,19583
1,19406
1,19229
1,19052
1,21708
1,21354
1,21000
1,21177
1,21531
1,19225
1,19050
1,19048
1,19049
1,18873
1,18874
1,18695
1,18696
1,18517
1,18518
1,18519
1,18340
1,19046
1,19047
1,18869
1,18692
1,18515
1,18516
1,18340
1,18341
1,18339
1,18870
1,18871
1,18693
1,18516
1,18339
1,17632
1,17808
1,17809
1,18863
1,18686
1,18685
1,18508
1,18330
1,18331
1,18861
1,18862
1,18863
1,18683
1,18684
1,18506
1,18507
1,18330
1,18331
1,18862
1,18685
1,18507
1,18508
1,18330
1,18861
1,18684
1,18507
1,18865
1,18863
1,18864
1,20472
1,20473
1,20119
1,20120
1,20296
1,20297
1,19941
1,19942
1,19765
1,19587
1,19588
1,19410
1,19409
1,19229
1,19231
1,19232
1,19054
1,19052
1,19053
1,19941
1,19764
1,19763
1,19586
1,17981
1,18158
1,17981
1,18158
1,18858
1,18859
1,18681
1,17981
1,17804
1,17981
1,17804
1,18327
1,34984
1,34807
1,34629
1,34630
1,34984
1,34985
1,35344
1,35342
1,35343
1,35163
1,35164
1,35165
1,35162
1,16180
1,16177
1,16179
1,16000
1,16002
1,15823
1,15825
1,15648
1,15645
1,15646
1,15647
1,15469
1,15470
1,15468
1,15292
1,15290
1,15291
1,15112
1,15113
1,15114
1,14935
1,14936
1,14758
1,14759
1,19030
1,19031
1,19032
1,19029
1,18855
1,18856
1,18849
1,18850
1,18851
1,18852
1,18847
1,18848
1,18478
1,17606
1,17607
1,17604
1,17605
1,17594
1,17961
1,17948
1,17784
1,17771
1,18679
1,18670
1,18493
1,18492
1,18315
1,18301
1,18138
1,18124
1,18125
1,17427
1,17424
1,17425
1,17426
1,17416
1,17417
1,17244
1,17245
1,17246
1,17247
1,17239
1,17067
1,17066
1,17062
1,16889
1,16885
1,16711
1,16712
1,16708
1,16534
1,16531
1,16357
1,16354
1,27196
1,27197
1,27192
1,27193
1,27194
1,27195
1,27190
1,27191
1,24910
1,24911
1,24733
1,24555
1,24556
1,25096
1,25097
1,25098
1,25099
1,25094
1,25095
1,25088
1,24024
1,24201
1,25444
1,25445
1,25446
1,25443
1,25276
1,25271
1,25269
1,25270
1,25265
1,25266
1,24378
1,23847
1,23669
1,23670
1,23492
1,23314
1,23315
1,23135
1,23136
1,23137
1,22957
1,22958
1,22779
1,22780
1,22602
1,21716
1,21893
1,21894
1,22247
1,22248
1,22424
1,22425
1,22071
1,21362
1,21539
1,21362
1,21008
1,21185
1,20831
1,20653
1,20654
1,18679
1,18680
1,18680
1,18681
1,24898
1,25076
1,25075
1,25253
1,25254
1,25077
1,25254
1,25077
1,25077
1,25254
1,8031
1,7854
1,13178
1,13001
1,12824
1,12647
1,12648
1,12649
1,12472
1,13174
1,12998
1,12999
1,12997
1,12823
1,12822
1,12646
1,12647
1,12470
1,12471
1,12294
1,12295
1,5010
1,5011
1,5012
1,4832
1,4833
1,4478
1,4479
1,4656
1,29497
1,29498
1,29499
1,24014
1,24191
1,24367
1,24368
1,25432
1,25255
1,25256
1,24545
1,24546
1,24545
1,24014
1,24191
1,24368
1,23656
1,23479
1,23302
1,23125
1,22948
1,22771
1,26312
1,26313
1,26314
1,26137
1,18327
1,23819
1,23820
1,23821
1,23642
1,23466
1,23465
1,25770
1,25771
1,24884
1,24707
1,24530
1,25061
1,25062
1,23998
1,24175
1,25593
1,25416
1,25239
1,24353
1,24352
1,23821
1,23643
1,23644
1,23466
1,23467
1,23290
1,15148
1,14971
1,14616
1,14793
1,14794
1,14439
1,14261
1,14262
1,14084
1,13907
1,13730
1,13729
1,13553
1,13376
1,22583
1,21697
1,21874
1,22228
1,22405
1,22406
1,22051
1,22938
1,22761
1,22760
1,22583
1,23118
1,23119
1,22941
1,22938
1,22939
1,22940
1,21000
1,20823
1,8397
1,8398
1,8575
1,8576
1,8219
1,8220
1,8033
1,8034
1,8389
1,8211
1,8212
1,7856
1,8389
1,8565
1,8566
1,8044
1,8045
1,8400
1,8401
1,8398
1,8399
1,8575
1,8576
1,8221
1,8222
1,8223
1,7867
1,7868
1,8397
1,8574
1,8219
1,8220
1,34442
1,34441
1,34617
1,34618
1,33911
1,33912
1,34088
1,34089
1,34264
1,34265
1,34972
1,34973
1,34795
1,34796
1,34795
1,34795
1,34442
1,34618
1,34619
1,34265
1,34442
1,34795
1,34618
1,34619
1,34089
1,34265
1,34266
1,25444
1,24884
1,24882
1,24883
1,25060
1,25237
1,25238
1,24883
1,24884
1,25060
1,25061
1,25238
1,24729
1,24551
1,24552
1,24019
1,24196
1,24197
1,24374
1,23842
1,23841
1,23664
1,23486
1,23487
1,23309
1,23132
1,23133
1,22955
1,22956
1,22778
1,23465
1,23289
1,23288
1,23111
1,23112
1,23113
1,23467
1,23468
1,23290
1,23822
1,23821
1,22049
1,22050
1,22048
1,23239
1,23078
1,23079
1,23066
1,23067
1,23062
1,23063
1,23064
1,23065
1,23058
1,23061
1,23056
1,23057
1,22901
1,22899
1,22900
1,22893
1,22894
1,22895
1,22890
1,22891
1,22892
1,22881
1,22882
1,22883
1,22884
1,22878
1,22879
1,22721
1,22722
1,22718
1,22719
1,22720
1,22701
1,22700
1,22522
1,22523
1,21990
1,21991
1,21814
1,21815
1,21280
1,21281
1,21279
1,21637
1,21638
1,22166
1,22167
1,22344
1,22345
1,20035
1,19680
1,19681
1,20390
1,20212
1,20213
1,19858
1,20924
1,21101
1,21102
1,20747
1,20746
1,20567
1,20568
1,20569
1,21459
1,21460
1,21458
1,19503
1,19326
1,19149
1,18972
1,18618
1,18795
1,18438
1,18439
1,18440
1,18617
1,17552
1,17553
1,17906
1,17728
1,17729
1,18260
1,18261
1,18083
1,17376
1,17377
1,17378
1,17201
1,15310
1,15311
1,15132
1,15133
1,14954
1,14955
1,14953
1,14776
1,14775
1,14595
1,14596
1,14594
1,14772
1,14771
1,14419
1,14247
1,14070
1,14071
1,15493
1,15316
1,15315
1,15136
1,15137
1,15138
1,14958
1,14959
1,14603
1,14780
1,14781
1,8042
1,8219
1,7865
1,16198
1,16199
1,16020
1,16021
1,17618
1,17972
1,17795
1,18680
1,18503
1,18326
1,18149
1,17440
1,17441
1,17263
1,17086
1,16909
1,16732
1,16554
1,16555
1,16377
1,16376
1,16733
1,16556
1,16199
1,16021
1,16022
1,15844
1,16733
1,16732
1,16554
1,16555
1,16377
1,16376
1,16196
1,16020
1,16021
1,16019
1,15844
1,17435
1,17436
1,17437
1,17260
1,17261
1,17262
1,17263
1,17257
1,17258
1,17080
1,34284
1,34107
1,34284
1,34461
1,34284
1,20101
1,19924
1,23290
1,23113
1,22935
1,22936
1,22758
1,22581
1,21695
1,21873
1,21872
1,22227
1,22404
1,20455
1,22050
1,21341
1,20986
1,20987
1,21164
1,20809
1,20632
1,21518
1,20278
1,10341
1,10339
1,10340
1,10691
1,10692
1,10516
1,10515
1,11041
1,11042
1,11043
1,11040
1,10868
1,10866
1,10867
1,20056
1,20057
1,20058
1,19700
1,19699
1,20235
1,19879
1,19876
1,19877
1,19878
1,20412
1,20413
1,20414
1,19523
1,19524
1,19525
1,19526
1,19350
1,19349
1,19173
1,19174
1,18998
1,18997
1,18821
1,18822
1,19173
1,19174
1,18997
1,19526
1,19350
1,19351
1,19349
1,19174
1,19175
1,18998
1,18999
1,19000
1,19001
1,18470
1,18472
1,18647
1,18649
1,18824
1,17586
1,17585
1,17940
1,17941
1,17939
1,17763
1,17762
1,18293
1,18295
1,18116
1,18118
1,17409
1,1264
1,1087
1,1088
1,731
1,732
1,733
1,910
1,911
1,21358
1,21003
1,21180
1,21181
1,20830
1,20653
1,21008
1,20831
1,32528
1,32524
1,32705
1,32701
1,32702
1,32703
1,32704
1,31639
1,31640
1,32351
1,32347
1,32174
1,32170
1,31997
1,31993
1,31816
1,31817
1,31462
1,31285
1,30578
1,30932
1,30755
1,30402
1,30400
1,30401
1,31108
1,31109
1,30223
1,30224
1,30225
1,2340
1,2341
1,1984
1,1985
1,1983
1,2697
1,2696
1,2874
1,2875
1,2162
1,2163
1,2518
1,2519
1,3053
1,3054
1,3055
1,3056
1,3052
1,1806
1,3943
1,3944
1,3588
1,3589
1,3766
1,3233
1,3234
1,3411
1,2326
1,2327
1,2328
1,2329
1,2677
1,2678
1,2854
1,2501
1,2502
1,2503
1,2874
1,3051
1,3052
1,3937
1,3938
1,4115
1,3583
1,3760
1,3229
1,3406
1,35516
1,36042
1,35865
1,35866
1,35867
1,35692
1,35693
1,35690
1,35691
1,37288
1,37289
1,37110
1,37111
1,28617
1,29328
1,30395
1,30396
1,30395
1,28256
1,20467
1,20821
1,20644
1,20998
1,20821
1,14425
1,26854
1,27030
1,27031
1,31623
1,31446
1,28264
1,28265
1,28442
1,28441
1,28617
1,28618
1,28619
1,28442
1,28618
1,28619
1,28265
1,28442
1,28619
1,26138
1,26139
1,26140
1,26137
1,26493
1,26316
1,26317
1,26138
1,26139
1,26140
1,26493
1,26316
1,26139
1,25962
1,26139
1,26140
1,29683
1,29684
1,29685
1,29506
1,25991
1,25990
1,25814
1,26166
1,26167
1,25637
1,25638
1,25461
1,25462
1,24052
1,23875
1,25819
1,25642
1,25465
1,25466
1,25289
1,25290
1,29341
1,29342
1,28812
1,28988
1,28989
1,29165
1,28635
1,31459
1,30929
1,30752
1,30753
1,31106
1,30399
1,30046
1,30047
1,30223
1,30222
1,29871
1,29694
1,29695
1,29696
1,29164
1,23309
1,23131
1,23132
1,14613
1,14435
1,14436
1,14259
1,14256
1,14257
1,14258
1,14082
1,14080
1,14081
1,13903
1,13904
1,6437
1,6259
1,6260
1,6435
1,6436
1,6258
1,6435
1,5904
1,6081
1,4296
1,4473
1,4474
1,4301
1,4300
1,34450
1,34979
1,34978
1,34802
1,34803
1,35155
1,34626
1,34627
1,33922
1,33921
1,33745
1,33746
1,34098
1,34097
1,34273
1,34274
1,36221
1,36222
1,36046
1,36045
1,35869
1,17957
1,17958
1,17783
1,17784
1,17781
1,17782
1,18489
1,18312
1,18311
1,18134
1,17603
1,17604
1,17957
1,17780
1,18485
1,18486
1,18487
1,18488
1,18308
1,18309
1,18311
1,18134
1,27546
1,27547
1,27725
1,27724
1,28079
1,27369
1,27370
1,29497
1,29320
1,29319
1,27902
1,28256
1,28433
1,28787
1,28788
1,28965
1,29142
1,28610
1,27193
1,30571
1,30572
1,30394
1,30393
1,30216
1,30572
1,18481
1,18482
1,17602
1,17603
1,17600
1,17601
1,17952
1,17775
1,17776
1,17777
1,18305
1,18128
1,18129
1,1792
1,1793
1,1794
1,33746
1,33569
1,32506
1,33038
1,33215
1,32683
1,32860
1,32861
1,33392
1,31619
1,31620
1,32328
1,32329
1,32151
1,31974
1,31797
1,31442
1,31265
1,30556
1,30911
1,30910
1,30733
1,30379
1,31088
1,29847
1,29670
1,30024
1,30025
1,29493
1,30202
1,29316
1,29315
1,29138
1,34452
1,34629
1,33922
1,33745
1,33746
1,34099
1,34275
1,34276
1,18477
1,18478
1,25746
1,25747
1,25923
1,27349
1,27341
1,27342
1,27343
1,27344
1,27526
1,27522
1,27520
1,27521
1,26636
1,26637
1,26638
1,26633
1,26634
1,26630
1,27172
1,27168
1,27169
1,27164
1,27165
1,27166
1,27163
1,26816
1,26812
1,26814
1,26815
1,26808
1,26810
1,26811
1,26807
1,26993
1,26994
1,26995
1,26989
1,26990
1,26991
1,26992
1,26985
1,26986
1,26987
1,26988
1,26460
1,26456
1,26457
1,26459
1,26453
1,26276
1,26099
1,26100
1,24862
1,24863
1,24684
1,24685
1,24686
1,24507
1,24506
1,25036
1,25037
1,25038
1,25039
1,25032
1,25033
1,25034
1,25035
1,24153
1,24154
1,25567
1,25568
1,25569
1,25570
1,25211
1,25388
1,25389
1,25390
1,25209
1,25210
1,24329
1,24328
1,23975
1,23976
1,23977
1,23973
1,23974
1,24150
1,24151
1,23806
1,23807
1,23800
1,23629
1,23630
1,23625
1,23626
1,23627
1,23628
1,23623
1,23624
1,23450
1,23451
1,23452
1,23447
1,23448
1,23273
1,23272
1,23094
1,23095
1,22921
1,22917
1,22743
1,22744
1,22739
1,22740
1,22566
1,22567
1,22562
1,22563
1,22564
1,22565
1,22210
1,22211
1,22206
1,22207
1,22208
1,22388
1,22389
1,22384
1,22385
1,22386
1,20426
1,22033
1,22029
1,22030
1,22032
1,21677
1,21678
1,21855
1,21322
1,21316
1,21315
1,20071
1,19716
1,19717
1,19718
1,19712
1,19713
1,19714
1,19715
1,20248
1,20249
1,19895
1,19894
1,20966
1,20963
1,20965
1,20959
1,20960
1,21143
1,21144
1,21145
1,21139
1,21140
1,21137
1,21138
1,20787
1,20788
1,20786
1,20781
1,20782
1,20603
1,20604
1,21499
1,21500
1,19535
1,19358
1,19359
1,19360
1,19183
1,19184
1,19007
1,18654
1,18653
1,18830
1,18477
1,37090
1,36913
1,34442
1,34443
1,34971
1,34972
1,34795
1,34796
1,35324
1,35325
1,35148
1,34619
1,35501
1,33912
1,33913
1,33736
1,33559
1,34089
1,34266
1,32496
1,32495
1,33027
1,33028
1,33205
1,32673
1,32850
1,33382
1,31609
1,32318
1,32141
1,31963
1,31964
1,28058
1,27703
1,27526
1,36913
1,36736
1,36737
1,36560
1,36561
1,36384
1,36207
1,36208
1,36031
1,35854
1,35855
1,35678
1,31786
1,31432
1,31255
1,30543
1,30544
1,30542
1,30899
1,30900
1,30721
1,30722
1,30364
1,30365
1,31077
1,31078
1,29830
1,29831
1,29653
1,30008
1,30009
1,29476
1,30187
1,30186
1,29299
1,27881
1,27880
1,28235
1,28412
1,28767
1,28944
1,29121
1,29122
1,28589
1,28590
1,34977
1,34978
1,34801
1,35155
1,1258
1,1257
1,1792
1,1613
1,1614
1,1615
1,1435
1,1436
1,1781
1,2492
1,2137
1,1960
1,2138
1,2314
1,2315
1,2136
1,1782
1,1958
1,1959
1,2491
1,1781
1,1782
1,1781
1,1604
1,1427
1,1249
1,1426
1,15112
1,14934
1,14935
1,27558
1,27735
1,27381
1,27912
1,27204
1,27738
1,27739
1,27913
1,27914
1,27915
1,27912
1,29861
1,29860
1,29145
1,29146
1,29683
1,29684
1,29854
1,29324
1,28970
1,29147
1,29861
1,29860
1,29854
1,30031
1,28088
1,28089
1,29682
1,29683
1,29860
1,29683
1,29325
1,29326
1,29146
1,27911
1,27912
1,31453
1,31277
1,31276
1,29328
1,29326
1,29327
1,29685
1,29508
1,29861
1,29684
1,29685
1,29854
1,29855
1,29856
1,29678
1,29679
1,29677
1,29324
1,29325
1,29323
1,28970
1,28971
1,29146
1,29147
1,29148
1,28088
1,28265
1,25948
1,26657
1,27189
1,26834
1,26835
1,27012
1,26480
1,26303
1,26302
1,26125
1,28784
1,27721
1,28075
1,27366
1,27543
1,27544
1,27898
1,28252
1,28253
1,28430
1,28784
1,28607
1,25771
1,24885
1,24884
1,24707
1,24530
1,25062
1,23998
1,24176
1,24175
1,25593
1,25594
1,25416
1,25239
1,24353
1,23821
1,23644
1,23467
1,23290
1,25239
1,25240
1,20101
1,20102
1,36770
1,36771
1,37126
1,37127
1,36949
1,36948
1,36771
1,15143
1,14966
1,14611
1,14788
1,14789
1,14434
1,14433
1,14256
1,14078
1,14079
1,13901
1,13723
1,13724
1,13545
1,13546
1,13368
1,13191
1,13187
1,13190
1,13183
1,13184
1,13186
1,13010
1,13011
1,13013
1,13007
1,13008
1,13009
1,12835
1,12836
1,12831
1,12833
1,12834
1,12658
1,12654
1,12656
1,12657
1,12481
1,12477
1,12478
1,12479
1,12480
1,12304
1,12303
1,19229
1,19052
1,19229
1,19051
1,19052
1,18874
1,18696
1,18697
1,18519
1,18342
1,19229
1,20468
1,21000
1,20823
1,20645
1,20646
1,28961
1,29138
1,28784
1,28961
1,27193
1,26481
1,26659
1,27191
1,26836
1,26837
1,27014
1,30030
1,30028
1,30029
1,28256
1,28964
1,3769
1,3945
1,3946
1,4122
1,4123
1,4300
1,18994
1,18995
1,18996
1,18997
1,18990
1,18991
1,18992
1,18993
1,18987
1,18988
1,18989
1,18638
1,18637
1,18821
1,18822
1,18820
1,18813
1,18814
1,18812
1,18461
1,18462
1,17576
1,17577
1,17571
1,17572
1,17929
1,17930
1,17931
1,17926
1,17753
1,17754
1,17749
1,18285
1,18280
1,18281
1,18108
1,18109
1,18103
1,18104
1,18105
1,18106
1,17394
1,17216
1,17217
1,17039
1,16862
1,23256
1,23079
1,20422
1,20244
1,20245
1,20599
1,20596
1,20597
1,20598
1,21301
1,21302
1,21299
1,20947
1,20948
1,20949
1,21124
1,21125
1,21126
1,20771
1,20770
1,20595
1,20596
1,20597
1,20594
1,21476
1,21477
1,21478
1,21479
1,25037
1,25038
1,24858
1,25036
1,25035
1,24852
1,25029
1,25206
1,24853
1,25030
1,25031
1,30414
1,30591
1,30414
1,30593
1,30593
1,30416
1,30417
1,29886
1,29887
1,29710
1,30063
1,30240
1,30595
1,30772
1,30418
1,29885
1,29887
1,29884
1,29710
1,29711
1,29708
1,29709
1,30064
1,29533
1,29534
1,29532
1,30241
1,29356
1,29357
1,28827
1,28826
1,29004
1,29003
1,29181
1,29179
1,29180
1,30772
1,30950
1,31127
1,30950
1,30951
1,31655
1,31654
1,31478
1,31479
1,31477
1,31301
1,31302
1,31303
1,30951
1,30948
1,30949
1,30772
1,31128
1,31125
1,31126
1,31127
1,29884
1,29707
1,27587
1,27588
1,27764
1,25999
1,25996
1,25997
1,25998
1,25991
1,25992
1,25988
1,25989
1,25822
1,25819
1,25820
1,25821
1,25815
1,25816
1,25812
1,28118
1,27411
1,29707
1,29530
1,29531
1,29354
1,29355
1,27941
1,28295
1,28471
1,28472
1,28824
1,28825
1,29001
1,29178
1,28648
1,26704
1,26705
1,26695
1,26694
1,27234
1,27235
1,26881
1,26872
1,26870
1,26871
1,27058
1,27048
1,26528
1,26529
1,26517
1,26518
1,26519
1,26352
1,26343
1,26340
1,26341
1,26342
1,26174
1,26175
1,26173
1,26166
1,26167
1,26168
1,26164
1,26165
1,24937
1,24934
1,24935
1,24936
1,24760
1,24758
1,24583
1,24581
1,24582
1,25113
1,25110
1,25111
1,24051
1,24052
1,24228
1,24229
1,25643
1,25644
1,25645
1,25639
1,25640
1,25468
1,25464
1,25466
1,25467
1,25463
1,25287
1,25290
1,24405
1,24406
1,17575
1,17576
1,17577
1,17397
1,17398
1,17220
1,17043
1,16866
1,16689
1,18678
1,18679
1,18674
1,18675
1,18676
1,18677
1,18850
1,18672
1,18673
1,3201
1,3202
1,3378
1,4277
1,4274
1,4275
1,4276
1,4278
1,4279
1,4280
1,4455
1,5354
1,5354
1,5355
1,5532
1,1447
1,1444
1,1445
1,1446
1,20819
1,20820
1,20818
1,20643
1,20644
1,20645
1,20468
1,20645
1,22210
1,22211
1,22209
1,22031
1,22032
1,21676
1,21674
1,21675
1,21853
1,21854
1,21497
1,21498
1,13183
1,13182
1,13005
1,12827
1,12828
1,12650
1,12649
1,12472
1,8032
1,8031
1,7499
1,7498
1,7676
1,8386
1,8387
1,8919
1,8920
1,9985
1,9986
1,9807
1,9808
1,9275
1,9452
1,9453
1,9630
1,10163
1,7321
1,8742
1,12294
1,12295
1,11940
1,11939
1,11406
1,11407
1,10341
1,10340
1,10696
1,10518
1,10519
1,12117
1,11761
1,11762
1,11584
1,11228
1,11229
1,11051
1,10873
1,10874
1,9097
1,9098
1,8565
1,8564
1,8209
1,7853
1,7854
1,7143
1,7144
1,6966
1,6965
1,6433
1,6610
1,6611
1,6788
1,13360
1,13183
1,35522
1,35523
1,35698
1,35699
1,35344
1,35345
1,35346
1,35517
1,35518
1,35513
1,35514
1,35515
1,35516
1,37462
1,37458
1,37459
1,37460
1,37461
1,37454
1,37455
1,37456
1,37457
1,37453
1,37446
1,37445
1,37269
1,37270
1,37094
1,37095
1,37093
1,36921
1,36918
1,36919
1,36920
1,36744
1,36745
1,36746
1,36571
1,36569
1,36570
1,36394
1,36395
1,36396
1,36397
1,36221
1,36217
1,36220
1,36215
1,36216
1,36042
1,36043
1,36044
1,36038
1,36039
1,36040
1,36041
1,35865
1,35862
1,35863
1,35864
1,35696
1,35697
1,35698
1,35695
1,35688
1,35689
1,35690
1,35344
1,35345
1,35522
1,36770
1,36592
1,36593
1,36415
1,36237
1,36238
1,36059
1,36060
1,35525
1,35526
1,35523
1,35524
1,36059
1,35882
1,35704
1,35705
1,35703
1,36948
1,36770
1,36771
1,37482
1,37483
1,37305
1,37126
1,36949
1,36772
1,37126
1,37127
1,37304
1,37305
1,37127
1,1781
1,1780
1,1603
1,8028
1,8383
1,8205
1,8206
1,22778
1,22600
1,22601
1,22246
1,22247
1,22423
1,22424
1,20102
1,19925
1,19748
1,19571
1,19394
1,19217
1,19216
1,19038
1,19039
1,18861
1,18860
1,18683
1,18506
1,18329
1,18861
1,18862
1,18863
1,5898
1,5899
1,6075
1,6076
1,6077
1,5721
1,5722
1,31096
1,31095
1,31275
1,31276
1,31096
1,31097
1,31098
1,31266
1,31267
1,30556
1,30557
1,30912
1,30734
1,30735
1,31089
1,37112
1,37113
1,36934
1,36935
1,36936
1,24931
1,24754
1,24755
1,24579
1,24578
1,24048
1,24225
1,24226
1,24402
1,24403
1,23872
1,23695
1,23696
1,23519
1,23520
1,23343
1,23166
1,23167
1,22990
1,22813
1,22814
1,22638
1,22639
1,22637
1,21758
1,21759
1,21934
1,21935
1,22286
1,22287
1,22463
1,22462
1,22110
1,22111
1,21409
1,21583
1,21584
1,21585
1,21586
1,21582
1,24048
1,24049
1,23871
1,23872
1,23871
1,23872
1,23695
1,23696
1,23519
1,23519
1,23342
1,23343
1,23166
1,23167
1,22990
1,22813
1,22814
1,22638
1,22637
1,21758
1,21759
1,21934
1,21935
1,22286
1,22285
1,22461
1,22462
1,22109
1,22110
1,22111
1,21582
1,21409
1,21410
1,21411
1,21412
1,21061
1,21062
1,21235
1,21236
1,21237
1,21238
1,20885
1,20886
1,20709
1,6248
1,6249
1,5540
1,6072
1,5717
1,5718
1,5184
1,5895
1,5361
1,5362
1,5539
