motor,id
0,25885
0,25886
0,26428
0,26426
0,26427
0,26410
0,26251
0,26252
0,26253
0,26247
0,26248
0,26249
0,26243
0,26244
0,26245
0,26246
0,26235
0,26233
0,26234
0,26078
0,26076
0,26077
0,25903
0,25726
0,25727
0,25901
0,25902
0,26586
0,28092
0,29508
0,29331
0,27915
0,28269
0,28446
0,28800
0,28977
0,29154
0,28623
0,26586
0,26056
0,26057
0,25176
0,25177
0,25880
0,25881
0,25882
0,25706
0,25705
0,25353
0,26409
0,26410
0,26233
0,24822
0,24823
0,24645
0,24646
0,24647
0,24470
0,25000
0,25529
0,25530
0,24293
0,24294
0,24295
0,23940
0,23941
0,24117
0,24118
0,23764
0,23587
0,23588
0,23411
0,23412
0,23235
0,23058
0,22881
0,28795
0,28796
0,28797
0,28791
0,28792
0,28793
0,28794
0,28799
0,28797
0,28798
0,28622
0,28623
0,32333
0,32334
0,32158
0,32159
0,32157
0,31982
0,31983
0,31632
0,31633
0,31809
0,31456
0,27579
0,27580
0,27757
0,27756
0,28110
0,28111
0,27402
0,27403
0,30406
0,30407
0,30405
0,29878
0,29879
0,29702
0,30054
0,30055
0,29525
0,30231
0,30228
0,30230
0,29348
0,27934
0,28287
0,28464
0,28817
0,28818
0,28994
0,29171
0,28641
0,26695
0,27225
0,27226
0,26872
0,27049
0,2314
0,2312
0,2313
0,2491
0,2312
0,2489
0,16314
0,16315
0,17578
0,17579
0,17576
0,17577
0,17566
0,17567
0,17928
0,17929
0,17925
0,17926
0,17927
0,17922
0,17923
0,17752
0,17753
0,17747
0,17748
0,17744
0,17745
0,17746
0,18103
0,18104
0,17401
0,17402
0,17387
0,17388
0,17389
0,17386
0,17234
0,17235
0,17225
0,17226
0,17208
0,17209
0,17204
0,17205
0,17206
0,17207
0,17201
0,17202
0,17203
0,17056
0,17057
0,17058
0,17049
0,16879
0,16872
0,16873
0,16695
0,16696
0,16701
0,16702
0,16697
0,16524
0,16520
0,16521
0,16522
0,16523
0,16343
0,16344
0,16345
0,2312
0,18664
0,18665
0,18487
0,18488
0,18439
0,18440
0,17558
0,17559
0,17560
0,17561
0,17908
0,17909
0,17735
0,17732
0,17733
0,17734
0,18262
0,18085
0,17384
0,17207
0,18849
0,18850
0,18670
0,18671
0,18672
0,18493
0,4486
0,4842
0,4840
0,4841
0,4662
0,4663
0,4665
0,25752
0,25929
0,26637
0,26460
0,26283
0,26106
0,24866
0,24688
0,24689
0,24511
0,24510
0,25043
0,25575
0,25220
0,25397
0,25398
0,34179
0,34180
0,34181
0,34178
0,34354
0,34355
0,34530
0,34531
0,32074
0,32073
0,31897
0,31898
0,32249
0,32250
0,32426
0,34705
0,34706
0,34707
0,34526
0,34525
0,34703
0,34704
0,32952
0,32953
0,32954
0,33127
0,33128
0,33129
0,32601
0,32602
0,32603
0,32778
0,32777
0,33303
0,33304
0,35047
0,34700
0,34699
0,34522
0,34006
0,34004
0,34005
0,33830
0,33829
0,33653
0,33654
0,33655
0,33478
0,33479
0,33480
0,34694
0,34871
0,34870
0,34518
0,34519
0,34695
0,34524
0,34701
0,34521
0,34520
0,31721
0,31722
0,31723
0,31546
0,31369
0,31192
0,30487
0,30488
0,30486
0,30839
0,30662
0,30663
0,30311
0,30312
0,31016
0,31015
0,29783
0,29606
0,29607
0,29959
0,29960
0,29430
0,30135
0,30136
0,29253
0,29254
0,29077
0,7
0,184
0,185
0,362
0,6
0,363
0,540
0,4277
0,4275
0,4276
0,4449
0,4450
0,4451
0,4452
0,4089
0,4090
0,4091
0,3378
0,3733
0,3734
0,3555
0,3556
0,4446
0,4447
0,4448
0,4269
0,4268
0,3911
0,3912
0,2134
0,2312
0,2311
0,1780
0,1779
0,1957
0,1602
0,2489
0,3200
0,3201
0,3378
0,3022
0,3023
0,2667
0,2844
0,2845
0,2489
0,2666
0,552
0,553
0,728
0,729
0,376
0,377
0,200
0,1445
0,1622
0,4277
0,4278
0,4455
0,4632
0,20471
0,20472
0,20470
0,20824
0,20647
0,26655
0,26654
0,26832
0,26833
0,27010
0,27011
0,26476
0,26477
0,26299
0,26298
0,20470
0,20293
0,20470
0,20116
0,20293
0,20116
0,20115
0,20114
0,20292
0,20293
0,19937
0,20115
0,20114
0,20291
0,20292
0,20116
0,20117
0,20468
0,20469
0,20292
0,20293
0,20294
0,20293
0,6251
0,5897
0,5542
0,6074
0,5718
0,5719
0,5720
0,28800
0,28801
0,28978
0,29155
0,29156
0,28623
0,28800
0,28977
0,28978
0,28977
0,28978
0,29154
0,29332
0,28978
0,29155
0,25589
0,25589
0,25412
0,25413
0,25414
0,25415
0,25239
0,25238
0,29861
0,30038
0,14955
0,14956
0,14779
0,25601
0,25424
0,25425
0,25426
0,25427
0,25250
0,26668
0,26491
0,26314
0,26137
0,24013
0,24014
0,23837
0,5174
0,5175
0,5170
0,5171
0,5172
0,5173
0,5167
0,5168
0,5169
0,30038
0,6421
0,6598
0,5176
0,5177
0,5889
0,5354
0,5355
0,5711
0,5712
0,6244
0,6066
0,6243
0,5532
0,5533
0,5534
0,29861
0,29862
0,29685
0,30038
0,29508
0,7312
0,7311
0,7488
0,7311
0,7487
0,7488
0,7309
0,7310
0,7131
0,7132
0,6954
0,6953
0,6597
0,6598
0,6775
0,6776
0,4998
0,5174
0,5175
0,5176
0,4997
0,5887
0,5353
0,5354
0,5709
0,5710
0,6064
0,6065
0,6242
0,6243
0,5532
0,5531
0,6420
0,6249
0,6072
0,1806
0,1451
0,1452
0,1629
0,3943
0,3944
0,4120
0,4118
0,4119
0,4295
0,4473
0,4472
0,4650
0,24543
0,24544
0,24545
0,24011
0,24012
0,24188
0,24189
0,24190
0,24366
0,24367
0,14599
0,14600
0,14777
0,14778
0,14779
0,14422
0,14420
0,14421
0,14243
0,14241
0,14242
0,14063
0,14064
0,13884
0,13885
0,13886
0,13706
0,13707
0,13705
0,13527
0,13528
0,13348
0,13349
0,13350
0,13171
0,13170
0,12993
0,12815
0,12816
0,12638
0,12637
0,12460
0,9975
0,9798
0,9797
0,9619
0,9620
0,10152
0,10153
0,12282
0,12283
0,11927
0,11394
0,11395
0,10330
0,10685
0,10508
0,10507
0,12105
0,12104
0,11749
0,11750
0,11572
0,11217
0,11039
0,11040
0,10862
0,16200
0,16201
0,16022
0,16023
0,15845
0,15668
0,15667
0,15490
0,15312
0,15313
0,15135
0,15133
0,15134
0,14955
0,14956
0,14599
0,14597
0,14598
0,14776
0,14777
0,14778
0,14418
0,14419
0,14420
0,14239
0,14240
0,14241
0,14062
0,14061
0,13883
0,13884
0,13882
0,17620
0,17973
0,17796
0,17797
0,18327
0,18150
0,17443
0,17266
0,17088
0,17089
0,16911
0,16734
0,16556
0,16557
0,16378
0,16379
0,13703
0,13704
0,13705
0,13525
0,13526
0,13348
0,13347
0,13169
0,13170
0,12991
0,12992
0,12814
0,12636
0,12637
0,12458
0,12459
0,9973
0,9974
0,9796
0,9618
0,9619
0,10152
0,10151
0,12281
0,11926
0,11393
0,11394
0,10329
0,10684
0,10506
0,10507
0,12103
0,12104
0,11748
0,11749
0,11571
0,11216
0,11038
0,11039
0,10861
0,20101
0,19924
0,19746
0,19747
0,19569
0,19391
0,19392
0,19214
0,19036
0,19037
0,18859
0,23653
0,23652
0,23474
0,23475
0,23297
0,23296
0,23119
0,22942
0,22765
0,22587
0,22588
0,21698
0,21699
0,21877
0,21878
0,21876
0,22232
0,22233
0,22410
0,20455
0,20456
0,22055
0,21342
0,21343
0,20987
0,21164
0,21165
0,20810
0,20633
0,21520
0,21521
0,20101
0,20278
0,20467
0,20468
0,20821
0,20644
0,20645
0,19935
0,19936
0,19937
0,19757
0,19758
0,19579
0,19580
0,19402
0,18692
0,18693
0,18517
0,18518
0,18516
0,17630
0,17631
0,17986
0,17987
0,17808
0,17809
0,18341
0,18164
0,17454
0,17276
0,17277
0,17454
0,17277
0,9618
0,9619
0,32332
0,32333
0,32333
0,26318
0,26142
0,26141
0,26318
0,25255
0,25254
0,26142
0,25964
0,25965
0,25787
0,26319
0,26142
0,24899
0,24900
0,24722
0,24545
0,25077
0,25609
0,25610
0,25432
0,25255
0,25254
0,22061
0,22062
0,22063
0,22238
0,22061
0,28791
0,28790
0,28967
0,27375
0,27198
0,24917
0,24918
0,24912
0,24741
0,24742
0,24734
0,24735
0,24565
0,24566
0,24557
0,25093
0,25094
0,25089
0,24026
0,24203
0,25444
0,25445
0,25267
0,25268
0,25269
0,25270
0,25266
0,24380
0,23848
0,23849
0,23670
0,23671
0,23493
0,23316
0,23139
0,22961
0,22962
0,22782
0,22783
0,22784
0,22605
0,21720
0,21897
0,22251
0,22428
0,20480
0,20481
0,22074
0,21366
0,21012
0,21189
0,20835
0,20658
0,21543
0,20126
0,20303
0,19948
0,19949
0,19769
0,19770
0,19771
0,19592
0,19593
0,19416
0,19238
0,19239
0,19060
0,19061
0,18882
0,18883
0,18705
0,18526
0,18527
0,18528
0,18348
0,18349
0,22583
0,22231
0,22232
0,22407
0,22408
0,22406
0,22055
0,22940
0,22763
0,22764
0,22587
0,22232
0,22409
0,22410
0,22057
0,22058
0,22059
0,22056
0,22940
0,22762
0,22763
0,22585
0,22407
0,22408
0,22055
0,22056
0,21698
0,21699
0,21877
0,21875
0,21876
0,22231
0,22053
0,22054
0,22055
0,22052
0,22238
0,22061
0,22238
0,22061
0,9112
0,9111
0,9464
0,9465
0,9288
0,12842
0,12665
0,12487
0,12488
0,8397
0,8928
0,9997
0,9819
0,9820
0,9105
0,9106
0,9464
0,9465
0,9462
0,9463
0,9642
0,9283
0,9284
0,9285
0,10174
0,10175
0,8751
0,12309
0,12310
0,11953
0,11954
0,11419
0,11420
0,10353
0,10352
0,10707
0,10708
0,10530
0,12131
0,12132
0,11776
0,11598
0,11599
0,11597
0,11242
0,11241
0,11063
0,11064
0,10885
0,10886
0,8574
0,24925
0,24924
0,24748
0,24571
0,24572
0,24573
0,25100
0,25101
0,25099
0,24045
0,24046
0,24220
0,24221
0,24222
0,25276
0,24397
0,24396
0,23870
0,23869
0,23693
0,23516
0,23517
0,23341
0,23340
0,23164
0,23165
0,22988
0,22811
0,22812
0,22635
0,22636
0,21756
0,21757
0,21758
0,21933
0,21932
0,22283
0,22284
0,22285
0,22459
0,22460
0,20531
0,20532
0,22109
0,22108
0,21408
0,21409
0,21410
0,21405
0,21406
0,21407
0,21059
0,21060
0,21061
0,21233
0,21234
0,21235
0,21236
0,20884
0,20707
0,20708
0,21581
0,21582
0,20355
0,9466
0,9288
0,9289
0,10176
0,10175
0,10352
0,355
0,356
0,357
0,358
0,180
0,179
