place_id,name,lat,lng,types,rating,address,ID,vicinity
ChIJbcnBEe_0pRIR12h200HPTTk,Becier Assegurances,42.490581,1.4949122,"['insurance_agency', 'point_of_interest', 'establishment']",5.0,"Av. d'Enclar, 142, Santa Coloma, AD500 Andorra la Vella, Andorra",87bf5f29dfc0d2d31df5f2884f08d31b5becbfcb,"Av. d'Enclar, 142, Santa Coloma, Andorra la Vella"
ChIJ27NWZtyKpRIRrIxCZqoQtrk,Happy girls Store,42.5083423,1.5364267,"['clothing_store', 'store', 'point_of_interest', 'establishment']",,"Carrer Isabelle Sandy, 3, AD700 Escaldes-Engordany, Andorra",2779749d663d74ca0a6f009ebf14d7cd5335ac12,"Carrer Isabelle Sandy, 3, Escaldes-Engordany"
ChIJgUAk9NCKpRIRPnxX7YvRKRA,Oficina de Turisme de la Rotonda,42.5087645,1.5289258,"['travel_agency', 'point_of_interest', 'establishment']",4.2,"AD500 Andorra la Vella, Andorra",18b1feee414f3cbf2f0cc14a18f687d2e04ce84f,Andorra la Vella
ChIJK3JGotOKpRIR-_d1DJStJAA,JEAN LOUIS DAVID,42.507946,1.524517,"['hair_care', 'point_of_interest', 'establishment']",5.0,"AD500 Andorra la Vella, Andorra",3b031d4ea8ae6de130bf9a2cb0a0e650586689f7,Andorra la Vella
ChIJNcmczPB_rxIRQmx6BIoml5Y,Ysal S.a.,42.54776409999999,1.8269575,"['moving_company', 'point_of_interest', 'establishment']",,"Route Nationale 20, 09390 L'Hospitalet-prés-l'Andorre, France",ffe3f4a28b946015af1572ce36f22e9e49bda4d0,"Route Nationale 20, L'Hospitalet-prés-l'Andorre"
ChIJq4KU8YL0pRIRfw4_BwmtmRo,Banc Sabadell D'Andorra,42.4644004,1.4899265,"['bank', 'finance', 'point_of_interest', 'establishment']",,"Av. Francesc Cairat, 22, AD600 Sant Julià de Lòria, Andorra",d11252d94d8b2cd323d48650c989dce422ca605f,"Avinguda Francesc Cairat, 22, Sant Julià de Lòria"
ChIJq0TqrUd3pRIREu0kahGY39A,Hotel Roc Blanc,42.5092085,1.5392993,"['lodging', 'restaurant', 'food', 'point_of_interest', 'establishment']",4.0,"Plaça Coprínceps, 5, AD700 Escaldes-Engordany, Andorra",319d1f1fa4e7327fe6e0265bad5534cafa05fc24,"Plaça Coprínceps, 5, Escaldes-Engordany"
ChIJD_1fthNgrxIRyy2Lie5TTUE,Bar Quim,42.55669529999999,1.5332459,"['bar', 'point_of_interest', 'establishment']",3.1,"Plaça Major, 10, AD300 Ordino, Andorra",4db31eff01a9270ff95046bac41613dd37a2cc92,"Plaça Major, 10, Ordino"
ChIJJxALWABjrxIRVdRSk2r4z80,Sant Jaume de Ransol,42.5809165,1.6389787,"['church', 'place_of_worship', 'point_of_interest', 'establishment']",,"AD100 Ransol, Andorra",3bb5c1118c8018b796b10ca499a2f9acb03bb940,Ransol
ChIJdel5S9uKpRIR3AjxV4VICYs,Andbank Centre de Negocis,42.511459,1.5351285,"['bank', 'finance', 'point_of_interest', 'establishment']",4.1,"Carrer Manel Cerqueda I Escaler, 6, AD700 Escaldes-Engordany, Andorra",89517fab70ba953a9fc1dce5dac6458cc3a39c0d,"Carrer Manel Cerqueda I Escaler, 6, Escaldes-Engordany"
ChIJGZCY5Yx9rxIRyvq0s5Nq9yM,Andbank,42.54472,1.732769,"['bank', 'atm', 'finance', 'point_of_interest', 'establishment']",,"Av. del Consell General, 27, AD200 Pas de la Casa, Andorra",fcbfe3ef3713ef0200e6ee290746ae50280ac376,"Avinguda del Consell General, 27, Pas de la Casa"
ChIJ0ZTDOZv0pRIRjK5EM9bqGcc,Correus Francesos Sant Julià de Lòria,42.46912750000001,1.4924801,"['post_office', 'finance', 'point_of_interest', 'establishment']",,"AD600 Sant Julià de Lòria, Andorra",93a09ffd7fc50ae8cb4191a80c3f95f4e8563ec5,Sant Julià de Lòria
ChIJG9uuVuaKpRIRxbBMmJmhGkI,Llenceria Fanny,42.50899929999999,1.5428184,"['clothing_store', 'store', 'point_of_interest', 'establishment']",,"Av. Carlemany, 18, AD700 Escaldes-Engordany, Andorra",f8dd21d1025a97e094f477af01fc17b942f0b090,"Avinguda Carlemany, 18, Escaldes-Engordany"
ChIJq7j5TXOKpRIRpxP04G_aXT0,Bar del Parc Del Prat Gran,42.5345949,1.5787295,"['bar', 'point_of_interest', 'establishment']",4.4,"Av. Príncep Benlloch, 24, AD200 Encamp, Andorra",b58bf3400a488c5191db76441a09a81e6185cb2e,"Avinguda Príncep Benlloch, 24, Encamp"
ChIJdz6C-hpfrxIRhIngEi1a_k4,Pic Negre 3 - Arinsal,42.5727983,1.4705322,"['bicycle_store', 'store', 'point_of_interest', 'establishment']",5.0,"Pistes d´Arinsal, Cota 1.900, AD400 Arinsal, Andorra",6acf4e8d6cdae73f222ac1eb6cf071ef7c8a47ff,"Pistes d´Arinsal, Cota 1.900, Arinsal"
ChIJecLvd9uKpRIRf9fhTWqdE9s,NAPAPIJRI - VIA MODA,42.5087058,1.5346847,"['clothing_store', 'store', 'point_of_interest', 'establishment']",,"Av. Carlemany, 70, AD700 Escaldes-Engordany, Andorra",c1cdcb8f5650795a939d578e5b1e0760410797d4,"Avinguda Carlemany, 70, Escaldes-Engordany"
ChIJwX8pYflfrxIRc5t5FJw0Vhw,FRED OH! CREPERIA GELATERIA I DOLÇOS,42.545601,1.51465,"['meal_takeaway', 'store', 'restaurant', 'food', 'point_of_interest', 'establishment']",4.3,"AD400 La Massana, Andorra",273256b54b96ba0f2479bef2b4e1305f211be3cb,La Massana
ChIJwXfrwxNgrxIR2PxV3ExnnkE,Capella de Casa Rossell,42.55628699999999,1.533935,"['church', 'place_of_worship', 'point_of_interest', 'establishment']",,"AD300 Ordino, Andorra",43a4533756added0af93a3459dd9c987b440335c,Ordino
ChIJg8wgYNSKpRIR9lG6IzETjwE,Biblioteca Pública del Govern d'Andorra,42.5054111,1.5232892,"['library', 'point_of_interest', 'establishment']",4.7,"AD500 Andorra la Vella, Andorra",4543fe507ae914287473be21fbe97af93b6379c8,
ChIJ1cxBhdCKpRIR8F32XokB67M,QUARS Centre,42.5084288,1.5298564,"['store', 'point_of_interest', 'establishment']",4.0,"Av. Meritxell, 86, AD500 Andorra la Vella, Andorra",da7165398d3b6d582ea64b06c5102891d0e5284d,"Avinguda Meritxell, 86, Andorra la Vella"
ChIJYblI4hNgrxIRoHGZkXCUAAo,Ordino,42.5556547,1.5330732,"['locality', 'political']",,"AD300 Ordino, Andorra",b53346fada23e4c2dba0fb266674b38188711aca,Ordino
ChIJK9QMnSv1pRIRN38vVvfm7C4,Kyokushin-Do Arts Marcials,42.5058689,1.518365,"['gym', 'health', 'point_of_interest', 'establishment']",5.0,"Carrer de Tobira, 22-24, AD500 Andorra la Vella, Andorra",20c0e0cb9767c4efa7d459e2fcc9b4f259700a68,"Carrer de Tobira, 22-24, Andorra la Vella"
ChIJW4F8ldOKpRIRZUvlNumlkgw,LEVI'S - VIA MODA,42.507752,1.5241948,"['clothing_store', 'store', 'point_of_interest', 'establishment']",4.0,"Av. Meritxell, 24, AD500 Andorra la Vella, Andorra",86ee6e25129bd142892f6de2ac874f800f91230e,"Avinguda Meritxell, 24, Andorra la Vella"
ChIJz1SWR4x9rxIR5jiXt7eY1LI,Carrer Sant Jordi Garage,42.54456999999999,1.7308338,"['parking', 'point_of_interest', 'establishment']",,"Carrer Sant Jordi, AD200 Encamp, Andorra",b25973fb58079b6da97a21d8713a6cdad58d6d01,"Carrer Sant Jordi, Encamp"
ChIJa1q-d9uKpRIR6nn4r-C2o5Q,Cine Illa Carlemany,42.50869179999999,1.5345521,"['movie_theater', 'electronics_store', 'home_goods_store', 'store', 'point_of_interest', 'establishment']",5.0,"Av. del Consell de la Terra, 14, AD700 Escaldes-Engordany, Andorra",a7435bbf72aba8b59dd9dd678c9e808871e94dd9,"Avinguda del Consell de la Terra, 14, Escaldes-Engordany"
ChIJ3aEWxCperxIRq2jhn1I2k5w,Hotel Montané,42.5728989,1.483959,"['lodging', 'point_of_interest', 'establishment']",4.0,"Carretera General d'Arinsal, AD400 Arinsal, Andorra",789ca78c66c14416221bd5e59cb1b95fa4925ae0,"Carretera General d'Arinsal, Arinsal"
ChIJWQivvtuKpRIRBuf8QioF5uo,NOW ANDORRA - VIA MODA,42.5078043,1.5339805,"['clothing_store', 'store', 'point_of_interest', 'establishment']",4.0,"s/n, local 1, Carrer de na Maria Pla, AD500 Andorra la Vella, Andorra",4dd770cf8b63b928547a8f85068189c112af2a0b,"s/n, local 1, Carrer de na Maria Pla, Andorra la Vella"
ChIJTzvb-3KKpRIRSl-SDZzA44E,Granja Cafeteria Trilogia,42.532354,1.5768974,"['cafe', 'food', 'point_of_interest', 'establishment']",4.8,"Carrer de la Vena, 18, AD200 Encamp, Andorra",474a236fd2a0080ccc3a8cd98ad5b7c789d4d5d0,"Carrer de la Vena, 18, Encamp"
ChIJF4wSaAfzpRIRxG_Dujf-y7I,Hotel Os De Civis S L,42.4298167,1.4827944,"['lodging', 'point_of_interest', 'establishment']",,"Lugar Borda Bernarda, 0, 25799 Arcavell, Lérida, Spain",2805adb8f2714ae27652345915ed904c19a9f551,"Lugar Borda Bernarda, 0, Arcavell"
ChIJfbh5oYt9rxIRr0Sztx-h5mA,The Underground Bar,42.54143250000001,1.7317119,"['night_club', 'point_of_interest', 'establishment']",5.0,"Plaça Sant Josep, AD200 Pas de la Casa, Andorra",cb1e646f308838007362754af44126404d8b6dc7,"Plaça Sant Josep, Pas de la Casa"
ChIJt7lVdYt9rxIRWcOP8aiJawA,Parma Hotel Pas de la Casa,42.541828,1.7319297,"['lodging', 'point_of_interest', 'establishment']",4.1,"Carrer Bearn, 24, AD200 Pas de la Casa, Andorra",e50886196fae01d278ff9ab009b50ef2c1c0c595,"Carrer Bearn, 24, Pas de la Casa"
ChIJZ-wKoSv1pRIROsTWvQX6BwI,BAR RESTAURANT ESTELA,42.50522399999999,1.518221,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']",4.5,"Baixada del Molí, 19, AD500 Andorra la Vella, Andorra",7a9f8002a4d30150bb89864df3b1be314e4de87c,"Baixada del Molí, 19, Andorra la Vella"
ChIJTVLYet70pRIRSVm48FQ0MSE,Estació de Servei Sant Eloi (Total),42.497585,1.503448,"['gas_station', 'point_of_interest', 'establishment']",5.0,"AD500 Santa Coloma, Andorra",d7d0bb74c07bfd632c24dd183aabafc50c5fe2fa,Santa Coloma
ChIJ60leLdOKpRIRRh0lkiTHJvE,Por Amor al Arte,42.5084241,1.5209331,"['store', 'point_of_interest', 'establishment']",4.0,"Carrer de l'Alzinaret, 9, AD500 Andorra la Vella, Andorra",1340339bd29fe02fea146a3f1534ceac7870cc6c,"Carrer de l'Alzinaret, 9, Andorra la Vella"
ChIJ6dOVm9uKpRIRXd3pD0Ut0lQ,HVNGARI JOIES,42.5084704,1.5345744,"['jewelry_store', 'store', 'point_of_interest', 'establishment']",5.0,"Av. Carlemany, 117, AD700 Escaldes-Engordany, Andorra",07b8abbcf0b8abbdc51fce56872d7ab6bbb0cc22,"Avinguda Carlemany, 117, Escaldes-Engordany"
ChIJPb3YvNuKpRIR7uVFmf1-mhk,Especialitzats en Nutricio Esportiva Sanitat House,42.5081861,1.5340246,"['store', 'point_of_interest', 'establishment']",,"Carrer de la Unió, 4, AD500 Andorra la Vella, Andorra",edf16fefe8e70e41194e8dffebbfb7484c241cc3,"Carrer de la Unió, 4, Andorra la Vella"
ChIJrW6d1VP1pRIRfV3OubsGaYs,Husa Xalet Ritz,42.5337693,1.516065,"['lodging', 'point_of_interest', 'establishment']",1.0,"Prat dels Noguers, s/n, AD400 Sispony, Andorra",9a5a1565cef355133dc8fd4064adb6cd9e6a192a,"Prat dels Noguers, s/n, Sispony"
ChIJJSg-W3CKpRIRDtni4wWMk3E,Escola Andorrana de Segona Ensenyança d'Encamp,42.5323401,1.5709063,"['school', 'point_of_interest', 'establishment']",,"AD200 Encamp, Andorra",cb895d7787658895e8bd92cfa02ef2ff1e74224c,Encamp
ChIJZ6EqFNOKpRIRI9Dw3Wd3dno,Focacceria cap del carrer,42.5081357,1.5222924,"['restaurant', 'food', 'point_of_interest', 'establishment']",4.3,"Cap del Carrer, 9, AD500 Andorra la Vella, Andorra",4143a53e4df1412fbbc1fecf3dddfd129f56caa4,"Cap del Carrer, 9, Andorra la Vella"
ChIJ4ycJ4B1jrxIRErjtxtKZe7Q,Parc Infantil,42.57951169999999,1.6517336,"['premise', 'point_of_interest', 'establishment']",,"AD100 El Tarter, Andorra",2b42ac11bd27f252e77097bd4d1217a47a585e96,El Tarter
ChIJs5plgguKpRIRACuML9c5xrs,CAVA LA MORENETA,42.53560700000001,1.581473,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']",4.2,"Av. de Joan Martí, 6, AD200 Encamp, Andorra",d5d1395cb302f083f3a40e59b7982fb520db4e8f,"Avinguda de Joan Martí, 6, Encamp"
ChIJAzKNYyn1pRIRHoDIoLjEBEc,ComptaSegur,42.505031,1.5157495,"['accounting', 'finance', 'point_of_interest', 'establishment']",,"Baixada del Molí, 39, AD500 Andorra la Vella, Andorra",8e234b10e642c80459899776a48b61801d6c171b,"Baixada del Molí, 39, Andorra la Vella"
ChIJ9R3xFayKpRIRB_XWvIOJbWI,"Resort AnyósPark, el Club",42.5326146,1.5234531,"['spa', 'gym', 'health', 'point_of_interest', 'establishment']",4.2,"Carretera d'Anyós, sn, Anyós, AD400 La Massana, Andorra",cea446691f09c012132d9c0db07f608b833cf278,"Carretera d'Anyós, sn, Anyós, La Massana"
ChIJP_JjY9ZfrxIRyxju4JNN23Q,Aparcament,42.5745265,1.5187275,"['parking', 'point_of_interest', 'establishment']",,"AD300 Ordino, Andorra",e71e4280f28d747386d1fa5e17939b9380717ad5,Ordino
ChIJ12eh1vtfrxIRnKlA9YsD2sc,Immobiliària Oceànic,42.5461412,1.51392,"['real_estate_agency', 'point_of_interest', 'establishment']",5.0,"Av. de Sant Antoni, 10, AD400 La Massana, Andorra",5c053beb008fcf749d0321d250939e4353e5bc01,"Avinguda de Sant Antoni, 10, La Massana"
ChIJj3fZHEHzpRIRSIw_9rAyQdE,Ermita de Sant Cristòfol,42.4456004,1.5045733,"['museum', 'point_of_interest', 'establishment']",4.5,"Camí Coma Bella, AD600 Sant Julià de Lòria, Andorra",24be397ff24a6cbc95b98526af1094ec001d9615,"Camí Coma Bella, Sant Julià de Lòria"
ChIJoXTki-9frxIRQsKt6aOOB34,La Massana,42.55235019999999,1.5109298,"['restaurant', 'food', 'point_of_interest', 'establishment']",,"Urb. Massana Parc, 29, AD400 La Massana, Andorra",2c7c2b8c63504bea7df680d63569c290f3add4f2,"Urbanització Massana Parc, 29, La Massana"
ChIJc5JycNGKpRIRHuW9c7ddvhE,SOUL DANCE ANDORRA,42.5084251,1.5263434,"['school', 'point_of_interest', 'establishment']",4.0,"Carrer Bisbe Príncep Iglesias, 4, AD500 Andorra la Vella, Andorra",b3c2e07811febe55417fff57eb7314620c05256d,"Carrer Bisbe Príncep Iglesias, 4, Andorra la Vella"
ChIJ0xBfNQ-KpRIRjkc9sDmzd0g,Apartament Tucamp,42.5350626,1.5874464,"['lodging', 'point_of_interest', 'establishment']",5.0,"Av. François Miterrand nº85, AD200 Encamp, Andorra",c40c0dd7e89a83e06d145a81e44cfc2dab948a96,"Av. François Miterrand nº85, Encamp"
ChIJ8b7Aa4t9rxIRa4OmLjPLfn8,MADISSON,42.5419245,1.7329331,"['store', 'point_of_interest', 'establishment']",,"Carrer Catalunya, 10, AD200 Pas de la Casa, Andorra",ff47625356517e04d42b7a5b690cb01197ea9ccd,"Carrer Catalunya, 10, Pas de la Casa"
ChIJYYmhltqKpRIRbPbxeDR8s8c,Residencia Indalo,42.51002519999999,1.5315774,"['restaurant', 'food', 'point_of_interest', 'establishment']",2.7,"AD500 Andorra la Vella, Andorra",cf37a4c432fa1c8b4fc17b4d9670c71d83908d47,Andorra
ChIJ50gwdqVfrxIRlk7SKN7wrPM,Ski Station Apartments,42.56992569999999,1.4894478,"['lodging', 'point_of_interest', 'establishment']",5.0,"Andorra, Arinsal, Urb. les Terres block B/ 3.3邮政编码: AD400",0a178e611995a0b77008581c66a48fdd2d5a8b7b,"Urb. les Terres block B/ 3.3, Arinsal"
ChIJfUB2DthirxIRBDMx3actzLM,The Merlot Restaurant,42.5775788,1.6652076,"['restaurant', 'food', 'point_of_interest', 'establishment']",4.3,"Camí Marrades del Piol, AD100 Soldeu, Andorra",2c1ea1b71378f074e55b3a2660b56a2ad26e1b98,"Camí Marrades del Piol, Soldeu"
ChIJU6Xyh_FhrxIRYQIU9B_wO0o,Hotel l'Ermita ***,42.55390599999999,1.590286,"['lodging', 'point_of_interest', 'establishment']",4.6,"Meritxell, Carretera General, AD100 Canillo, Andorra",b246d981c0647b24187b856b8b238adb6e1151ec,"Meritxell, Carretera General, Canillo"
ChIJ90boJSFirxIRUeNMSvnfO4o,HOTEL ROC MELER,42.5636369,1.6011686,"['lodging', 'point_of_interest', 'establishment']",4.6,"Urb. la Ribagrossa, AD100 Canillo, Andorra",2a3c95425c0149594155a9138e3fb34148f86fbf,"Urbanització la Ribagrossa, Canillo"
ChIJpaLy3Ob0pRIRl-CJup9BM7c,Carga De Agua,42.4960529,1.4985921,"['fire_station', 'point_of_interest', 'establishment']",,"Camí Ral, 11, AD500 Santa Coloma, Andorra",d2ec233597bc42ee4c9a2ac8683dce822c801115,"Camí Ral, 11, Santa Coloma"
ChIJH5LEcHKLpRIR2ceDgo9LoW0,Refugi de Prat Primer,42.4784739,1.5502712,"['park', 'lodging', 'point_of_interest', 'establishment']",4.6,"AD700 Les Escaldes, Andorra",fb26d0eed473e0a272912cf1532b3dbdabbec422,Les Escaldes
ChIJP54Gq4x9rxIRilcpv7gt3nc,Restaurant de Les Neus,42.542963,1.7342822,"['restaurant', 'food', 'point_of_interest', 'establishment']",4.7,"Carrer Comtes de Foix, 2, AD200 Pas de la Casa, Andorra",70ddf90715c9f040221a93979b1fe0785413f2e0,"Carrer Comtes de Foix, 2, Pas de la Casa"
ChIJvQhK7lX1pRIRc0IytKfQQ8s,La Massana,42.5513376,1.4724751,"['administrative_area_level_1', 'political']",,"La Massana, Andorra",a8c1fec200fd9e36118506bec111c8767661d5e0,
ChIJ3-VSpNCKpRIRr-bCN6ihU0A,ESTILISTES ESPAI SUBLIM,42.50722409999999,1.5301229,"['store', 'point_of_interest', 'establishment']",,"C/ Joan Maragall, 12, Loc. 2, AD500 Andorra la Vella, AD500 Andorra la Vella, Andorra",2254ad8e0cd902f181e7242cbd4f625c513a2c33,"C/ Joan Maragall, 12, Loc. 2, AD500 Andorra la Vella"
ChIJN8jrh9CKpRIRYLoj7UiOZWo,Aleix Advocats & BP Economistes Andorra,42.5088408,1.5300024,"['accounting', 'lawyer', 'finance', 'point_of_interest', 'establishment']",3.7,"Av. Consell d'Europa, 14, AD500 Andorra la Vella, Andorra",1504e6b2d9a39208dd8bf1698f6799903f24a92b,"Avinguda Consell d'Europa, 14, Andorra la Vella"
ChIJOb0ZBdqKpRIRKWLg6csZME8,CARNISSERIA BELIO,42.5069303,1.5310623,"['store', 'food', 'point_of_interest', 'establishment']",,"Carrer Ciutat de Consuegra, 6, AD500 Andorra la Vella, Andorra",c38f81169b4116f13805f1d7b30be4f6e955548d,"Carrer Ciutat de Consuegra, 6, Andorra la Vella"
ChIJO-iZ4ueKpRIRDwAp6OGn17o,L´Animal Escola de Teatre,42.51117729999999,1.5409282,"['school', 'point_of_interest', 'establishment']",5.0,"Av. de les Escoles, 31, AD700 Escaldes-Engordany, Andorra",84fec9c57c045e8873013ad34e039f6f6648adbe,"Avinguda de les Escoles, 31, Escaldes-Engordany"
ChIJyTa9sIL0pRIR3KFIujTk0Hs,FLORA PERRUQUERS,42.463641,1.491258,"['hair_care', 'point_of_interest', 'establishment']",,"Carrer Dr. Palau, 6, AD600 Sant Julià de Lòria, Andorra",9772b04cca32aed537776f6d21de211e20cb3cf8,"Carrer Doctor Palau, 6, Sant Julià de Lòria"
ChIJ2V2sfNyKpRIR4EaLvsrqwYc,LOTTUSSE ANDORRA,42.50854399999999,1.535984,"['shoe_store', 'store', 'point_of_interest', 'establishment']",5.0,"Av. Carlemany, 105, AD700 Escaldes-Engordany, Andorra",f84783009abe6f5b2078f95721b722f67f4b1839,"Avinguda Carlemany, 105, Escaldes-Engordany"
ChIJ_9K1oAJjrxIR8DzdcA9VTQU,Telecabina del Tarter,42.57845349999999,1.6459977,"['transit_station', 'point_of_interest', 'establishment']",4.7,"AD100 Canillo, Andorra",ed9596e6d6ca9fac4c8489ff70c8a5dce341a716,Canillo
ChIJFaDJPplgrxIRD7-m8cphDvQ,Apartments La Neu II,42.59617199999999,1.526636,"['lodging', 'point_of_interest', 'establishment']",,"Ctra. General 3, Pont De Les Salines, AD300 Llorts, Andorra",cd6e6e590b1b0d6d6dfde215244b7af3d20441ff,"Ctra. General 3, Pont De Les Salines, Llorts"
ChIJwfp4iol9rxIRTzCZF393lBY,Residencia Snow Lake,42.5417458,1.7314732,"['lodging', 'point_of_interest', 'establishment']",,"AD200 El Pas de la Casa, Andorra",5003c44279b05596f51d6a50824fdef21add9500,Andorra
ChIJQf1LgIt9rxIRfDFk0KLIcV0,Gala Perfumeries,42.54313489999999,1.7316712,"['clothing_store', 'store', 'point_of_interest', 'establishment']",,"Carrer Sant Jordi, 23, AD200 Pas de la Casa, Andorra",e6bbec0b30c1d00b8f1a0ec96236c05dc0650b62,"Carrer Sant Jordi, 23, Pas de la Casa"
ChIJaQy_wNSKpRIRDYCSUy8uqKU,Auto Selecció - Ford,42.505264,1.521835,"['car_dealer', 'store', 'point_of_interest', 'establishment']",5.0,"Carrer Dr. Vilanova, 5, AD500 Andorra la Vella, Andorra",9cb524511060e112670e78123584b204a0f5429f,"Carrer Doctor Vilanova, 5, Andorra la Vella"
ChIJyaeYXL5_rxIR7nQ__OzmHF0,Coll De Puymorens Car Park,42.5597062,1.8104281,"['parking', 'point_of_interest', 'establishment']",4.0,"66760 Porté-Puymorens, France",448d8ea7964e8db1887c22e5b0696c0e6020a3a4,Porté-Puymorens
ChIJsQ40cdOKpRIRmaE8F-NSXH4,Pons i Bartumeu 1,42.5073719,1.5229651,"['jewelry_store', 'store', 'point_of_interest', 'establishment']",5.0,"Plaça Rebés, 5, AD500 Andorra la Vella, Andorra",7ef2365fee707d7b9200c7e0d1412eaa20ea7d13,"Plaça Rebés, 5, Andorra la Vella"
ChIJwTGmqd2KpRIRPPe5ks0SeUk,ZandCo Escaldes Engordany,42.5085857,1.5382082,"['clothing_store', 'store', 'point_of_interest', 'establishment']",,"Av. Carlemany, 79, AD700 Andorra la Vella, Andorra",180e2383c1d7adacfa9eee2c30034b05b8f7f75c,"Avinguda Carlemany, 79, Andorra la Vella"
ChIJm9HCI9eKpRIR2NEKvBxOGn8,Snack Bar Lopes,42.5054694,1.5284671,"['bar', 'point_of_interest', 'establishment']",,"Av. de Tarragona, 36, AD500 Andorra la Vella, Andorra",5d5e6c2d0c17f9590111d0939a0ce02618293ee8,"Avinguda de Tarragona, 36, Andorra la Vella"
ChIJtVcVD9qKpRIRBg53YrH-Al0,Hostal Cal Forner,42.5072593,1.5193478,"['lodging', 'point_of_interest', 'establishment']",3.6,"Av. Príncep Benlloch, 24, AD500 Andorra la Vella, Andorra",bf59c9290a1e205af514536278acf6c7f91c9222,"Avinguda Príncep Benlloch, 24, Andorra la Vella"
ChIJo7gRhdaKpRIROq5zUzo8PCg,Bowling Lounge Andorra,42.504554,1.526209,"['bowling_alley', 'bar', 'point_of_interest', 'establishment']",4.2,"Carrer els Marginets, 4, AD500 Andorra la Vella, Andorra",0dc6fd05ae649207ebc194a281c97ad32f8f458e,"Carrer els Marginets, 4, Andorra la Vella"
ChIJAQAAN7VgrxIRgu1C1-Y_hkM,Aparthotel Rialb,42.617635,1.537951,"['lodging', 'point_of_interest', 'establishment']",4.7,"Avda. de Sant Pere, s/n, AD300 El Serrat - Ordino, Andorra",bdde64d2ed65544fde69558283310036f4300b2b,"Avda. de Sant Pere, s/n, El Serrat - Ordino"
ChIJtdB07R1jrxIRT2v_jI9EbSA,Placeta El Tarter 25,42.5790052,1.6507082,"['bar', 'point_of_interest', 'establishment']",,"Placeta del Tarter, 49, AD100 El Tarter, Andorra",85368da3b1ab663d7f8b814d4e740035bfd09bef,"Placeta del Tarter, 49, El Tarter"
ChIJacfnT-b0pRIR6DBpK29XL90,Centre Prestigi Automòbils - Vehicles d'ocasió,42.4939543,1.4985459,"['car_dealer', 'store', 'point_of_interest', 'establishment']",,"Av. d'Enclar, 89, AD500 Santa Coloma, Andorra",c6342ea623da2de5bbbe4650c19c2d2790f1ff1e,"Avinguda d'Enclar, 89, Santa Coloma"
ChIJ1cMb2eWKpRIRH_RWPYTVoqc,Indiana,42.5095225,1.5452523,"['bar', 'point_of_interest', 'establishment']",3.0,"Av. del Pont de la Tosca, 1, AD700 Escaldes-Engordany, Andorra",9bbc8b6fbdc8f727d147871cb1e904925ef8cf23,"Avinguda del Pont de la Tosca, 1, Escaldes-Engordany"
ChIJp4NIhNCKpRIR6D4ITxVw5wA,Bershka,42.5085097,1.5301295,"['clothing_store', 'store', 'point_of_interest', 'establishment']",4.0,"Av. Meritxell, 79, AD500 Andorra la Vella, Andorra",42e1c13fb68d8e140b77f5fd576a95ec3275445e,"Avinguda Meritxell, 79, Andorra la Vella"
ChIJvS39n5tfrxIRBh2102Pfz6c,Borda Xixerella,42.553471,1.487716,"['restaurant', 'food', 'point_of_interest', 'establishment']",4.5,"Carretera de Pal, Xixerella, AD400 Xixerella, Andorra",2f987062401b49dc09a4f6c770b272031bcc8d49,"Carretera de Pal, Xixerella"
ChIJ7eoroNuKpRIRVNL496NDF_o,OVS KIDS ILLA - VIA MODA,42.5088351,1.5349083,"['clothing_store', 'store', 'point_of_interest', 'establishment']",,"Av. Carlemany, 70, Illa Carlemany, AD700 Escaldes-Engordany, Andorra",87fe8ed0d46cf5d7b08e3b8f14ab37653a6bd5c3,"Av. Carlemany, 70, Illa Carlemany, Escaldes-Engordany"
ChIJv6gLxAuKpRIRGplEtWTqPgY,LA TENDETA,42.536737,1.583067,"['store', 'point_of_interest', 'establishment']",3.0,"Av. de François Mitterrand, 7, AD200 Encamp, Andorra",7b3466d2e7ee0dde7b3dd7742aa59f2b06c41fb3,"Avinguda de François Mitterrand, 7, Encamp"
ChIJry9SNNOKpRIRkgWXnQZzSrw,DUBTES,42.507969,1.521044,"['clothing_store', 'store', 'point_of_interest', 'establishment']",,"AD500 Andorra la Vella, Andorra",faf5322c39809512d5c7f47a3dba960fe453a4a6,Andorra la Vella
ChIJO_bIYd2KpRIRMnWbKdf5-CM,Centre de fisioterapia i rehabilitacio Xavier Tarroch,42.5098114,1.5401667,"['physiotherapist', 'health', 'point_of_interest', 'establishment']",5.0,"Carrer del Parnal, 2, AD700 Escaldes-Engordany, Andorra",533581ff98fedf27cf1cd57acfc6edc767cf9368,"Carrer del Parnal, 2, Escaldes-Engordany"
ChIJDd1Z9wNcrxIREhTzEbl6sgQ,Orris de la Crouts,42.624844,1.44892,"['colloquial_area', 'political']",,"Orris de la Crouts, 09220 Auzat, France",25da657925a62ac2d383090487b5702c9b5acc27,Auzat
ChIJWbPR6O-KpRIRsUczyWzG3i4,ESTABLIMENTS MARTÍ,42.51205,1.549196,"['store', 'point_of_interest', 'establishment']",,"Av. del Pont de la Tosca, AD700 Escaldes-Engordany, Andorra",8875c4d2f6cf9e394dd409ab32647d1bcbc84d90,"Avinguda del Pont de la Tosca, Escaldes-Engordany"
